"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
6,839051994E1	-6,331050396E0	4,959000111E0	2,524950027E0
6,841068292E1	-5,478000164E0	3,454950094E0	2,607000113E0
6,843084579E1	-5,421000481E0	3,742050171E0	2,554050207E0
6,845100880E1	-7,719000340E0	4,306950092E0	2,607000113E0
6,847117157E1	-8,341950417E0	4,256999969E0	2,989950180E0
6,849133464E1	-8,220000267E0	3,738000154E0	3,172050238E0
6,851149742E1	-7,698000431E0	2,979000092E0	3,306000233E0
6,853166029E1	-7,333950520E0	2,374950171E0	3,124050140E0
6,855182338E1	-1,049400043E1	3,405000210E0	4,069950104E0
6,857198639E1	-1,274295044E1	4,128000259E0	5,431950092E0
6,859214924E1	-1,306095028E1	4,870050430E0	4,720950127E0
6,861231222E1	-1,314705086E1	5,193000317E0	3,622050285E0
6,863247507E1	-1,205100060E1	4,899000168E0	3,142950058E0
6,865263808E1	-9,040950775E0	3,043050051E0	4,149000168E0
6,867280088E1	-7,117950439E0	2,866050243E0	5,098950386E0
6,869296375E1	-7,351050377E0	3,496050119E0	6,097950459E0
6,871312681E1	-7,354950428E0	3,553050280E0	5,872950077E0
6,873328983E1	-5,931000233E0	3,319050074E0	5,683950424E0
6,875345265E1	-6,616050243E0	3,862050295E0	5,338950157E0
6,877361572E1	-7,956000328E0	4,366950035E0	5,482050419E0
6,879377849E1	-8,212950706E0	3,900000095E0	5,941950321E0
6,881394150E1	-7,195050240E0	2,739000082E0	6,189000130E0
6,883410436E1	-6,556050301E0	2,265000105E0	7,078950405E0
6,885426736E1	-7,257000446E0	2,818050146E0	8,032050133E0
6,887443021E1	-7,011000156E0	2,791950226E0	7,423950195E0
6,889459319E1	-6,607950211E0	2,586000204E0	6,141000271E0
6,891475623E1	-6,525000095E0	2,622000217E0	6,138000488E0
6,893491907E1	-7,123050213E0	3,049950123E0	7,017000198E0
6,895508184E1	-7,096950531E0	3,133950233E0	7,348050117E0
6,897524484E1	-6,187050343E0	2,926050186E0	7,467000484E0
6,899540791E1	-6,460050106E0	2,986050129E0	7,929000378E0
6,901557075E1	-6,442950249E0	2,803950071E0	7,756950378E0
6,903573376E1	-6,426000118E0	2,602950096E0	7,051050186E0
6,905589663E1	-5,887950420E0	2,422950029E0	6,358950138E0
6,907605961E1	-6,406950474E0	2,671950102E0	6,748950481E0
6,909622249E1	-6,430950165E0	2,506950140E0	8,080050468E0
6,911638550E1	-6,855000496E0	2,746050119E0	8,229000092E0
6,913654834E1	-6,436050415E0	2,776950121E0	7,129950523E0
6,915671140E1	-6,211050510E0	2,794050217E0	6,627000332E0
6,917687440E1	-6,048000336E0	2,863950253E0	7,458000183E0
6,919703724E1	-6,559950352E0	3,004950047E0	7,597050190E0
6,921720024E1	-6,745050430E0	3,199050188E0	7,182000160E0
6,923736308E1	-6,628050327E0	2,815950155E0	6,415950298E0
6,925752613E1	-6,546000481E0	2,641050100E0	6,445050240E0
6,927768899E1	-6,847950459E0	2,731950045E0	7,609050274E0
6,929785199E1	-6,577050209E0	3,031050205E0	7,309050560E0
6,931801484E1	-6,031050205E0	2,827950239E0	7,953000546E0
6,933817788E1	-6,525000095E0	3,093000174E0	7,755000591E0
6,935834095E1	-5,866050243E0	2,911950111E0	7,369050503E0
6,937850380E1	-5,670000076E0	2,737050056E0	7,668000221E0
6,939866679E1	-5,566950321E0	2,643000126E0	7,513050556E0
6,941882966E1	-6,235050201E0	2,859000206E0	7,249050140E0
6,943899264E1	-6,358950138E0	2,920950174E0	6,868950367E0
6,945915546E1	-6,738000393E0	3,117000103E0	5,575950146E0
6,947931844E1	-6,118050098E0	2,794050217E0	5,449050426E0
6,949948129E1	-6,115050316E0	2,836950064E0	6,607950211E0
6,951964427E1	-6,199050426E0	2,868000031E0	7,888950348E0
6,953980713E1	-5,197950363E0	2,514000177E0	7,969950199E0
6,955997012E1	-6,264000416E0	3,321000099E0	7,726050377E0
6,958013320E1	-6,237000465E0	2,835000038E0	7,546050549E0
6,960029597E1	-5,824950218E0	2,635950089E0	7,017000198E0
6,962045881E1	-5,779950142E0	2,730000019E0	6,775050163E0
6,964062188E1	-5,851950169E0	3,082050085E0	6,556950092E0
6,966078486E1	-6,046050072E0	2,806050062E0	7,024050236E0
6,968094771E1	-5,809050083E0	2,631000042E0	6,991050243E0
6,970111072E1	-5,413950443E0	2,481000185E0	6,907050133E0
6,972127358E1	-5,766000271E0	2,821050167E0	7,252050400E0
6,974143658E1	-6,127050400E0	2,809050083E0	8,347949982E0
6,976159942E1	-6,745050430E0	2,991000175E0	8,308050156E0
6,978176245E1	-5,971050262E0	2,856000185E0	7,381050587E0
6,980192529E1	-5,365950108E0	2,878050089E0	6,961950302E0
6,982208838E1	-4,939950466E0	2,940000057E0	7,731000423E0
6,984225139E1	-6,022050381E0	3,240000248E0	8,356050491E0
6,986241424E1	-6,223050117E0	3,390000105E0	7,704000473E0
6,988257728E1	-6,094050407E0	3,139050245E0	7,005000114E0
6,990274036E1	-4,930050373E0	2,457000017E0	6,864000320E0
6,992290312E1	-5,338950157E0	3,072000027E0	6,787050247E0
6,994306621E1	-5,634000301E0	3,249000072E0	7,948950291E0
6,996322905E1	-6,070050240E0	3,220050097E0	8,546999931E0
6,998339205E1	-6,297000408E0	3,252000093E0	8,188050270E0
7,000355488E1	-5,557050228E0	2,839950085E0	7,482000351E0
7,002371789E1	-5,068950176E0	3,024000168E0	7,048050404E0
7,004388073E1	-5,647950172E0	3,277950048E0	8,197950363E0
7,006404349E1	-5,950050354E0	3,220050097E0	9,142950058E0
7,008420656E1	-5,797050476E0	3,000000238E0	7,867050171E0
7,010436930E1	-5,812950134E0	2,574000120E0	7,276050568E0
7,012453237E1	-4,942050457E0	3,019050121E0	7,075050354E0
7,014469516E1	-5,332050323E0	3,040950060E0	7,720950603E0
7,016485814E1	-5,473050117E0	3,108000040E0	7,588950157E0
7,018502103E1	-5,848950386E0	3,369000196E0	7,141950130E0
7,020518410E1	-5,478000164E0	3,097950220E0	6,478050232E0
7,022534689E1	-5,514000416E0	3,345000267E0	7,153950214E0
7,024550985E1	-5,883000374E0	3,333000183E0	8,149950027E0
7,026567271E1	-5,457000256E0	2,923050165E0	8,029950142E0
7,028583570E1	-5,362950325E0	2,884950161E0	6,772950172E0
7,030599855E1	-5,452050209E0	3,141000032E0	6,751050472E0
7,032616154E1	-6,661050320E0	3,784950256E0	7,663950443E0
7,034632458E1	-5,500050068E0	2,703000069E0	7,522050381E0
7,036648732E1	-4,449000359E0	2,368050098E0	7,099050522E0
7,038665040E1	-4,627950191E0	2,758050203E0	7,156050205E0
7,040681317E1	-6,000000477E0	3,610950232E0	8,587950706E0
7,042697627E1	-6,237000465E0	3,172050238E0	8,458950043E0
7,044713911E1	-5,658000469E0	2,773050070E0	7,285050392E0
7,046730188E1	-5,076000214E0	2,787000179E0	6,517050266E0
7,048746496E1	-4,948950291E0	2,743950129E0	6,871050358E0
7,050762793E1	-5,790000439E0	3,204000235E0	8,049000740E0
7,052779079E1	-6,438000202E0	2,908950090E0	8,806050301E0
7,054795379E1	-5,830050468E0	2,464050055E0	7,699950218E0
7,056811666E1	-4,288050175E0	2,418000221E0	7,257000446E0
7,058827965E1	-4,717050076E0	2,895000219E0	7,723050594E0
7,060844250E1	-5,631000042E0	3,237000227E0	8,643000603E0
7,062860546E1	-6,490950108E0	3,745050192E0	8,638050079E0
7,064876856E1	-5,914050102E0	3,457050085E0	7,591950417E0
7,066893131E1	-5,536050320E0	2,722050190E0	6,316050529E0
7,068909417E1	-5,361000061E0	2,586000204E0	6,904950142E0
7,070925718E1	-5,947950363E0	2,842050076E0	8,365050316E0
7,072942025E1	-5,397000313E0	2,794050217E0	8,647950172E0
7,074958301E1	-4,942050457E0	2,416050196E0	7,771050453E0
7,076974586E1	-5,566950321E0	2,883000135E0	7,870050430E0
7,078990886E1	-6,199050426E0	3,088950157E0	7,999050617E0
7,081007172E1	-6,019050121E0	3,136950254E0	7,621050358E0
7,083023448E1	-5,416050434E0	2,916000128E0	7,233000278E0
7,085039757E1	-4,462950230E0	2,773050070E0	7,846050262E0
7,087056056E1	-5,538000107E0	3,201000214E0	9,000000000E0
7,089072333E1	-5,550000191E0	3,064950228E0	8,602050781E0
7,091088640E1	-5,020950317E0	2,871000051E0	7,093950272E0
7,093104916E1	-5,149950027E0	3,213000059E0	6,864000320E0
7,095121200E1	-4,288050175E0	2,653050184E0	8,008049965E0
7,097137508E1	-3,886050224E0	2,440050125E0	8,302950859E0
7,099153784E1	-4,510950089E0	3,010050058E0	7,989000320E0
7,101170086E1	-5,416050434E0	3,184050083E0	7,941000462E0
7,103186371E1	-5,239050388E0	2,670000076E0	7,920000553E0
7,105202672E1	-5,125950336E0	2,920950174E0	7,132050514E0
7,107218958E1	-5,289000034E0	3,280050039E0	8,253000259E0
7,109235260E1	-5,260050297E0	2,986050129E0	9,130949974E0
7,111251545E1	-4,825050354E0	3,136950254E0	7,642050266E0
7,113267849E1	-3,613050222E0	2,502000093E0	7,078950405E0
7,115284135E1	-4,402950287E0	2,626950026E0	8,272050858E0
7,117300439E1	-5,167050362E0	2,739000082E0	9,181950569E0
7,119316718E1	-5,404050350E0	2,967000246E0	8,482049942E0
7,121333019E1	-4,615950108E0	2,718000174E0	7,063050270E0
7,123349298E1	-4,879950047E0	2,947050095E0	7,519950390E0
7,125365605E1	-4,822050095E0	2,952000141E0	8,317049980E0
7,127381888E1	-5,032950401E0	3,016950130E0	8,920950890E0
7,129398164E1	-4,420050144E0	2,581050158E0	7,944000244E0
7,131414463E1	-4,735949993E0	2,691000223E0	7,065000534E0
7,133430746E1	-4,804950237E0	2,710050106E0	7,197000504E0
7,135447045E1	-5,529000282E0	2,775000095E0	8,997000694E0
7,137463324E1	-4,827000141E0	2,524050236E0	8,770050049E0
7,139479626E1	-4,510950089E0	2,683950186E0	8,329050064E0
7,141495912E1	-4,623000145E0	3,120000124E0	8,128050804E0
7,143512211E1	-5,232000351E0	3,577050209E0	8,992050171E0
7,145528495E1	-5,193000317E0	3,133950233E0	8,896950722E0
7,147544797E1	-4,450950146E0	2,478000164E0	8,491950035E0
7,149561082E1	-4,018050194E0	2,386950016E0	7,410000324E0
7,151577382E1	-4,774050236E0	3,180000067E0	7,069950104E0
7,153593660E1	-5,217000484E0	3,364050150E0	7,458000183E0
7,155609945E1	-4,899000168E0	2,892000198E0	7,798050404E0
7,157626247E1	-4,699950218E0	2,493000031E0	8,545050621E0
7,159642531E1	-4,276050091E0	2,370000124E0	9,286950111E0
7,161658829E1	-4,851000309E0	3,583950281E0	8,614050865E0
7,163675112E1	-5,203050137E0	3,750000238E0	7,791000366E0
7,165691412E1	-4,837050438E0	2,944950104E0	8,230950356E0
7,167707698E1	-3,943950176E0	2,169000149E0	8,851050377E0
7,169723976E1	-2,809050083E0	2,017950058E0	7,218000412E0
7,171740281E1	-3,996000290E0	2,931000233E0	6,996000290E0
7,173756579E1	-6,228000164E0	3,481050253E0	9,331950188E0
7,175772856E1	-6,678000450E0	3,124950171E0	9,684000015E0
7,177789141E1	-5,128950119E0	2,370000124E0	8,119050026E0
7,179805449E1	-2,883000135E0	2,233950138E0	6,760950089E0
7,181821727E1	-3,919950247E0	3,523950100E0	8,193000793E0
7,183838026E1	-4,825050354E0	3,637050152E0	1,053705025E1
7,185854310E1	-4,012950420E0	2,962050200E0	1,025205040E1
7,187870608E1	-4,044000149E0	2,445000172E0	8,166000366E0
7,189886894E1	-4,197000027E0	2,208000183E0	7,209000111E0
7,191903192E1	-4,765050411E0	2,653050184E0	7,551000595E0
7,193919470E1	-4,867950439E0	2,899950027E0	8,764950752E0
7,195935754E1	-5,014050007E0	3,121950150E0	1,036395073E1
7,197952054E1	-3,583950281E0	2,449050188E0	8,799000740E0
7,199968339E1	-3,709050179E0	3,079050064E0	7,555950165E0
7,201984639E1	-4,420050144E0	3,562950134E0	8,538000107E0
7,204000927E1	-4,213950157E0	3,144000053E0	9,748950005E0
7,206017228E1	-3,703950167E0	3,048000097E0	8,796000481E0
7,208033511E1	-3,739950180E0	2,976000071E0	7,813950539E0
7,210049789E1	-4,930050373E0	3,313950062E0	8,880000114E0
7,212066090E1	-5,220000267E0	3,489000082E0	9,196050644E0
7,214082377E1	-4,147050381E0	3,381000042E0	8,513999939E0
7,216098676E1	-3,325950146E0	2,899950027E0	8,248050690E0
7,218114958E1	-3,565050125E0	2,944950104E0	8,611950874E0
7,220131260E1	-4,240050316E0	3,052950144E0	9,142950058E0
7,222147545E1	-4,366950035E0	2,785050154E0	8,857950211E0
7,224163823E1	-4,141950130E0	2,542950153E0	8,085000038E0
7,226180122E1	-3,891000271E0	2,518950224E0	8,154000282E0
7,228196406E1	-3,757050276E0	2,730000019E0	8,478000641E0
7,230212706E1	-4,183050156E0	3,022050142E0	8,833950043E0
7,232229014E1	-4,573050022E0	2,839950085E0	8,961000443E0
7,234245297E1	-4,698000431E0	2,932950258E0	8,407950401E0
7,236261596E1	-3,879000187E0	2,715000153E0	8,668950081E0
7,238277875E1	-3,249000072E0	2,557050228E0	8,928000450E0
7,240294160E1	-3,546000242E0	2,557050228E0	8,916000366E0
7,242310462E1	-4,042050362E0	2,490000010E0	9,622050285E0
7,244326746E1	-4,537050247E0	2,907000065E0	9,097949982E0
7,246343043E1	-4,099050045E0	2,839950085E0	8,439000130E0
7,248359318E1	-3,943950176E0	2,761050224E0	8,221050262E0
7,250375604E1	-4,710000038E0	3,256050110E0	8,365050316E0
7,252391904E1	-4,699950218E0	2,902050257E0	8,137949944E0
7,254408181E1	-4,410000324E0	2,626950026E0	7,921950340E0
7,256424467E1	-3,670950174E0	2,442000151E0	7,917000294E0
7,258440767E1	-3,322950125E0	2,241000175E0	8,989950180E0
7,260457048E1	-3,405000210E0	2,464050055E0	1,016100025E1
7,262473346E1	-4,410000324E0	2,920950174E0	9,759000778E0
7,264489620E1	-4,477050304E0	2,952000141E0	8,707950592E0
7,266505905E1	-4,927950382E0	3,544050217E0	7,647000313E0
7,268522206E1	-4,099050045E0	2,646000147E0	7,435950279E0
7,270538490E1	-2,707950115E0	1,686000109E0	7,137000561E0
7,272554790E1	-2,956950188E0	1,786050081E0	7,543950558E0
7,274571065E1	-4,378950119E0	2,349000216E0	8,851050377E0
7,276587349E1	-5,842050076E0	2,976000071E0	9,772950172E0
7,278603651E1	-5,584050179E0	2,859000206E0	8,502000809E0
7,280619938E1	-4,116000175E0	2,979000092E0	7,510050297E0
7,282636239E1	-2,614950180E0	3,145950079E0	8,020050049E0
7,284652514E1	-1,860000134E0	2,350950003E0	1,008705044E1
7,286668800E1	-4,381950378E0	3,145950079E0	9,828000069E0
7,288685100E1	-4,903950214E0	2,859000206E0	8,377050400E0
7,290701387E1	-5,136000156E0	2,457000017E0	7,735050201E0
7,292717687E1	-5,032950401E0	2,682000160E0	7,360050201E0
7,294733974E1	-4,195050240E0	2,742000103E0	8,356050491E0
7,296750272E1	-4,444050312E0	3,325950146E0	9,297000885E0
7,298766548E1	-4,078050137E0	2,694000244E0	8,911050797E0
7,300782829E1	-4,267050266E0	2,715000153E0	8,414999962E0
7,302799129E1	-4,102050304E0	2,527950048E0	9,628950119E0
7,304815436E1	-3,496050119E0	2,124000072E0	9,913950920E0
7,306831711E1	-3,522000074E0	2,770050049E0	8,229000092E0
7,308847988E1	-4,315050125E0	3,132000208E0	8,269050598E0
7,310864270E1	-5,896950245E0	3,376050234E0	1,000005054E1
7,312880573E1	-4,008000374E0	2,064000130E0	8,842050552E0
7,314896880E1	-2,136000156E0	1,369950056E0	6,402000427E0
7,316913157E1	-3,034050226E0	2,314950228E0	6,565050125E0
7,318929436E1	-5,098050117E0	2,896950245E0	9,426000595E0
7,320945724E1	-6,156000137E0	3,192000151E0	1,011300087E1
7,322962025E1	-4,578000069E0	2,203050137E0	7,474050522E0
7,324978334E1	-2,974050045E0	2,145000219E0	6,636000156E0
7,326994610E1	-3,742050171E0	3,228000164E0	9,025950432E0
7,329010890E1	-4,200000286E0	3,180000067E0	1,113795090E1
7,331027199E1	-4,339050293E0	2,800950050E0	9,651000023E0
7,333043477E1	-4,374000072E0	2,481000185E0	7,668000221E0
7,335059763E1	-4,357950211E0	2,029950142E0	7,707000256E0
7,337076062E1	-4,330950260E0	2,365950108E0	8,626049995E0
7,339092344E1	-3,544050217E0	2,527950048E0	8,041950226E0
7,341108643E1	-4,377000332E0	3,084000111E0	8,806050301E0
7,343124922E1	-4,602000237E0	2,638950109E0	9,627000809E0
7,345141205E1	-4,755000114E0	2,710050106E0	8,842050552E0
7,347157503E1	-3,706050158E0	2,503950119E0	7,132050514E0
7,349173785E1	-3,544050217E0	2,635950089E0	7,314000130E0
7,351190062E1	-5,217000484E0	3,199050188E0	9,646050453E0
7,353206363E1	-5,599950314E0	2,758050203E0	9,964950562E0
7,355222647E1	-3,498000145E0	2,023050070E0	7,138950348E0
7,357238924E1	-3,430950165E0	2,466000080E0	6,118950367E0
7,359255226E1	-4,621050358E0	2,758050203E0	8,683950424E0
7,361271511E1	-4,582950115E0	2,287050009E0	1,126695061E1
7,363287811E1	-4,144950390E0	2,493000031E0	1,011495018E1
7,365304093E1	-4,456050396E0	3,240000248E0	6,684000492E0
7,367320392E1	-4,245000362E0	3,100950241E0	5,676000118E0
7,369336669E1	-4,165950298E0	2,878050089E0	7,912950516E0
7,371352956E1	-4,669050217E0	2,767950058E0	1,030905056E1
7,373369256E1	-3,070050240E0	1,863000035E0	8,779050827E0
7,375385561E1	-2,980950117E0	1,650000095E0	6,346950531E0
7,377401835E1	-6,541050434E0	3,529050112E0	7,651950359E0
7,379418109E1	-8,670000076E0	4,113000393E0	1,003395081E1
7,381434392E1	-5,755950451E0	2,710050106E0	8,575950623E0
7,383450691E1	-1,444050074E0	1,470000029E0	5,667000294E0
7,385466976E1	-1,303050041E0	2,437050104E0	5,953950405E0
7,387483253E1	-4,614000320E0	3,153000116E0	1,160205078E1
7,389499552E1	-8,208000183E0	3,856950283E0	1,275900078E1
7,391515835E1	-6,088950157E0	2,442000151E0	7,759050369E0
7,393532139E1	-3,003000259E0	1,627950072E0	3,648000240E0
7,395548416E1	-3,595950127E0	3,049950123E0	5,617050171E0
7,397564701E1	-4,261950016E0	3,292050123E0	1,093200016E1
7,399581002E1	-3,220050097E0	2,572050095E0	1,099200058E1
7,401597289E1	-3,172950268E0	2,253000021E0	7,482000351E0
7,403613589E1	-4,650000095E0	2,557050228E0	6,559950352E0
7,405629867E1	-4,888950348E0	1,621050119E0	7,294950485E0
7,407646175E1	-5,227050304E0	2,476050138E0	6,672000408E0
7,409662453E1	-4,446000099E0	2,428050041E0	6,694050312E0
7,411678736E1	-4,959000111E0	2,446950197E0	9,421050072E0
7,413695036E1	-6,127050400E0	2,806050062E0	1,187505054E1
7,415711313E1	-5,550000191E0	3,217950106E0	8,655000687E0
7,417727598E1	-3,952950239E0	2,619000196E0	6,672000408E0
7,419743897E1	-4,093950272E0	3,040950060E0	8,137949944E0
7,421760177E1	-4,717050076E0	3,213000059E0	1,056300068E1
7,423776462E1	-4,081950188E0	2,848950148E0	1,023000050E1
7,425792762E1	-4,030050278E0	2,527950048E0	8,059050560E0
7,427809045E1	-4,623000145E0	2,437050104E0	7,494000435E0
7,429825344E1	-6,055050373E0	3,067050219E0	8,230950356E0
7,431841621E1	-5,245950222E0	3,064950228E0	8,563950539E0
7,433857907E1	-3,355050087E0	2,257950068E0	7,873950481E0
7,435874206E1	-3,622950077E0	2,752950191E0	7,609050274E0
7,437890484E1	-4,939950466E0	3,253950119E0	8,989950180E0
7,439906790E1	-5,406000137E0	2,932950258E0	9,651000023E0
7,441923065E1	-4,669050217E0	2,575950146E0	8,394000053E0
7,443939351E1	-4,360050201E0	2,506950140E0	7,372050285E0
7,445955652E1	-5,160000324E0	3,108000040E0	8,475000381E0
7,447971930E1	-5,337000370E0	3,156000137E0	9,505050659E0
7,449988214E1	-4,374000072E0	2,839950085E0	8,449049950E0
7,452004513E1	-4,267050266E0	2,791950226E0	7,417050362E0
7,454020797E1	-4,870050430E0	3,019050121E0	8,298000336E0
7,456037074E1	-5,064000130E0	2,916000128E0	8,595000267E0
7,458053372E1	-4,759950161E0	2,682000160E0	7,600950241E0
7,460069654E1	-4,489050388E0	2,518950224E0	7,266000271E0
7,462085955E1	-4,657050133E0	2,643000126E0	7,660950184E0
7,464102236E1	-4,177950382E0	1,540050030E0	7,905000210E0
7,466118514E1	-5,689050198E0	4,024950027E0	9,097949982E0
7,468134813E1	-4,852950096E0	2,137950182E0	9,117000580E0
7,470151098E1	-4,381950378E0	2,509050131E0	8,538000107E0
7,472167376E1	-4,008000374E0	2,421000004E0	7,951050282E0
7,474183677E1	-4,033950329E0	2,671950102E0	8,152050018E0
7,476199962E1	-4,645050049E0	2,788950205E0	8,719950676E0
7,478216270E1	-5,014050007E0	2,560050011E0	8,134950638E0
7,480232548E1	-5,083050251E0	2,631000042E0	7,963050365E0
7,482248848E1	-4,609050274E0	2,406000137E0	7,210950375E0
7,484265131E1	-5,401950359E0	2,878050089E0	8,527950287E0
7,486281431E1	-4,231050014E0	2,586000204E0	8,595000267E0
7,488297708E1	-3,535950184E0	2,590950012E0	8,277000427E0
7,490313993E1	-3,654000282E0	3,036000252E0	8,812950134E0
7,492330294E1	-4,623000145E0	3,028950214E0	9,423000336E0
7,494346579E1	-5,932950497E0	3,241950035E0	8,704950333E0
7,496362879E1	-5,122050285E0	2,334000111E0	7,848000526E0
7,498379154E1	-4,099050045E0	2,205000162E0	6,208050251E0
7,500395432E1	-4,834050179E0	2,896950245E0	7,285050392E0
7,502411740E1	-6,070050240E0	3,642000198E0	9,473999977E0
7,504427995E1	-5,341950417E0	3,103050232E0	9,850050926E0
7,506444295E1	-3,096000195E0	1,927050114E0	8,449049950E0
7,508460605E1	-1,795950055E0	1,306950092E0	8,193000793E0
7,510476884E1	-3,577050209E0	2,737050056E0	9,877950668E0
7,512493169E1	-4,948950291E0	3,304050207E0	1,073805046E1
7,514509469E1	-4,714050293E0	2,551950216E0	8,607000351E0
7,516525746E1	-3,565050125E0	1,743000031E0	6,682050228E0
7,518542030E1	-3,855000257E0	2,023050070E0	7,387950420E0
7,520558327E1	-4,651950359E0	2,739000082E0	8,584950447E0
7,522574604E1	-5,004000187E0	2,512050152E0	9,361050606E0
7,524590890E1	-4,564050198E0	2,325000048E0	8,134950638E0
7,526607187E1	-4,072950363E0	2,145000219E0	6,631950378E0
7,528623472E1	-4,546950340E0	2,545050144E0	7,543950558E0
7,530639749E1	-5,002050400E0	2,919000149E0	9,577050209E0
7,532656047E1	-4,458000183E0	2,670000076E0	9,972000122E0
7,534672334E1	-3,280050039E0	2,428050041E0	9,055050850E0
7,536688610E1	-3,373950243E0	2,518950224E0	8,937000275E0
7,538704911E1	-4,456050396E0	3,034050226E0	9,531000137E0
7,540721196E1	-4,770000458E0	2,722050190E0	9,105000496E0
7,542737494E1	-3,847950220E0	2,193000078E0	7,882050514E0
7,544753773E1	-2,763000250E0	1,791000128E0	7,156050205E0
7,546770058E1	-3,364050150E0	2,254950047E0	7,788000584E0
7,548786359E1	-4,597050190E0	2,844000101E0	9,021000862E0
7,550802637E1	-4,669050217E0	2,610000134E0	9,166950226E0
7,552818922E1	-4,420050144E0	2,409000158E0	7,975050449E0
7,554835231E1	-4,243050098E0	2,890050173E0	7,864950180E0
7,556851508E1	-4,675950050E0	3,124950171E0	9,124050140E0
7,558867786E1	-4,132950306E0	2,895000219E0	9,322950363E0
7,560884086E1	-3,235050201E0	2,634000063E0	8,965950012E0
7,562900372E1	-2,988000154E0	2,476050138E0	9,771000862E0
7,564916671E1	-3,835950136E0	2,647950172E0	9,591000557E0
7,566932950E1	-4,927950382E0	3,052950144E0	9,445050240E0
7,568949256E1	-4,930050373E0	2,742000103E0	8,868000031E0
7,570965533E1	-3,607950211E0	2,301000118E0	7,546050549E0
7,572981809E1	-2,629050016E0	2,476050138E0	7,483950138E0
7,574998118E1	-3,670950174E0	3,148950100E0	9,316050529E0
7,577014393E1	-4,626000404E0	2,938050032E0	1,054605007E1
7,579030676E1	-4,461000443E0	2,449050188E0	8,571000099E0
7,581046952E1	-3,871950150E0	2,341950178E0	6,058950424E0
7,583063252E1	-3,295050144E0	2,476050138E0	6,816000462E0
7,585079560E1	-3,193950176E0	2,317950010E0	1,012695026E1
7,587095834E1	-4,087049961E0	2,587950230E0	1,081905079E1
7,589112112E1	-4,000950336E0	2,527950048E0	9,331950188E0
7,591128398E1	-3,975000143E0	2,545050144E0	7,692000389E0
7,593144695E1	-4,534950256E0	2,943000078E0	7,860000610E0
7,595160973E1	-3,912000179E0	2,739000082E0	9,285000801E0
7,597177281E1	-3,333000183E0	2,509050131E0	9,610050201E0
7,599193562E1	-3,898050070E0	2,758050203E0	7,980000496E0
7,601209845E1	-3,963000298E0	2,595000029E0	7,399950504E0
7,603226120E1	-4,081950188E0	2,437050104E0	8,169000626E0
7,605242420E1	-4,432050228E0	2,658000231E0	9,601050377E0
7,607258704E1	-3,496050119E0	2,433000088E0	8,947050095E0
7,609274984E1	-3,121950150E0	2,715000153E0	8,061000824E0
7,611291283E1	-4,236000061E0	3,546000242E0	8,965950012E0
7,613307567E1	-3,958050251E0	2,647950172E0	1,004100037E1
7,615323844E1	-3,177000046E0	2,254950047E0	8,983050346E0
7,617340155E1	-4,008000374E0	3,043050051E0	8,617050171E0
7,619356429E1	-4,078050137E0	2,614950180E0	9,145950317E0
7,621372728E1	-5,077950478E0	3,085950136E0	8,830050468E0
7,623389005E1	-4,729050159E0	3,028950214E0	7,840950489E0
7,625405291E1	-3,867000103E0	2,569050074E0	7,992000580E0
7,627421590E1	-2,797050238E0	1,948950052E0	8,812950134E0
7,629437876E1	-3,249000072E0	2,575950146E0	9,250950813E0
7,631454175E1	-3,829050064E0	3,153000116E0	9,658050537E0
7,633470451E1	-4,657050133E0	3,079050064E0	9,232050896E0
7,635486736E1	-3,819000244E0	2,682000160E0	8,248050690E0
7,637503010E1	-2,872950077E0	2,595000029E0	7,246950150E0
7,639519307E1	-2,847000122E0	2,329950094E0	8,485050201E0
7,641535594E1	-3,778050184E0	2,524050236E0	9,768000603E0
7,643551893E1	-4,374000072E0	2,794050217E0	8,659950256E0
7,645568171E1	-3,994050264E0	2,569050074E0	7,081950188E0
7,647584454E1	-4,197000027E0	2,622000217E0	8,071050644E0
7,649600755E1	-4,008000374E0	2,626950026E0	9,610050201E0
7,651617032E1	-3,127050161E0	2,296050072E0	9,631950378E0
7,653633318E1	-3,429000139E0	3,025950193E0	8,887050629E0
7,655649618E1	-3,832950115E0	3,117000103E0	9,301050186E0
7,657665904E1	-4,462950230E0	2,991000175E0	9,070950508E0
7,659682178E1	-4,245000362E0	2,659950018E0	8,310000420E0
7,661698478E1	-3,778050184E0	2,413950205E0	7,776000500E0
7,663714764E1	-3,453000069E0	2,232000113E0	8,545050621E0
7,665731042E1	-4,267050266E0	2,883000135E0	8,988000870E0
7,667747343E1	-3,952950239E0	2,682000160E0	9,292050362E0
7,669763628E1	-2,845050097E0	2,200050116E0	8,502000809E0
7,671779925E1	-3,697050095E0	2,749050140E0	8,736000061E0
7,673796201E1	-4,223999977E0	2,902050257E0	9,277050018E0
7,675812486E1	-3,727950096E0	2,485050201E0	8,559000015E0
7,677828787E1	-4,104000092E0	2,515950203E0	8,233050346E0
7,679845075E1	-4,480050087E0	2,665050030E0	9,510000229E0
7,681861352E1	-3,996000290E0	2,313000202E0	9,244050026E0
7,683877652E1	-3,865050077E0	2,851950169E0	7,812000275E0
7,685893936E1	-3,984000206E0	2,788950205E0	8,560950279E0
7,687910210E1	-4,540050030E0	2,722050190E0	1,016100025E1
