"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
7,302244901E1	2,790000153E1	-3,618750000E1	-1,770000076E1
7,304245695E1	2,814375114E1	-3,611250305E1	-1,751250076E1
7,306245852E1	2,838750076E1	-3,611250305E1	-1,758750153E1
7,308245376E1	2,855625153E1	-3,618750000E1	-1,764375114E1
7,310245810E1	2,885625076E1	-3,600000000E1	-1,751250076E1
7,312245910E1	2,898750114E1	-3,611250305E1	-1,751250076E1
7,314245330E1	2,898750114E1	-3,624375153E1	-1,734375000E1
7,316245573E1	2,910000038E1	-3,630000305E1	-1,740000153E1
7,318245476E1	2,928750038E1	-3,648750305E1	-1,734375000E1
7,320244891E1	2,928750038E1	-3,630000305E1	-1,740000153E1
7,322221778E1	2,934375191E1	-3,618750000E1	-1,734375000E1
7,324227052E1	2,934375191E1	-3,588750076E1	-1,710000038E1
7,326232675E1	2,910000038E1	-3,570000076E1	-1,728750038E1
7,328236840E1	2,904375076E1	-3,564375305E1	-1,764375114E1
7,330246607E1	2,910000038E1	-3,540000153E1	-1,811250114E1
7,332221248E1	2,904375076E1	-3,510000229E1	-1,781250000E1
7,334204404E1	2,910000038E1	-3,480000305E1	-1,770000076E1
7,336192720E1	2,874375153E1	-3,480000305E1	-1,781250000E1
7,338184227E1	2,880000114E1	-3,491250229E1	-1,781250000E1
7,340181722E1	2,910000038E1	-3,498750305E1	-1,800000000E1
7,342177186E1	2,910000038E1	-3,528750229E1	-1,788750076E1
7,344179520E1	2,934375191E1	-3,504375076E1	-1,764375114E1
7,346188476E1	2,928750038E1	-3,498750305E1	-1,710000038E1
7,348202363E1	2,940000153E1	-3,510000229E1	-1,740000153E1
7,350219441E1	2,945625114E1	-3,528750229E1	-1,740000153E1
7,352232053E1	2,970000076E1	-3,534375000E1	-1,758750153E1
7,354241718E1	2,964375114E1	-3,540000153E1	-1,770000076E1
7,356247778E1	2,940000153E1	-3,534375000E1	-1,758750153E1
7,358251018E1	2,945625114E1	-3,528750229E1	-1,758750153E1
7,360253202E1	2,964375114E1	-3,534375000E1	-1,734375000E1
7,362253849E1	2,958750153E1	-3,534375000E1	-1,758750153E1
7,364229632E1	2,964375114E1	-3,510000229E1	-1,728750038E1
7,366234614E1	2,970000076E1	-3,498750305E1	-1,728750038E1
7,368238257E1	2,988750076E1	-3,498750305E1	-1,691250038E1
7,370241756E1	3,000000191E1	-3,491250229E1	-1,661250114E1
7,372244052E1	3,035625076E1	-3,498750305E1	-1,668750000E1
7,374245213E1	3,030000114E1	-3,474375153E1	-1,668750000E1
7,376223230E1	3,030000114E1	-3,491250229E1	-1,668750000E1
7,378229156E1	3,084375191E1	-3,498750305E1	-1,631250000E1
7,380233746E1	3,084375191E1	-3,498750305E1	-1,614375114E1
7,382238438E1	3,090000153E1	-3,498750305E1	-1,614375114E1
7,384241546E1	3,090000153E1	-3,491250229E1	-1,620000076E1
7,386243400E1	3,065625191E1	-3,480000305E1	-1,638750076E1
7,388245329E1	3,035625076E1	-3,491250229E1	-1,608750153E1
7,390246242E1	3,035625076E1	-3,491250229E1	-1,590000057E1
7,392246322E1	3,048750114E1	-3,480000305E1	-1,554375076E1
7,394223511E1	2,994375038E1	-3,498750305E1	-1,530000019E1
7,396228994E1	2,964375114E1	-3,540000153E1	-1,541250038E1
7,398233358E1	2,940000153E1	-3,570000076E1	-1,518750095E1
7,400237591E1	2,904375076E1	-3,600000000E1	-1,494375038E1
7,402240446E1	2,928750038E1	-3,594375229E1	-1,464375019E1
7,404243496E1	2,928750038E1	-3,594375229E1	-1,464375019E1
7,406245247E1	2,928750038E1	-3,600000000E1	-1,440000057E1
7,408245874E1	2,904375076E1	-3,611250305E1	-1,440000057E1
7,410223479E1	2,915625191E1	-3,581250000E1	-1,451250076E1
7,412229257E1	2,964375114E1	-3,540000153E1	-1,428750038E1
7,414233735E1	2,975625038E1	-3,534375000E1	-1,410000038E1
7,416238168E1	3,048750114E1	-3,498750305E1	-1,428750038E1
7,418241106E1	3,030000114E1	-3,521250153E1	-1,434375095E1
7,420242884E1	3,024375153E1	-3,521250153E1	-1,451250076E1
7,422245006E1	3,024375153E1	-3,510000229E1	-1,500000095E1
7,424245823E1	3,005625153E1	-3,504375076E1	-1,560000038E1
7,426247174E1	2,994375038E1	-3,528750229E1	-1,578750038E1
7,428247452E1	2,975625038E1	-3,534375000E1	-1,590000057E1
7,430247039E1	2,964375114E1	-3,540000153E1	-1,650000000E1
7,432247314E1	2,940000153E1	-3,558750153E1	-1,631250000E1
7,434247036E1	2,958750153E1	-3,564375305E1	-1,631250000E1
7,436246295E1	2,945625114E1	-3,581250000E1	-1,620000076E1
7,438246471E1	2,940000153E1	-3,594375229E1	-1,578750038E1
7,440246259E1	2,934375191E1	-3,581250000E1	-1,530000019E1
7,442245524E1	2,934375191E1	-3,564375305E1	-1,518750095E1
7,444245877E1	2,904375076E1	-3,581250000E1	-1,518750095E1
7,446222134E1	2,904375076E1	-3,581250000E1	-1,440000057E1
7,448226874E1	2,904375076E1	-3,581250000E1	-1,470000076E1
7,450231937E1	2,874375153E1	-3,564375305E1	-1,481250095E1
7,452237056E1	2,874375153E1	-3,558750153E1	-1,481250095E1
7,454246463E1	2,898750114E1	-3,551250076E1	-1,494375038E1
7,456220767E1	2,910000038E1	-3,588750076E1	-1,511250019E1
7,458203664E1	2,904375076E1	-3,600000000E1	-1,530000019E1
7,460190659E1	2,928750038E1	-3,588750076E1	-1,548750019E1
7,462181198E1	2,928750038E1	-3,581250000E1	-1,584375095E1
7,464180260E1	2,910000038E1	-3,611250305E1	-1,578750038E1
7,466176987E1	2,940000153E1	-3,624375153E1	-1,571250057E1
7,468180318E1	2,940000153E1	-3,618750000E1	-1,571250057E1
7,470189979E1	2,934375191E1	-3,641250229E1	-1,590000057E1
7,472204277E1	2,915625191E1	-3,624375153E1	-1,601250076E1
7,474220795E1	2,940000153E1	-3,624375153E1	-1,584375095E1
7,476233958E1	2,910000038E1	-3,618750000E1	-1,554375076E1
7,478242688E1	2,934375191E1	-3,600000000E1	-1,554375076E1
7,480248089E1	2,945625114E1	-3,588750076E1	-1,554375076E1
7,482252012E1	2,945625114E1	-3,570000076E1	-1,554375076E1
7,484253553E1	2,970000076E1	-3,558750153E1	-1,560000038E1
7,486253472E1	2,994375038E1	-3,521250153E1	-1,548750019E1
7,488253544E1	2,994375038E1	-3,534375000E1	-1,548750019E1
7,490252457E1	2,994375038E1	-3,504375076E1	-1,571250057E1
7,492250810E1	3,024375153E1	-3,521250153E1	-1,560000038E1
7,494249966E1	3,005625153E1	-3,540000153E1	-1,571250057E1
7,496248713E1	2,988750076E1	-3,540000153E1	-1,560000038E1
7,498247156E1	2,934375191E1	-3,581250000E1	-1,584375095E1
7,500246605E1	2,868750191E1	-3,618750000E1	-1,560000038E1
7,502246033E1	2,838750076E1	-3,630000305E1	-1,548750019E1
7,504222734E1	2,825625038E1	-3,624375153E1	-1,571250057E1
7,506227896E1	2,808750153E1	-3,641250229E1	-1,601250076E1
7,508232312E1	2,760000038E1	-3,648750305E1	-1,661250114E1
7,510236672E1	2,748750114E1	-3,660000229E1	-1,680000114E1
7,512239938E1	2,724375153E1	-3,660000229E1	-1,698750114E1
7,514241909E1	2,735625076E1	-3,641250229E1	-1,704375076E1
7,516244187E1	2,778750038E1	-3,624375153E1	-1,734375000E1
7,518245304E1	2,760000038E1	-3,641250229E1	-1,788750076E1
7,520246700E1	2,795625114E1	-3,611250305E1	-1,781250000E1
7,522247278E1	2,814375114E1	-3,630000305E1	-1,770000076E1
7,524247082E1	2,844375038E1	-3,618750000E1	-1,758750153E1
7,526247461E1	2,838750076E1	-3,611250305E1	-1,764375114E1
7,528247419E1	2,850000191E1	-3,618750000E1	-1,788750076E1
7,530246645E1	2,838750076E1	-3,618750000E1	-1,800000000E1
7,532246834E1	2,820000076E1	-3,630000305E1	-1,794375038E1
7,534246566E1	2,825625038E1	-3,648750305E1	-1,764375114E1
7,536245763E1	2,760000038E1	-3,671250153E1	-1,764375114E1
7,538245931E1	2,730000114E1	-3,648750305E1	-1,764375114E1
7,540245619E1	2,718750191E1	-3,654375076E1	-1,770000076E1
7,542244988E1	2,700000191E1	-3,654375076E1	-1,770000076E1
7,544245224E1	2,688750076E1	-3,654375076E1	-1,770000076E1
7,546245068E1	2,700000191E1	-3,648750305E1	-1,758750153E1
7,548244578E1	2,705625153E1	-3,630000305E1	-1,751250076E1
7,550244934E1	2,705625153E1	-3,624375153E1	-1,740000153E1
7,552221387E1	2,724375153E1	-3,648750305E1	-1,734375000E1
7,554227629E1	2,748750114E1	-3,671250153E1	-1,728750038E1
7,556232501E1	2,754375076E1	-3,678750229E1	-1,740000153E1
7,558236266E1	2,765625191E1	-3,684375000E1	-1,740000153E1
7,560240136E1	2,760000038E1	-3,690000153E1	-1,734375000E1
7,562242614E1	2,730000114E1	-3,708750153E1	-1,751250076E1
7,564243922E1	2,705625153E1	-3,720000076E1	-1,800000000E1
7,566245586E1	2,694375038E1	-3,720000076E1	-1,830000114E1
7,568246378E1	2,700000191E1	-3,714375305E1	-1,860000038E1
7,570246242E1	2,675625038E1	-3,738750076E1	-1,878750038E1
7,572246699E1	2,645625114E1	-3,744375229E1	-1,860000038E1
7,574246525E1	2,604375076E1	-3,738750076E1	-1,848750114E1
7,576247048E1	2,604375076E1	-3,731250000E1	-1,860000038E1
7,578253730E1	2,615625191E1	-3,738750076E1	-1,848750114E1
7,580225971E1	2,634375191E1	-3,731250000E1	-1,811250114E1
7,582207315E1	2,615625191E1	-3,744375229E1	-1,781250000E1
7,584193207E1	2,615625191E1	-3,761250305E1	-1,770000076E1
7,586184116E1	2,628750038E1	-3,731250000E1	-1,764375114E1
7,588182459E1	2,628750038E1	-3,744375229E1	-1,751250076E1
7,590178358E1	2,645625114E1	-3,761250305E1	-1,764375114E1
7,592181497E1	2,645625114E1	-3,774375153E1	-1,751250076E1
7,594191208E1	2,634375191E1	-3,768750000E1	-1,740000153E1
7,596205553E1	2,598750114E1	-3,780000305E1	-1,764375114E1
7,598222127E1	2,585625076E1	-3,791250229E1	-1,764375114E1
7,600234020E1	2,550000191E1	-3,774375153E1	-1,728750038E1
7,602242249E1	2,544375038E1	-3,774375153E1	-1,734375000E1
7,604248226E1	2,574375153E1	-3,768750000E1	-1,764375114E1
7,606251487E1	2,580000114E1	-3,761250305E1	-1,764375114E1
7,608252773E1	2,580000114E1	-3,750000000E1	-1,764375114E1
7,610253505E1	2,568750191E1	-3,768750000E1	-1,781250000E1
7,612229650E1	2,568750191E1	-3,774375153E1	-1,781250000E1
7,614233921E1	2,580000114E1	-3,744375229E1	-1,811250114E1
7,616238003E1	2,598750114E1	-3,738750076E1	-1,841250038E1
7,618240822E1	2,550000191E1	-3,774375153E1	-1,830000114E1
7,620243722E1	2,495625114E1	-3,774375153E1	-1,824375153E1
7,622245450E1	2,495625114E1	-3,780000305E1	-1,818750000E1
7,624246106E1	2,484375191E1	-3,780000305E1	-1,818750000E1
7,626247226E1	2,508750153E1	-3,774375153E1	-1,830000114E1
7,628247433E1	2,525625038E1	-3,768750000E1	-1,830000114E1
7,630247054E1	2,508750153E1	-3,780000305E1	-1,824375153E1
7,632247284E1	2,514375114E1	-3,780000305E1	-1,830000114E1
7,634247143E1	2,544375038E1	-3,750000000E1	-1,824375153E1
7,636246343E1	2,574375153E1	-3,761250305E1	-1,794375038E1
7,638246496E1	2,538750076E1	-3,768750000E1	-1,824375153E1
7,640246142E1	2,514375114E1	-3,750000000E1	-1,824375153E1
7,642245605E1	2,508750153E1	-3,731250000E1	-1,800000000E1
7,644245747E1	2,520000076E1	-3,714375305E1	-1,800000000E1
7,646245596E1	2,525625038E1	-3,720000076E1	-1,818750000E1
7,648244904E1	2,514375114E1	-3,731250000E1	-1,841250038E1
7,650245051E1	2,520000076E1	-3,738750076E1	-1,854375076E1
7,652244880E1	2,520000076E1	-3,714375305E1	-1,908750153E1
7,654245609E1	2,544375038E1	-3,684375000E1	-1,890000153E1
7,656245627E1	2,585625076E1	-3,684375000E1	-1,908750153E1
7,658245234E1	2,598750114E1	-3,690000153E1	-1,931250000E1
7,660245654E1	2,568750191E1	-3,690000153E1	-1,950000000E1
7,662245606E1	2,568750191E1	-3,690000153E1	-1,968750000E1
7,664245279E1	2,580000114E1	-3,690000153E1	-1,961250114E1
7,666245604E1	2,585625076E1	-3,678750229E1	-1,974375153E1
7,668245385E1	2,574375153E1	-3,678750229E1	-1,950000000E1
7,670244985E1	2,574375153E1	-3,678750229E1	-1,961250114E1
7,672245245E1	2,580000114E1	-3,690000153E1	-1,938750076E1
7,674245220E1	2,568750191E1	-3,690000153E1	-1,914375114E1
7,676245728E1	2,568750191E1	-3,684375000E1	-1,878750038E1
7,678245768E1	2,585625076E1	-3,654375076E1	-1,830000114E1
7,680245380E1	2,585625076E1	-3,641250229E1	-1,824375153E1
7,682245830E1	2,585625076E1	-3,660000229E1	-1,800000000E1
7,684245783E1	2,598750114E1	-3,678750229E1	-1,794375038E1
7,686245407E1	2,615625191E1	-3,678750229E1	-1,794375038E1
7,688245767E1	2,604375076E1	-3,671250153E1	-1,824375153E1
7,690245538E1	2,634375191E1	-3,678750229E1	-1,830000114E1
7,692245108E1	2,675625038E1	-3,684375000E1	-1,841250038E1
7,694245412E1	2,700000191E1	-3,690000153E1	-1,854375076E1
7,696245252E1	2,705625153E1	-3,690000153E1	-1,854375076E1
7,698244876E1	2,718750191E1	-3,648750305E1	-1,878750038E1
7,700247355E1	2,730000114E1	-3,630000305E1	-1,878750038E1
7,702254558E1	2,735625076E1	-3,630000305E1	-1,854375076E1
7,704227290E1	2,778750038E1	-3,618750000E1	-1,854375076E1
7,706206740E1	2,778750038E1	-3,611250305E1	-1,854375076E1
7,708192294E1	2,778750038E1	-3,588750076E1	-1,871250153E1
7,710181860E1	2,760000038E1	-3,581250000E1	-1,908750153E1
7,712181462E1	2,784375191E1	-3,581250000E1	-1,890000153E1
7,714177289E1	2,784375191E1	-3,594375229E1	-1,878750038E1
7,716181471E1	2,765625191E1	-3,594375229E1	-1,901250076E1
7,718192062E1	2,754375076E1	-3,594375229E1	-1,908750153E1
7,720207073E1	2,730000114E1	-3,588750076E1	-1,884375000E1
7,722222841E1	2,724375153E1	-3,594375229E1	-1,884375000E1
7,724234229E1	2,700000191E1	-3,618750000E1	-1,871250153E1
7,726242949E1	2,705625153E1	-3,630000305E1	-1,841250038E1
7,728248432E1	2,688750076E1	-3,648750305E1	-1,848750114E1
7,730251257E1	2,694375038E1	-3,654375076E1	-1,830000114E1
7,732253298E1	2,705625153E1	-3,654375076E1	-1,794375038E1
7,734253730E1	2,730000114E1	-3,648750305E1	-1,824375153E1
7,736229401E1	2,735625076E1	-3,654375076E1	-1,854375076E1
7,738234263E1	2,760000038E1	-3,630000305E1	-1,830000114E1
7,740237868E1	2,778750038E1	-3,611250305E1	-1,818750000E1
7,742240350E1	2,765625191E1	-3,600000000E1	-1,818750000E1
7,744243019E1	2,765625191E1	-3,588750076E1	-1,811250114E1
7,746244539E1	2,760000038E1	-3,564375305E1	-1,818750000E1
7,748246259E1	2,778750038E1	-3,551250076E1	-1,830000114E1
7,750246884E1	2,754375076E1	-3,558750153E1	-1,818750000E1
7,752246835E1	2,760000038E1	-3,564375305E1	-1,800000000E1
7,754247495E1	2,730000114E1	-3,594375229E1	-1,800000000E1
7,756247324E1	2,718750191E1	-3,600000000E1	-1,830000114E1
7,758246708E1	2,688750076E1	-3,594375229E1	-1,811250114E1
7,760246875E1	2,730000114E1	-3,588750076E1	-1,800000000E1
7,762246678E1	2,730000114E1	-3,611250305E1	-1,800000000E1
7,764245960E1	2,718750191E1	-3,618750000E1	-1,818750000E1
7,766245991E1	2,735625076E1	-3,618750000E1	-1,800000000E1
7,768245684E1	2,735625076E1	-3,624375153E1	-1,794375038E1
7,770245037E1	2,760000038E1	-3,611250305E1	-1,800000000E1
7,772221838E1	2,765625191E1	-3,624375153E1	-1,800000000E1
7,774227224E1	2,795625114E1	-3,641250229E1	-1,830000114E1
7,776232612E1	2,760000038E1	-3,654375076E1	-1,860000038E1
7,778236695E1	2,760000038E1	-3,648750305E1	-1,860000038E1
7,780239583E1	2,760000038E1	-3,660000229E1	-1,824375153E1
7,782242534E1	2,730000114E1	-3,654375076E1	-1,818750000E1
7,784244479E1	2,718750191E1	-3,630000305E1	-1,818750000E1
7,786245232E1	2,718750191E1	-3,641250229E1	-1,830000114E1
7,788246524E1	2,718750191E1	-3,641250229E1	-1,788750076E1
7,790246798E1	2,724375153E1	-3,618750000E1	-1,800000000E1
7,792246518E1	2,735625076E1	-3,600000000E1	-1,740000153E1
7,794246919E1	2,765625191E1	-3,588750076E1	-1,751250076E1
7,796246629E1	2,795625114E1	-3,564375305E1	-1,751250076E1
7,798245992E1	2,844375038E1	-3,564375305E1	-1,764375114E1
7,800246090E1	2,868750191E1	-3,564375305E1	-1,764375114E1
7,802245699E1	2,885625076E1	-3,534375000E1	-1,728750038E1
7,804246067E1	2,915625191E1	-3,528750229E1	-1,764375114E1
7,806246090E1	2,934375191E1	-3,534375000E1	-1,698750114E1
7,808245541E1	2,934375191E1	-3,540000153E1	-1,728750038E1
7,810245915E1	2,910000038E1	-3,564375305E1	-1,721250153E1
7,812245705E1	2,885625076E1	-3,581250000E1	-1,734375000E1
7,814245153E1	2,885625076E1	-3,564375305E1	-1,734375000E1
7,816245680E1	2,885625076E1	-3,581250000E1	-1,704375076E1
7,818245544E1	2,844375038E1	-3,611250305E1	-1,704375076E1
7,820244919E1	2,808750153E1	-3,611250305E1	-1,680000114E1
7,822245359E1	2,814375114E1	-3,600000000E1	-1,721250153E1
7,824248521E1	2,814375114E1	-3,618750000E1	-1,674375153E1
7,826258434E1	2,814375114E1	-3,611250305E1	-1,661250114E1
7,828230964E1	2,825625038E1	-3,611250305E1	-1,644375038E1
7,830210174E1	2,814375114E1	-3,630000305E1	-1,614375114E1
7,832195465E1	2,825625038E1	-3,641250229E1	-1,644375038E1
7,834184779E1	2,855625153E1	-3,648750305E1	-1,650000000E1
7,836177318E1	2,874375153E1	-3,648750305E1	-1,668750000E1
7,838174621E1	2,874375153E1	-3,641250229E1	-1,644375038E1
7,840180016E1	2,880000114E1	-3,630000305E1	-1,674375153E1
7,842191686E1	2,910000038E1	-3,630000305E1	-1,668750000E1
7,844206510E1	2,910000038E1	-3,611250305E1	-1,674375153E1
7,846222024E1	2,910000038E1	-3,600000000E1	-1,698750114E1
7,848233225E1	2,874375153E1	-3,594375229E1	-1,691250038E1
7,850241911E1	2,855625153E1	-3,581250000E1	-1,691250038E1
7,852247288E1	2,874375153E1	-3,570000076E1	-1,698750114E1
7,854251341E1	2,874375153E1	-3,611250305E1	-1,691250038E1
7,856253140E1	2,874375153E1	-3,618750000E1	-1,698750114E1
7,858253110E1	2,814375114E1	-3,641250229E1	-1,710000038E1
7,860253092E1	2,784375191E1	-3,654375076E1	-1,704375076E1
7,862252182E1	2,754375076E1	-3,660000229E1	-1,691250038E1
7,864250777E1	2,765625191E1	-3,660000229E1	-1,674375153E1
7,866249975E1	2,760000038E1	-3,671250153E1	-1,698750114E1
7,868248914E1	2,730000114E1	-3,678750229E1	-1,691250038E1
7,870247388E1	2,705625153E1	-3,660000229E1	-1,698750114E1
7,872247049E1	2,694375038E1	-3,654375076E1	-1,704375076E1
7,874246368E1	2,718750191E1	-3,641250229E1	-1,721250153E1
7,876246511E1	2,748750114E1	-3,641250229E1	-1,734375000E1
7,878246277E1	2,778750038E1	-3,648750305E1	-1,740000153E1
7,880245601E1	2,784375191E1	-3,654375076E1	-1,751250076E1
7,882245757E1	2,784375191E1	-3,648750305E1	-1,740000153E1
7,884245559E1	2,784375191E1	-3,648750305E1	-1,734375000E1
7,886245153E1	2,760000038E1	-3,648750305E1	-1,740000153E1
7,888245384E1	2,754375076E1	-3,654375076E1	-1,734375000E1
7,890245331E1	2,760000038E1	-3,654375076E1	-1,734375000E1
7,892244805E1	2,730000114E1	-3,660000229E1	-1,751250076E1
7,894245365E1	2,724375153E1	-3,654375076E1	-1,758750153E1
7,896245170E1	2,688750076E1	-3,648750305E1	-1,764375114E1
7,898244707E1	2,675625038E1	-3,648750305E1	-1,740000153E1
7,900245092E1	2,675625038E1	-3,660000229E1	-1,758750153E1
7,902244960E1	2,705625153E1	-3,671250153E1	-1,781250000E1
7,904245506E1	2,718750191E1	-3,654375076E1	-1,788750076E1
7,906245606E1	2,700000191E1	-3,660000229E1	-1,781250000E1
7,908245344E1	2,694375038E1	-3,648750305E1	-1,764375114E1
7,910245677E1	2,700000191E1	-3,648750305E1	-1,751250076E1
7,912245602E1	2,724375153E1	-3,648750305E1	-1,781250000E1
7,914245107E1	2,735625076E1	-3,660000229E1	-1,818750000E1
7,916245638E1	2,748750114E1	-3,641250229E1	-1,811250114E1
7,918245622E1	2,735625076E1	-3,630000305E1	-1,794375038E1
7,920245227E1	2,754375076E1	-3,630000305E1	-1,800000000E1
7,922245406E1	2,760000038E1	-3,641250229E1	-1,818750000E1
7,924245315E1	2,760000038E1	-3,654375076E1	-1,830000114E1
7,926245869E1	2,724375153E1	-3,654375076E1	-1,854375076E1
7,928245889E1	2,730000114E1	-3,641250229E1	-1,824375153E1
7,930245666E1	2,700000191E1	-3,630000305E1	-1,811250114E1
7,932246026E1	2,700000191E1	-3,641250229E1	-1,811250114E1
7,934245892E1	2,700000191E1	-3,630000305E1	-1,841250038E1
7,936245502E1	2,700000191E1	-3,641250229E1	-1,848750114E1
7,938245878E1	2,700000191E1	-3,630000305E1	-1,818750000E1
7,940245730E1	2,730000114E1	-3,630000305E1	-1,818750000E1
7,942245146E1	2,784375191E1	-3,624375153E1	-1,824375153E1
7,944245528E1	2,778750038E1	-3,654375076E1	-1,830000114E1
7,946245432E1	2,795625114E1	-3,660000229E1	-1,818750000E1
7,948248216E1	2,795625114E1	-3,660000229E1	-1,818750000E1
7,950256748E1	2,795625114E1	-3,660000229E1	-1,794375038E1
7,952230361E1	2,765625191E1	-3,654375076E1	-1,794375038E1
7,954209396E1	2,735625076E1	-3,648750305E1	-1,824375153E1
7,956194545E1	2,705625153E1	-3,624375153E1	-1,871250153E1
7,958184905E1	2,688750076E1	-3,630000305E1	-1,884375000E1
7,960183982E1	2,675625038E1	-3,630000305E1	-1,878750038E1
7,962180474E1	2,675625038E1	-3,618750000E1	-1,901250076E1
7,964185327E1	2,675625038E1	-3,611250305E1	-1,914375114E1
7,966195037E1	2,694375038E1	-3,600000000E1	-1,931250000E1
7,968209463E1	2,718750191E1	-3,600000000E1	-1,944375038E1
7,970224724E1	2,748750114E1	-3,594375229E1	-1,931250000E1
7,972235850E1	2,754375076E1	-3,618750000E1	-1,908750153E1
7,974243327E1	2,754375076E1	-3,618750000E1	-1,901250076E1
7,976248807E1	2,760000038E1	-3,611250305E1	-1,908750153E1
7,978251776E1	2,760000038E1	-3,611250305E1	-1,914375114E1
7,980252682E1	2,760000038E1	-3,594375229E1	-1,890000153E1
7,982253314E1	2,730000114E1	-3,594375229E1	-1,890000153E1
7,984252774E1	2,724375153E1	-3,600000000E1	-1,884375000E1
7,986251601E1	2,700000191E1	-3,618750000E1	-1,890000153E1
7,988250942E1	2,705625153E1	-3,611250305E1	-1,890000153E1
7,990249716E1	2,705625153E1	-3,600000000E1	-1,871250153E1
7,992224750E1	2,700000191E1	-3,611250305E1	-1,878750038E1
7,994229619E1	2,694375038E1	-3,611250305E1	-1,871250153E1
7,996233566E1	2,694375038E1	-3,630000305E1	-1,931250000E1
7,998237684E1	2,718750191E1	-3,648750305E1	-1,914375114E1
8,000240654E1	2,694375038E1	-3,630000305E1	-1,901250076E1
8,002242478E1	2,700000191E1	-3,611250305E1	-1,890000153E1
8,004244577E1	2,730000114E1	-3,594375229E1	-1,884375000E1
8,006245800E1	2,735625076E1	-3,581250000E1	-1,890000153E1
8,008246014E1	2,718750191E1	-3,594375229E1	-1,901250076E1
8,010246701E1	2,705625153E1	-3,600000000E1	-1,931250000E1
8,012246757E1	2,718750191E1	-3,581250000E1	-1,884375000E1
8,014246240E1	2,735625076E1	-3,551250076E1	-1,878750038E1
8,016246575E1	2,765625191E1	-3,564375305E1	-1,884375000E1
8,018246272E1	2,784375191E1	-3,570000076E1	-1,890000153E1
8,020246657E1	2,778750038E1	-3,588750076E1	-1,890000153E1
8,022246722E1	2,778750038E1	-3,618750000E1	-1,884375000E1
8,024246278E1	2,808750153E1	-3,581250000E1	-1,901250076E1
8,026246518E1	2,820000076E1	-3,551250076E1	-1,878750038E1
8,028246293E1	2,825625038E1	-3,540000153E1	-1,871250153E1
8,030245673E1	2,820000076E1	-3,564375305E1	-1,871250153E1
8,032245868E1	2,838750076E1	-3,558750153E1	-1,854375076E1
8,034245701E1	2,850000191E1	-3,558750153E1	-1,848750114E1
8,036245206E1	2,868750191E1	-3,540000153E1	-1,818750000E1
8,038245537E1	2,885625076E1	-3,521250153E1	-1,818750000E1
8,040245597E1	2,885625076E1	-3,528750229E1	-1,788750076E1
8,042245081E1	2,898750114E1	-3,540000153E1	-1,788750076E1
8,044245417E1	2,880000114E1	-3,581250000E1	-1,794375038E1
8,046245235E1	2,874375153E1	-3,594375229E1	-1,770000076E1
8,048244816E1	2,844375038E1	-3,611250305E1	-1,788750076E1
8,050245194E1	2,808750153E1	-3,641250229E1	-1,800000000E1
8,052244976E1	2,760000038E1	-3,660000229E1	-1,830000114E1
8,054245530E1	2,735625076E1	-3,678750229E1	-1,848750114E1
8,056245650E1	2,730000114E1	-3,684375000E1	-1,841250038E1
8,058245427E1	2,718750191E1	-3,684375000E1	-1,848750114E1
8,060245813E1	2,700000191E1	-3,660000229E1	-1,841250038E1
8,062245928E1	2,688750076E1	-3,641250229E1	-1,841250038E1
8,064245533E1	2,700000191E1	-3,641250229E1	-1,824375153E1
8,066245915E1	2,730000114E1	-3,624375153E1	-1,788750076E1
8,068245755E1	2,748750114E1	-3,600000000E1	-1,794375038E1
8,070245085E1	2,760000038E1	-3,600000000E1	-1,770000076E1
8,072249796E1	2,808750153E1	-3,588750076E1	-1,788750076E1
8,074220736E1	2,820000076E1	-3,588750076E1	-1,751250076E1
8,076203438E1	2,855625153E1	-3,594375229E1	-1,758750153E1
8,078190522E1	2,855625153E1	-3,611250305E1	-1,788750076E1
8,080181305E1	2,844375038E1	-3,600000000E1	-1,788750076E1
8,082177320E1	2,820000076E1	-3,581250000E1	-1,770000076E1
8,084173884E1	2,825625038E1	-3,588750076E1	-1,758750153E1
8,086175228E1	2,814375114E1	-3,594375229E1	-1,764375114E1
8,088183539E1	2,790000153E1	-3,600000000E1	-1,758750153E1
8,090195849E1	2,808750153E1	-3,600000000E1	-1,788750076E1
8,092211920E1	2,820000076E1	-3,600000000E1	-1,794375038E1
8,094227074E1	2,844375038E1	-3,594375229E1	-1,800000000E1
8,096237793E1	2,850000191E1	-3,588750076E1	-1,811250114E1
8,098245753E1	2,874375153E1	-3,618750000E1	-1,878750038E1
8,100250447E1	2,850000191E1	-3,618750000E1	-1,908750153E1
8,102252652E1	2,855625153E1	-3,594375229E1	-1,901250076E1
8,104254162E1	2,844375038E1	-3,588750076E1	-1,901250076E1
8,106254052E1	2,825625038E1	-3,581250000E1	-1,920000076E1
8,108253078E1	2,790000153E1	-3,588750076E1	-1,920000076E1
8,110252363E1	2,778750038E1	-3,581250000E1	-1,920000076E1
8,112251033E1	2,784375191E1	-3,611250305E1	-1,920000076E1
8,114249344E1	2,784375191E1	-3,581250000E1	-1,901250076E1
8,116248582E1	2,814375114E1	-3,570000076E1	-1,860000038E1
8,118247624E1	2,825625038E1	-3,564375305E1	-1,884375000E1
8,120247474E1	2,838750076E1	-3,558750153E1	-1,884375000E1
