"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
8,939010581E1	1,730437517E0	2,154074907E0	9,527375102E-1
8,941026850E1	2,181712389E0	2,168925047E0	1,150599957E0
8,943043102E1	2,543474913E0	1,406900048E0	1,313537478E0
8,945059380E1	2,697750092E0	6,747124791E-1	1,064387441E0
8,947075648E1	2,714799881E0	8,205999732E-1	7,345250249E-1
8,949091902E1	2,890387535E0	1,615487456E0	4,536125064E-1
8,951108180E1	3,074500084E0	1,994437456E0	2,598749995E-1
8,953124451E1	3,116024971E0	1,268574953E0	2,450249940E-1
8,955140705E1	2,897812366E0	4,384875000E-1	3,887124956E-1
8,957156975E1	2,356199980E0	1,277374923E-1	4,482499957E-1
8,959173253E1	2,015612602E0	5,087500215E-1	2,226125002E-1
8,961189499E1	2,003925085E0	6,578000188E-1	5,555000156E-2
8,963205774E1	1,733600020E0	3,033249974E-1	2,641375065E-1
8,965222051E1	1,087625027E0	-6,489999592E-2	3,972375095E-1
8,967238301E1	7,503374815E-1	-1,138499975E-1	1,471250057E-1
8,969254578E1	8,971874714E-1	1,490499973E-1	-5,087499972E-3
8,971270832E1	1,041837454E0	4,225375056E-1	1,119249985E-1
8,973287108E1	8,087750077E-1	3,661625087E-1	2,556124926E-1
8,975303355E1	4,395875037E-1	1,788875014E-1	1,363999993E-1
8,977319652E1	5,597624779E-1	7,136250287E-2	-1,018875018E-1
8,979335899E1	1,069612503E0	3,639625013E-1	-1,508374959E-1
8,981352177E1	1,077037454E0	6,215000153E-1	-4,867500067E-2
8,983368432E1	6,811749935E-1	5,363875031E-1	-1,061500013E-1
8,985384701E1	4,809750021E-1	4,853749871E-1	-2,083124965E-1
8,987400953E1	7,842999697E-1	6,598625183E-1	-2,030874938E-1
8,989417225E1	9,811999798E-1	7,790749669E-1	-1,083500013E-1
8,991433498E1	9,461374879E-1	5,193374753E-1	-1,988250017E-1
8,993449750E1	7,917249799E-1	1,596374959E-1	-4,606249928E-1
8,995466020E1	3,075875044E-1	-2,276999950E-1	-6,786999702E-1
8,997482297E1	2,065249979E-1	2,873750031E-2	-4,934875071E-1
8,999498550E1	2,873750031E-1	5,193374753E-1	-2,924624979E-1
9,001514817E1	4,118124843E-1	6,715499759E-1	-1,093124971E-1
9,003531072E1	6,736124754E-1	4,620000124E-1	-8,057499677E-2
9,005547341E1	8,173000216E-1	4,874374866E-1	-1,647250056E-1
9,007563595E1	6,406124830E-1	6,120125055E-1	-2,487374991E-1
9,009579873E1	7,748125196E-1	6,865375042E-1	-2,381500006E-1
9,011596146E1	7,555624843E-1	3,161124885E-1	-2,743124962E-1
9,013612401E1	6,641250253E-1	1,139874980E-1	-4,020499885E-1
9,015628671E1	9,876624942E-1	4,310624897E-1	-5,552250147E-1
9,017644947E1	1,380362511E0	6,470749974E-1	-6,340125203E-1
9,019661194E1	1,263212442E0	5,109499693E-1	-4,393124878E-1
9,021677472E1	6,257625222E-1	5,619624853E-1	-2,520374954E-1
9,023693725E1	-1,287000030E-1	4,598000050E-1	-3,913249969E-1
9,025709994E1	-1,403875053E-1	6,333249807E-1	-6,595875025E-1
9,027726246E1	3,713875115E-1	8,727124929E-1	-7,350749969E-1
9,029742520E1	7,268249989E-1	1,022724986E0	-5,754374862E-1
9,031758789E1	6,098124981E-1	9,355499744E-1	-3,838999867E-1
9,033775045E1	1,168750040E-2	4,427500069E-1	-4,563624859E-1
9,035791315E1	-5,224999785E-1	-2,798124850E-1	-6,989125013E-1
9,037807592E1	-2,979624867E-1	-5,150749683E-1	-6,701750159E-1
9,039823846E1	2,628999949E-1	-4,373874962E-1	-2,275625020E-1
9,041840114E1	5,341874957E-1	-4,043875039E-1	-4,124999791E-2
9,043856370E1	4,661250114E-1	-4,149749875E-1	-1,677500084E-2
9,045872638E1	2,299000025E-1	-1,989624947E-1	3,327500075E-2
9,047888915E1	-1,531749964E-1	-1,872749925E-1	3,217500076E-2
9,049905160E1	-2,777499855E-1	-1,053249985E-1	-6,998749822E-2
9,051921437E1	-1,627999991E-1	-2,062499989E-3	-2,444749922E-1
9,053937689E1	-1,841125041E-1	-8,511249721E-2	-3,062124848E-1
9,055953958E1	-5,736500025E-1	-3,841750026E-1	-1,476749927E-1
9,057970213E1	-1,372799993E0	-9,715750217E-1	-1,251249947E-2
9,059986478E1	-2,219937563E0	-1,731400013E0	-3,808749840E-2
9,062002757E1	-1,998562455E0	-1,972987533E0	-2,529999986E-2
9,064019002E1	-5,416125059E-1	-1,545225024E0	1,247124970E-1
9,066035279E1	5,927624702E-1	-9,363750219E-1	1,513874978E-1
9,068051535E1	6,406124830E-1	-7,320500016E-1	1,545500010E-1
9,070067804E1	2,065249979E-1	-7,481374741E-1	2,014375031E-1
9,072084079E1	-6,063750014E-2	-7,438749671E-1	-2,956249937E-2
9,074100334E1	9,047500044E-2	-5,330874920E-1	-2,913624942E-1
9,076116603E1	4,607625008E-1	-2,371875048E-1	-3,753750026E-1
9,078132860E1	5,002250075E-1	-2,095499933E-1	-1,370874941E-1
9,080149128E1	1,755875051E-1	-3,990249932E-1	5,770875216E-1
9,082165380E1	-4,798749983E-1	-7,151374817E-1	1,094225049E0
9,084181649E1	-9,470999837E-1	-7,821000218E-1	1,251799941E0
9,086197925E1	-7,822374701E-1	-6,096749902E-1	9,633250237E-1
9,088214182E1	3,836249933E-2	-1,850749999E-1	5,057250261E-1
9,090230459E1	5,321249962E-1	3,268375099E-1	1,300749928E-1
9,092246728E1	3,596999943E-1	3,757874966E-1	7,479999959E-2
9,094262982E1	-1,594999991E-2	2,278375030E-1	1,087625027E-1
9,096279251E1	2,131249942E-2	2,725250125E-1	2,035000026E-1
9,098295505E1	4,575999975E-1	3,278000057E-1	2,268749923E-1
9,100311774E1	3,576374948E-1	-2,021249942E-2	7,479999959E-2
9,102328027E1	2,117500007E-1	-1,073874980E-1	-1,009249985E-1
9,104344297E1	2,777499855E-1	-1,861750036E-1	-2,242625058E-1
9,106360550E1	3,543374836E-1	-1,585374922E-1	-2,157374918E-1
9,108376822E1	4,151124954E-1	-5,211250111E-2	-2,285249978E-1
9,110393074E1	5,022875071E-1	-2,227500081E-2	-2,849000096E-1
9,112409350E1	5,278624892E-1	-1,801249944E-2	-2,381500006E-1
9,114425593E1	6,396499872E-1	-4,124999978E-3	-2,583625019E-1
9,116441864E1	4,927999973E-1	-4,351874888E-1	-1,795749962E-1
9,118458117E1	3,459500074E-1	-8,523625135E-1	-3,492499888E-2
9,120474386E1	3,704249859E-1	-9,246875048E-1	-5,829999968E-2
9,122490641E1	5,970249772E-1	-5,171374679E-1	-2,199999988E-1
9,124506911E1	7,620249987E-1	-8,387500420E-3	-2,839374840E-1
9,126523190E1	5,502749681E-1	1,498750038E-2	-4,551250115E-2
9,128539436E1	1,192125008E-1	-2,627624869E-1	2,333374918E-1
9,130555715E1	4,578749835E-2	-6,426749825E-1	3,460874856E-1
9,132571969E1	-7,878749818E-2	-8,672124743E-1	2,609750032E-1
9,134588237E1	-4,692874849E-1	-1,191849947E0	4,269374907E-1
9,136604489E1	-9,662125111E-1	-1,561174989E0	4,578749835E-1
9,138620760E1	-1,236537457E0	-1,657974958E0	3,280749917E-1
9,140637014E1	-1,306800008E0	-1,584550023E0	3,651999831E-1
9,142653281E1	-1,260049939E0	-1,349287510E0	5,483499765E-1
9,144669554E1	-1,180162549E0	-1,005674958E0	7,547374964E-1
9,146685809E1	-1,188687444E0	-1,154587507E0	6,206749678E-1
9,148702056E1	-1,303637505E0	-1,651512504E0	7,451124787E-1
9,150718335E1	-2,182674885E0	-2,467849970E0	1,307075024E0
9,152734604E1	-3,437362432E0	-3,336162567E0	1,570937514E0
9,154750861E1	-3,435299873E0	-3,492637396E0	9,729499817E-1
9,156767130E1	-2,289099932E0	-2,692387581E0	4,334000051E-1
9,158783380E1	-1,729337454E0	-2,442275047E0	4,823499918E-1
9,160799656E1	-2,558325052E0	-2,955287457E0	1,063424945E0
9,162815933E1	-3,893862486E0	-3,711950064E0	7,695875168E-1
9,164832187E1	-4,353662491E0	-4,016237259E0	-4,867500067E-2
9,166848456E1	-3,883275032E0	-3,627799988E0	-4,487999976E-1
9,168864702E1	-3,172399998E0	-3,266037464E0	-2,114749998E-1
9,170880957E1	-2,537012577E0	-2,955287457E0	-1,567500085E-2
9,172897236E1	-2,044349909E0	-2,479537487E0	-3,744125068E-1
9,174913502E1	-1,768662453E0	-2,054937601E0	-7,680749893E-1
9,176929753E1	-1,866562486E0	-1,843187451E0	-9,224874973E-1
9,178946018E1	-1,912349939E0	-1,368537545E0	-8,298124671E-1
9,180962275E1	-1,447324991E0	-1,017362475E0	-9,032375216E-1
9,182978546E1	-1,034412503E0	-1,530237436E0	-4,573250115E-1
9,184994800E1	-1,364274979E0	-2,280575037E0	1,875499934E-1
9,187011068E1	-2,364587545E0	-2,525325060E0	3,003000021E-1
9,189027321E1	-2,938237429E0	-1,990999937E0	-5,719999969E-2
9,191043590E1	-2,904137373E0	-1,317387462E0	-3,818374872E-1
9,193059844E1	-2,549799919E0	-1,172737479E0	-2,498375028E-1
9,195076115E1	-2,053837538E0	-1,266374946E0	2,705999911E-1
9,197092370E1	-1,638862491E0	-1,016262531E0	3,301374912E-1
9,199108638E1	-1,599537492E0	1,388750039E-2	-1,912624985E-1
9,201124892E1	-1,423949957E0	1,271737456E0	-1,003337502E0
9,203141161E1	-7,214624882E-1	1,937924981E0	-1,533262491E0
9,205157438E1	1,585374922E-1	1,954012513E0	-1,902587533E0
9,207173684E1	4,842749834E-1	1,526112437E0	-1,908912539E0
9,209189962E1	2,617999911E-1	1,256887436E0	-1,663062453E0
9,211206209E1	-8,621250093E-2	1,345162511E0	-1,118287444E0
9,213222486E1	3,093750030E-2	2,170024872E0	-7,756375074E-1
9,215238733E1	5,362499971E-3	2,494524956E0	-6,723750234E-1
9,217254986E1	-4,246000051E-1	1,579324961E0	-2,860000134E-1
9,219271263E1	-9,715750217E-1	1,023000032E-1	-3,066249937E-2
9,221287508E1	-1,135475039E0	-5,384500027E-1	6,627500057E-2
9,223303776E1	-3,128125072E-1	3,724874854E-1	-3,297249973E-1
9,225320056E1	6,789749861E-1	2,017812490E0	-6,329125166E-1
9,227336308E1	1,137675047E0	2,570149899E0	-1,001137495E0
9,229352554E1	1,329212546E0	1,851850033E0	-8,533250093E-1
9,231368825E1	1,694275022E0	8,918250203E-1	-2,498375028E-1
9,233385079E1	2,252937555E0	4,896374941E-1	5,450500250E-1
9,235401349E1	2,524362564E0	5,967500061E-2	1,027262449E0
9,237417625E1	1,963500023E0	-6,852999926E-1	9,622250199E-1
9,239433871E1	1,071674943E0	-1,289749980E0	4,578749835E-1
9,241450127E1	7,662875056E-1	-4,830375016E-1	2,748624980E-1
9,243466397E1	8,439750075E-1	3,257375062E-1	2,705999911E-1
9,245482674E1	8,790374994E-1	5,471125245E-1	5,120499730E-1
9,247498929E1	5,619624853E-1	4,152499884E-2	5,131499767E-1
9,249515200E1	5,637500063E-2	-7,033125162E-1	6,366249919E-1
9,251531453E1	-2,905375063E-1	-9,662125111E-1	7,291625142E-1
9,253547697E1	-3,033249974E-1	-6,586250067E-1	6,238374710E-1
9,255563977E1	-3,506249934E-2	-1,414874941E-1	1,599124968E-1
9,257580245E1	3,735874891E-1	5,556374788E-1	-1,626625061E-1
9,259596489E1	6,320874691E-1	6,322249770E-1	-3,733125031E-1
9,261612744E1	5,885000229E-1	-6,341499686E-1	2,598749995E-1
9,263629011E1	8,098750114E-1	-1,295112491E0	9,570000172E-1
9,265645266E1	5,438125134E-1	-1,198174953E0	6,653624773E-1
9,267661542E1	1,911249943E-2	-1,068374991E0	-7,535000145E-2
9,269677786E1	-7,026249915E-2	-7,991499901E-1	-6,095374823E-1
9,271694055E1	1,308999956E-1	-5,267624855E-1	-3,807374835E-1
9,273710309E1	5,637500063E-2	-5,171374679E-1	1,033999994E-1
9,275726576E1	-1,798499972E-1	-6,821374893E-1	3,546124995E-1
9,277742831E1	-2,831124961E-1	-7,661499977E-1	4,343625009E-1
9,279759099E1	-2,617999911E-1	-6,118749976E-1	4,504500031E-1
9,281775352E1	-2,011625022E-1	-4,235000014E-1	4,536125064E-1
9,283791621E1	-1,160499975E-1	-1,350249946E-1	3,056625128E-1
9,285807874E1	7,424999960E-3	1,182499975E-1	1,343374997E-1
9,287824144E1	7,026249915E-2	2,022625059E-1	1,024374962E-1
9,289840422E1	-2,653750032E-2	1,043625027E-1	7,150000334E-2
9,291856646E1	-8,401250094E-2	1,894749999E-1	6,943749636E-2
9,293872916E1	-7,122500241E-2	1,575749964E-1	3,849999979E-2
9,295889193E1	-1,117874980E-1	-5,843750015E-2	9,762499481E-3
9,297905438E1	-1,117874980E-1	-1,637624949E-1	-1,993750036E-2
9,299921694E1	-3,506249934E-2	-1,691250056E-1	4,702499881E-2
9,301937973E1	2,199999988E-3	-1,457500011E-1	2,535499930E-1
9,303954222E1	-3,726249933E-2	-1,520749927E-1	3,993000090E-1
9,305970491E1	-8,084999770E-2	-7,864999771E-2	3,907749951E-1
9,307986746E1	-1,787499934E-1	3,409999982E-2	1,471250057E-1
9,310003017E1	-1,926375031E-1	2,161500007E-1	-8,813749999E-2
9,312019271E1	-1,388750039E-2	2,660624981E-1	-3,382499889E-2
9,314035540E1	1,021625027E-1	-1,392875016E-1	2,971374989E-1
9,316051792E1	5,637500063E-2	-4,533374906E-1	4,791874886E-1
9,318068058E1	-1,531749964E-1	-6,873624921E-1	3,386625051E-1
9,320084301E1	-4,757499993E-1	-9,129999876E-1	-8,249999955E-3
9,322100578E1	-4,160749912E-1	-8,299499750E-1	-1,306249946E-1
9,324116831E1	-2,337500080E-2	-3,159750104E-1	-2,157374918E-1
9,326133075E1	1,692624986E-1	3,353624940E-1	-2,732124925E-1
9,328149342E1	2,241249941E-2	4,768500030E-1	-1,753125042E-1
9,330165595E1	-1,075249985E-1	1,564749926E-1	7,369999588E-2
9,332181867E1	-9,253749996E-2	1,703625023E-1	1,087625027E-1
9,334198121E1	-1,446499974E-1	3,980624974E-1	-1,220999956E-1
9,336214398E1	-9,569999576E-2	3,097875118E-1	-2,199999988E-1
9,338230669E1	7,136250287E-2	-2,340250015E-1	6,627500057E-2
9,340246922E1	1,149500012E-1	-8,608874679E-1	3,045625091E-1
9,342263192E1	2,213750035E-1	-9,673125148E-1	4,014999866E-1
9,344279438E1	4,688749835E-2	-8,768374920E-1	2,237125039E-1
9,346295692E1	-2,373249978E-1	-5,948249698E-1	-3,987499978E-3
9,348311963E1	-1,277374923E-1	-9,459999949E-2	-1,710499972E-1
9,350328219E1	9,583749622E-2	3,257375062E-1	-3,946250081E-1
9,352344464E1	1,830125004E-1	6,120125055E-1	-4,701125026E-1
9,354360742E1	1,331000030E-1	3,427875042E-1	-2,520374954E-1
9,356376987E1	8,195000142E-2	-2,723875046E-1	1,534499973E-1
9,358393257E1	-4,042499885E-2	-6,969875097E-1	4,003999829E-1
9,360409502E1	-2,436500043E-1	-7,257249951E-1	9,075000137E-2
9,362425778E1	-2,916375101E-1	-2,404875010E-1	-3,030500114E-1
9,364442023E1	-6,806249917E-2	2,310000062E-1	-4,201999903E-1
9,366458282E1	2,074874938E-1	4,811125100E-1	-2,839374840E-1
9,368474549E1	2,628999949E-1	6,077499986E-1	-2,424124926E-1
9,370490804E1	1,755875051E-1	4,342249930E-1	-2,413125038E-1
9,372507073E1	4,578749835E-2	2,667500079E-2	-1,061500013E-1
9,374523318E1	7,026249915E-2	-1,520749927E-1	3,959999979E-2
9,376539571E1	7,026249915E-2	-1,967625022E-1	1,354375035E-1
9,378555841E1	3,726249933E-2	-2,521750033E-1	1,619749963E-1
9,380572088E1	5,115000159E-2	-2,818749845E-1	1,747625023E-1
9,382588365E1	1,594999991E-2	-3,309625089E-1	8,428750187E-2
9,384604608E1	7,452499866E-2	-2,553375065E-1	-7,961250097E-2
9,386620864E1	1,117874980E-1	-1,552374959E-1	-1,508374959E-1
9,388637133E1	1,787499934E-1	-2,117500082E-2	-9,336250275E-2
9,390653389E1	1,181124970E-1	-3,506249934E-2	3,753750026E-2
9,392669660E1	-3,189999983E-2	-2,490125000E-1	1,130250022E-1
9,394685913E1	2,021249942E-2	-1,819124967E-1	2,144999988E-2
9,396702162E1	2,337500080E-2	-1,801249944E-2	4,496249929E-2
9,398718430E1	3,299999982E-2	7,562499959E-3	7,796250284E-2
9,400734684E1	4,042499885E-2	3,836249933E-2	1,109625027E-1
9,402750954E1	3,409999982E-2	1,490499973E-1	5,238749832E-2
9,404767197E1	-3,506249934E-2	8,415000141E-2	2,997500077E-2
9,406783473E1	2,199999988E-3	-1,594999991E-2	8,648750186E-2
9,408799718E1	6,710000336E-2	-1,073874980E-1	9,281250089E-2
9,410815969E1	4,358749837E-2	-3,085500002E-1	1,718750037E-2
9,412832240E1	7,342500240E-2	-3,691875041E-1	5,775000155E-2
9,414848518E1	4,688749835E-2	-4,351874888E-1	1,779250056E-1
9,416864761E1	3,836249933E-2	-4,192374945E-1	3,014000058E-1
9,418881014E1	-2,983750030E-2	-3,361875117E-1	2,407625020E-1
9,420897259E1	-3,836249933E-2	-1,264999956E-1	2,254999988E-2
9,422913527E1	-9,624999948E-3	4,262499977E-3	-1,476749927E-1
9,424929780E1	1,266375035E-1	-1,168750040E-2	-1,072499976E-1
9,426946049E1	1,223749965E-1	-2,212374955E-1	4,386249930E-2
9,428962301E1	1,095874980E-1	-3,469125032E-1	9,487500042E-2
9,430978574E1	6,806249917E-2	-4,086500108E-1	1,725624949E-1
9,432994819E1	9,363749623E-2	-5,256624818E-1	2,524499893E-1
9,435011074E1	5,321250111E-2	-3,990249932E-1	1,971749961E-1
9,437027345E1	-3,506249934E-2	-2,490125000E-1	-7,218749821E-2
9,439043602E1	-3,836249933E-2	-1,275999993E-1	-1,849374920E-1
9,441059848E1	1,138499975E-1	-2,859999985E-2	-1,040875018E-1
9,443076118E1	1,149500012E-1	-1,585374922E-1	1,306249946E-2
9,445092373E1	1,704999991E-2	-2,872374952E-1	7,892499864E-2
9,447108643E1	1,058750041E-2	-1,520749927E-1	1,258125007E-1
9,449124894E1	-2,227500081E-2	7,562499959E-3	1,630750000E-1
9,451141139E1	7,424999960E-3	1,267749965E-1	1,449249983E-1
9,453157409E1	5,967500061E-2	3,192749918E-1	8,744999766E-2
9,455173656E1	2,199999988E-3	3,704249859E-1	3,423750028E-2
9,457189935E1	-3,836249933E-2	2,310000062E-1	2,048750035E-2
9,459206182E1	3,932499886E-2	-8,937499672E-2	6,723749638E-2
9,461222437E1	1,414874941E-1	-4,096125066E-1	1,438249946E-1
9,463238704E1	1,117874980E-1	-4,681875110E-1	1,438249946E-1
9,465254961E1	8,084999770E-2	-2,393874973E-1	2,290749997E-1
9,467271206E1	-2,227500081E-2	-2,755500078E-1	2,641375065E-1
9,469287477E1	-2,337500080E-2	-1,989624947E-1	1,385999918E-1
9,471303729E1	7,562500238E-2	1,267749965E-1	-8,277499676E-2
9,473319998E1	1,911249943E-2	3,172124922E-1	-2,264624983E-1
9,475336250E1	5,115000159E-2	1,555124968E-1	6,943749636E-2
9,477352519E1	2,337500080E-2	-3,404499888E-1	3,759250045E-1
9,479368764E1	-6,379999965E-2	-6,107749939E-1	3,577750027E-1
9,481385017E1	-1,201749966E-1	-5,160375237E-1	9,171249717E-2
9,483401283E1	-1,744875014E-1	-3,415499926E-1	-5,939999968E-2
9,485417529E1	9,679999948E-2	-1,691249944E-2	7,466249913E-2
9,487433778E1	1,331000030E-1	1,671999991E-1	1,768250018E-1
9,489450058E1	3,506249934E-2	9,899999946E-2	1,683000028E-1
9,491466304E1	-2,763750032E-2	1,501500010E-1	9,487500042E-2
9,493482552E1	-9,679999948E-2	1,299374998E-1	8,538749814E-2
9,495498825E1	-1,405249983E-1	2,034999989E-2	3,437499981E-3
9,497515080E1	-7,658749819E-2	-1,484999992E-2	-6,792499870E-2
9,499531349E1	5,004999787E-2	1,225124970E-1	6,599999964E-3
9,501547601E1	-6,063750014E-2	-8,607500046E-2	1,725624949E-1
9,503563849E1	-4,675000161E-2	-1,754499972E-1	2,333374918E-1
9,505580116E1	-9,473749995E-2	-1,552374959E-1	2,046000063E-1
9,507596374E1	-1,117874980E-1	-4,991250113E-2	-5,403750017E-2
9,509612618E1	0,000000000E0	5,343250036E-1	-1,391499937E-1
9,511628884E1	-5,004999787E-2	5,790125132E-1	-7,961250097E-2
9,513645133E1	-6,063750014E-2	1,182499994E-2	7,892499864E-2
9,515661379E1	8,937499672E-2	-2,382874936E-1	1,801249981E-1
9,517677655E1	4,152499884E-2	-2,265999913E-1	1,821874976E-1
9,519693903E1	-1,585374922E-1	-4,735499918E-1	1,918125004E-1
9,521710150E1	-1,223749965E-1	-4,340874851E-1	2,407625020E-1
9,523726419E1	-8,511249721E-2	-1,170125008E-1	7,466249913E-2
9,525742670E1	-1,340624988E-1	7,246249914E-2	-2,285249978E-1
9,527758921E1	1,168750040E-2	3,044250011E-1	-2,870999873E-1
9,529775193E1	4,895000160E-2	1,054624990E-1	-3,602499887E-2
9,531791447E1	-6,324999966E-3	-3,148750067E-1	1,067000031E-1
9,533807717E1	-3,506249934E-2	-3,478749990E-1	1,278750002E-1
9,535823963E1	-1,032624990E-1	-1,797125041E-1	3,959999979E-2
9,537840217E1	-7,026249915E-2	7,026249915E-2	-2,529999986E-2
9,539856492E1	1,704999991E-2	3,937999904E-1	1,938750036E-2
9,541872740E1	-3,409999982E-2	4,173125029E-1	1,938750036E-2
9,543888987E1	-5,953750014E-2	1,809500009E-1	6,833750010E-2
9,545905256E1	-2,021249942E-2	5,541250110E-2	1,577125043E-1
9,547921508E1	-1,160499975E-1	-3,286249936E-2	1,002374962E-1
9,549937753E1	-1,967625022E-1	-2,296249941E-2	2,557500079E-2
9,551954024E1	-1,509750038E-1	6,104999781E-2	-1,168750040E-2
9,553970268E1	-7,535000145E-2	2,260500044E-1	-1,000999957E-1
9,555986523E1	-2,213750035E-2	4,516874850E-1	-1,212750003E-1
9,558002769E1	-1,897500083E-2	4,548499882E-1	-1,704999991E-2
9,560019038E1	-4,344999790E-2	3,409999907E-1	1,383250058E-1
9,562035290E1	-9,033749998E-2	2,707374990E-1	1,447875053E-1
9,564051558E1	-1,402499974E-1	1,643124968E-1	4,042499885E-2
9,566067807E1	-1,126125008E-1	1,845249981E-1	2,983750030E-2
9,568084064E1	-8,277499676E-2	7,713750005E-2	8,084999770E-2
9,570100330E1	-5,307500064E-2	-1,570249945E-1	1,479499936E-1
9,572116585E1	-3,918749839E-2	-2,155999988E-1	1,755875051E-1
9,574132832E1	-1,126125008E-1	-2,751374841E-1	5,211250111E-2
9,576149102E1	-1,413500011E-1	-2,017125040E-1	-7,988750190E-2
9,578165354E1	-3,176249936E-2	8,978749812E-2	-5,115000159E-2
9,580181601E1	-5,087500066E-2	1,750375032E-1	5,431250110E-2
9,582197869E1	-1,179749966E-1	1,557874978E-1	5,747500062E-2
9,584214125E1	-1,413500011E-1	2,473624945E-1	-1,911249943E-2
9,586230393E1	-2,019875050E-1	1,984124929E-1	-1,234750003E-1
9,588246647E1	-1,572999954E-1	2,271499932E-1	-1,659625024E-1
9,590262892E1	-7,108750194E-2	4,570499957E-1	-1,058750041E-2
9,592279160E1	-1,456124932E-1	3,313750029E-1	-9,047500044E-2
9,594295414E1	-1,285624951E-1	1,973125041E-1	-4,468749836E-2
9,596311658E1	-1,897500083E-2	6,861250103E-2	1,484999992E-2
9,598327927E1	-1,787500083E-2	-5,376249924E-2	1,388750039E-2
9,600344183E1	7,562499959E-3	-1,271875054E-1	-2,021249942E-2
9,602360455E1	2,254999988E-2	-1,783374995E-1	1,042250022E-1
9,604376703E1	4,399999976E-3	-3,081375062E-1	1,127500013E-1
9,606392949E1	-3,602499887E-2	-5,912499875E-2	-5,004999787E-2
9,608409200E1	-1,179749966E-1	1,665125042E-1	-2,234375030E-1
9,610425448E1	-8,607500046E-2	7,603749633E-2	-2,096875012E-1
9,612441718E1	7,150000334E-2	1,209999993E-2	-8,937499672E-2
9,614457973E1	3,533750027E-2	6,008749828E-2	-1,425874978E-1
9,616474221E1	-1,190750003E-1	-6,132499874E-2	-2,182125002E-1
9,618490486E1	3,739999980E-2	-5,912499875E-2	-3,616249934E-2
9,620506732E1	1,011999995E-1	-1,869999990E-2	8,195000142E-2
9,622522983E1	-5,733750015E-2	-9,528750181E-2	-1,394249946E-1
9,624539252E1	-6,256250292E-2	9,198749810E-2	-2,862749994E-1
9,626555497E1	6,599999964E-3	1,101374999E-1	-2,597374916E-1
9,628571749E1	7,672499865E-2	-1,663750038E-2	-5,857500061E-2
9,630587995E1	7,782500237E-2	-1,347499937E-1	4,152499884E-2
9,632604263E1	6,297499686E-2	-1,336500049E-1	4,262499977E-3
9,634620517E1	5,499999970E-3	-1,942874938E-1	-5,431250110E-2
9,636636761E1	-7,287499961E-3	-3,231250048E-1	-3,726249933E-2
9,638653031E1	1,033999994E-1	-3,113000095E-1	3,189999983E-2
9,640669283E1	1,332374960E-1	-5,802499875E-2	-1,278750040E-2
9,642685532E1	1,828750037E-2	-2,076249942E-2	-9,624999948E-3
9,644701802E1	5,499999970E-3	-8,676250279E-2	6,063750014E-2
9,646718049E1	4,908749834E-2	-7,617499679E-2	2,653750032E-2
9,648734304E1	2,681249939E-2	1,003750041E-2	-1,479499936E-1
9,650750574E1	7,672499865E-2	8,978749812E-2	-1,692624986E-1
9,652766823E1	1,342000067E-1	-4,001250118E-2	1,053249985E-1
9,654783079E1	1,054624990E-1	-2,517625093E-1	2,106499970E-1
9,656799325E1	6,187500060E-2	-3,049750030E-1	1,329624951E-1
9,658815597E1	2,571249940E-2	-1,442375034E-1	1,099999994E-3
9,660831848E1	-3,602499887E-2	-5,169999972E-2	-1,106875017E-1
9,662848093E1	8,662499487E-3	1,005124971E-1	-1,787499934E-1
9,664864362E1	7,259999961E-2	1,440999955E-1	-9,157499671E-2
9,666880610E1	1,161874980E-1	-1,443750039E-2	3,726249933E-2
9,668896864E1	2,351249941E-2	-7,191249728E-2	1,021625027E-1
9,670913111E1	-2,639999986E-2	-1,772374958E-1	7,975000143E-2
9,672929380E1	3,423750028E-2	-2,975499928E-1	6,599999964E-2
9,674945634E1	9,487500042E-2	-7,823749632E-2	-5,115000159E-2
9,676961880E1	3,959999979E-2	1,600500047E-1	-1,670625061E-1
9,678978152E1	4,276249930E-2	5,266249925E-2	-5,637500063E-2
9,680994397E1	1,033999994E-1	-1,091749966E-1	6,916250288E-2
9,683010653E1	1,161874980E-1	1,387374997E-1	8,827500045E-2
9,685026921E1	-3,176249936E-2	3,154250085E-1	1,168750040E-2
9,687043166E1	-8,813749999E-2	1,665125042E-1	-8,827500045E-2
9,689059413E1	1,938750036E-2	-7,507500052E-2	-8,401250094E-2
9,691075664E1	1,395625025E-1	-6,228749827E-2	-1,484999992E-2
9,693091908E1	3,203750029E-2	-1,559250057E-1	-3,506249934E-2
9,695108179E1	5,651250109E-2	-1,718750000E-1	1,511124969E-1
9,697124430E1	5,871250108E-2	-1,123374999E-1	3,788124919E-1
9,699140675E1	-1,254000068E-1	-3,891250119E-2	5,362499971E-3
9,701156946E1	-9,666249901E-2	4,932124913E-1	-4,373874962E-1
9,703173190E1	1,087625027E-1	6,549124718E-1	-4,373874962E-1
9,705189443E1	2,715624869E-1	1,782000065E-1	3,726249933E-2
9,707205691E1	1,842499971E-1	-2,241249979E-1	4,394499958E-1
9,709221960E1	-7,218749821E-2	-5,550875068E-1	4,470124841E-1
9,711238206E1	-2,318249941E-1	-7,349374890E-1	2,692250013E-1
9,713254459E1	-1,849374920E-1	-5,189250112E-1	8,304999769E-2
9,715270704E1	5,018749833E-2	2,781625092E-1	-1,852124929E-1
