"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
4,660395372E1	-3,420000076E1	-2,280000114E1	-3,354375076E1
4,662394823E1	-3,420000076E1	-2,315625000E1	-3,365625000E1
4,664395118E1	-3,420000076E1	-2,345625114E1	-3,335625076E1
4,666395143E1	-3,455625153E1	-2,375625038E1	-3,365625000E1
4,668395786E1	-3,438750076E1	-2,400000000E1	-3,348750305E1
4,670395772E1	-3,438750076E1	-2,430000114E1	-3,324375153E1
4,672395263E1	-3,438750076E1	-2,411250114E1	-3,341250229E1
4,674395630E1	-3,455625153E1	-2,418750191E1	-3,354375076E1
4,676395487E1	-3,444375229E1	-2,418750191E1	-3,318750000E1
4,678395119E1	-3,414375305E1	-2,418750191E1	-3,305625153E1
4,680395389E1	-3,408750153E1	-2,430000114E1	-3,335625076E1
4,682395358E1	-3,378750229E1	-2,430000114E1	-3,305625153E1
4,684394808E1	-3,384375000E1	-2,441250038E1	-3,318750000E1
4,686395204E1	-3,378750229E1	-2,430000114E1	-3,311250305E1
4,688395024E1	-3,354375076E1	-2,430000114E1	-3,305625153E1
4,690394448E1	-3,354375076E1	-2,411250114E1	-3,294375229E1
4,692394769E1	-3,348750305E1	-2,400000000E1	-3,318750000E1
4,694394584E1	-3,384375000E1	-2,388750076E1	-3,335625076E1
4,696395219E1	-3,378750229E1	-2,381250000E1	-3,305625153E1
4,698405465E1	-3,395625305E1	-2,400000000E1	-3,294375229E1
4,700379256E1	-3,414375305E1	-2,400000000E1	-3,281250000E1
4,702363858E1	-3,414375305E1	-2,418750191E1	-3,281250000E1
4,704375928E1	-3,420000076E1	-2,430000114E1	-3,288750076E1
4,706373293E1	-3,408750153E1	-2,441250038E1	-3,264375305E1
4,708376700E1	-3,395625305E1	-2,435625076E1	-3,251250076E1
4,710382745E1	-3,408750153E1	-2,441250038E1	-3,228750229E1
4,712400009E1	-3,438750076E1	-2,430000114E1	-3,258750153E1
4,714400921E1	-3,425625229E1	-2,411250114E1	-3,264375305E1
4,716400731E1	-3,444375229E1	-2,418750191E1	-3,264375305E1
4,718399793E1	-3,444375229E1	-2,400000000E1	-3,245625305E1
4,720399309E1	-3,444375229E1	-2,375625038E1	-3,234375000E1
4,722398259E1	-3,450000000E1	-2,351250076E1	-3,264375305E1
4,724398192E1	-3,444375229E1	-2,340000153E1	-3,258750153E1
4,726374058E1	-3,408750153E1	-2,321250153E1	-3,275625229E1
4,728378449E1	-3,395625305E1	-2,315625000E1	-3,275625229E1
4,730383251E1	-3,390000153E1	-2,310000038E1	-3,288750076E1
4,732386801E1	-3,360000229E1	-2,285625076E1	-3,324375153E1
4,734389415E1	-3,360000229E1	-2,280000114E1	-3,341250229E1
4,736392210E1	-3,354375076E1	-2,291250038E1	-3,335625076E1
4,738393873E1	-3,354375076E1	-2,291250038E1	-3,294375229E1
4,740395661E1	-3,365625000E1	-2,315625000E1	-3,311250305E1
4,742396439E1	-3,384375000E1	-2,315625000E1	-3,288750076E1
4,744396512E1	-3,360000229E1	-2,328750038E1	-3,264375305E1
4,746397045E1	-3,365625000E1	-2,345625114E1	-3,258750153E1
4,748397111E1	-3,360000229E1	-2,345625114E1	-3,234375000E1
4,750396596E1	-3,365625000E1	-2,351250076E1	-3,264375305E1
4,752396756E1	-3,365625000E1	-2,358750153E1	-3,275625229E1
4,754396379E1	-3,365625000E1	-2,381250000E1	-3,311250305E1
4,756395606E1	-3,384375000E1	-2,405625153E1	-3,335625076E1
4,758395804E1	-3,365625000E1	-2,411250114E1	-3,371250153E1
4,760395398E1	-3,365625000E1	-2,430000114E1	-3,401250076E1
4,762395824E1	-3,348750305E1	-2,430000114E1	-3,378750229E1
4,764395806E1	-3,354375076E1	-2,441250038E1	-3,365625000E1
4,766395510E1	-3,354375076E1	-2,448750114E1	-3,335625076E1
4,768371331E1	-3,360000229E1	-2,448750114E1	-3,341250229E1
4,770376866E1	-3,360000229E1	-2,435625076E1	-3,341250229E1
4,772381486E1	-3,330000305E1	-2,418750191E1	-3,311250305E1
4,774386261E1	-3,330000305E1	-2,411250114E1	-3,275625229E1
4,776389704E1	-3,348750305E1	-2,400000000E1	-3,251250076E1
4,778391968E1	-3,390000153E1	-2,400000000E1	-3,281250000E1
4,780394205E1	-3,395625305E1	-2,400000000E1	-3,305625153E1
4,782395261E1	-3,390000153E1	-2,381250000E1	-3,305625153E1
4,784395509E1	-3,378750229E1	-2,388750076E1	-3,311250305E1
4,786372868E1	-3,360000229E1	-2,411250114E1	-3,275625229E1
4,788378495E1	-3,365625000E1	-2,435625076E1	-3,275625229E1
4,790382887E1	-3,384375000E1	-2,460000038E1	-3,258750153E1
4,792387217E1	-3,378750229E1	-2,465625191E1	-3,288750076E1
4,794390181E1	-3,354375076E1	-2,465625191E1	-3,245625305E1
4,796393075E1	-3,378750229E1	-2,495625114E1	-3,174375153E1
4,798394927E1	-3,408750153E1	-2,525625038E1	-3,144375038E1
4,800395639E1	-3,438750076E1	-2,531250191E1	-3,131250191E1
4,802396668E1	-3,450000000E1	-2,531250191E1	-3,108750153E1
4,804373469E1	-3,468750000E1	-2,520000076E1	-3,071250153E1
4,806355014E1	-3,480000305E1	-2,508750153E1	-3,071250153E1
4,808365754E1	-3,498750305E1	-2,520000076E1	-3,035625076E1
4,810374413E1	-3,485625076E1	-2,501250076E1	-3,054375076E1
4,812383517E1	-3,474375153E1	-2,465625191E1	-3,095625114E1
4,814397951E1	-3,468750000E1	-2,435625076E1	-3,101250076E1
4,816374914E1	-3,455625153E1	-2,388750076E1	-3,084375191E1
4,818357312E1	-3,455625153E1	-2,370000076E1	-3,101250076E1
4,820343618E1	-3,455625153E1	-2,351250076E1	-3,131250191E1
4,822368085E1	-3,455625153E1	-2,321250153E1	-3,114375114E1
4,824360601E1	-3,438750076E1	-2,298750114E1	-3,108750153E1
4,826350878E1	-3,438750076E1	-2,285625076E1	-3,125625038E1
4,828348930E1	-3,420000076E1	-2,280000114E1	-3,108750153E1
4,830354251E1	-3,395625305E1	-2,280000114E1	-3,114375114E1
4,832364987E1	-3,365625000E1	-2,291250038E1	-3,125625038E1
4,834376444E1	-3,335625076E1	-2,291250038E1	-3,144375038E1
4,836385767E1	-3,330000305E1	-2,298750114E1	-3,191250038E1
4,838392132E1	-3,305625153E1	-2,328750038E1	-3,245625305E1
4,840397028E1	-3,275625229E1	-2,328750038E1	-3,251250076E1
4,842399672E1	-3,270000076E1	-2,358750153E1	-3,221250153E1
4,844400607E1	-3,294375229E1	-2,381250000E1	-3,234375000E1
4,846401415E1	-3,300000000E1	-2,388750076E1	-3,251250076E1
4,848401205E1	-3,318750000E1	-2,405625153E1	-3,294375229E1
4,850400110E1	-3,330000305E1	-2,405625153E1	-3,305625153E1
4,852399758E1	-3,324375153E1	-2,418750191E1	-3,258750153E1
4,854398833E1	-3,354375076E1	-2,418750191E1	-3,258750153E1
4,856397515E1	-3,390000153E1	-2,448750114E1	-3,234375000E1
4,858397186E1	-3,395625305E1	-2,441250038E1	-3,228750229E1
4,860396457E1	-3,384375000E1	-2,448750114E1	-3,258750153E1
4,862396509E1	-3,395625305E1	-2,471250153E1	-3,275625229E1
4,864396294E1	-3,395625305E1	-2,495625114E1	-3,221250153E1
4,866395622E1	-3,390000153E1	-2,508750153E1	-3,215625000E1
4,868395902E1	-3,384375000E1	-2,520000076E1	-3,228750229E1
4,870395649E1	-3,324375153E1	-2,538750076E1	-3,204375076E1
4,872395031E1	-3,300000000E1	-2,520000076E1	-3,215625000E1
4,874395355E1	-3,324375153E1	-2,550000191E1	-3,234375000E1
4,876395419E1	-3,318750000E1	-2,538750076E1	-3,191250038E1
4,878395983E1	-3,300000000E1	-2,538750076E1	-3,185625076E1
4,880396038E1	-3,294375229E1	-2,550000191E1	-3,204375076E1
4,882395635E1	-3,324375153E1	-2,555625153E1	-3,215625000E1
4,884395040E1	-3,318750000E1	-2,538750076E1	-3,204375076E1
4,886395216E1	-3,360000229E1	-2,531250191E1	-3,191250038E1
4,888395040E1	-3,365625000E1	-2,550000191E1	-3,198750114E1
4,890394408E1	-3,330000305E1	-2,525625038E1	-3,185625076E1
4,892394731E1	-3,330000305E1	-2,531250191E1	-3,204375076E1
4,894394712E1	-3,348750305E1	-2,550000191E1	-3,198750114E1
4,896395259E1	-3,365625000E1	-2,555625153E1	-3,185625076E1
4,898395366E1	-3,354375076E1	-2,561250114E1	-3,174375153E1
4,900394971E1	-3,365625000E1	-2,591250038E1	-3,125625038E1
4,902371960E1	-3,384375000E1	-2,591250038E1	-3,138750076E1
4,904377468E1	-3,378750229E1	-2,610000038E1	-3,138750076E1
4,906381818E1	-3,378750229E1	-2,615625191E1	-3,144375038E1
4,908386269E1	-3,384375000E1	-2,598750114E1	-3,114375114E1
4,910389604E1	-3,395625305E1	-2,568750191E1	-3,101250076E1
4,912368149E1	-3,414375305E1	-2,555625153E1	-3,095625114E1
4,914352536E1	-3,408750153E1	-2,568750191E1	-3,078750038E1
4,916363895E1	-3,420000076E1	-2,568750191E1	-3,125625038E1
4,918373107E1	-3,420000076E1	-2,580000114E1	-3,144375038E1
4,920381277E1	-3,444375229E1	-2,561250114E1	-3,131250191E1
4,922363721E1	-3,468750000E1	-2,561250114E1	-3,125625038E1
4,924374362E1	-3,485625076E1	-2,591250038E1	-3,131250191E1
4,926382219E1	-3,468750000E1	-2,615625191E1	-3,114375114E1
4,928387940E1	-3,468750000E1	-2,610000038E1	-3,101250076E1
4,930392697E1	-3,510000229E1	-2,610000038E1	-3,101250076E1
4,932372069E1	-3,504375076E1	-2,615625191E1	-3,078750038E1
4,934378855E1	-3,480000305E1	-2,628750038E1	-3,041250038E1
4,936385186E1	-3,468750000E1	-2,640000153E1	-3,035625076E1
4,938389585E1	-3,504375076E1	-2,658750153E1	-3,035625076E1
4,940393427E1	-3,504375076E1	-2,645625114E1	-3,048750114E1
4,942372283E1	-3,515625000E1	-2,645625114E1	-3,071250153E1
4,944381031E1	-3,498750305E1	-2,640000153E1	-3,065625191E1
4,946394463E1	-3,455625153E1	-2,610000038E1	-3,078750038E1
4,948373015E1	-3,450000000E1	-2,580000114E1	-3,108750153E1
4,950356729E1	-3,425625229E1	-2,531250191E1	-3,131250191E1
4,952344401E1	-3,444375229E1	-2,508750153E1	-3,155625153E1
4,954347451E1	-3,414375305E1	-2,465625191E1	-3,161250114E1
4,956357246E1	-3,390000153E1	-2,441250038E1	-3,161250114E1
4,958370453E1	-3,384375000E1	-2,418750191E1	-3,198750114E1
4,960380456E1	-3,384375000E1	-2,400000000E1	-3,245625305E1
4,962365180E1	-3,384375000E1	-2,405625153E1	-3,245625305E1
4,964375988E1	-3,408750153E1	-2,388750076E1	-3,258750153E1
4,966384065E1	-3,414375305E1	-2,405625153E1	-3,245625305E1
4,968390728E1	-3,414375305E1	-2,388750076E1	-3,258750153E1
4,970394925E1	-3,390000153E1	-2,381250000E1	-3,294375229E1
4,972373800E1	-3,395625305E1	-2,388750076E1	-3,318750000E1
4,974381182E1	-3,378750229E1	-2,370000076E1	-3,281250000E1
4,976386682E1	-3,384375000E1	-2,358750153E1	-3,275625229E1
4,978390362E1	-3,365625000E1	-2,321250153E1	-3,281250000E1
4,980393802E1	-3,330000305E1	-2,321250153E1	-3,281250000E1
4,982372262E1	-3,305625153E1	-2,291250038E1	-3,318750000E1
4,984378595E1	-3,294375229E1	-2,310000038E1	-3,318750000E1
4,986384381E1	-3,288750076E1	-2,321250153E1	-3,294375229E1
4,988388703E1	-3,270000076E1	-2,321250153E1	-3,294375229E1
4,990391336E1	-3,288750076E1	-2,340000153E1	-3,311250305E1
4,992370505E1	-3,270000076E1	-2,370000076E1	-3,318750000E1
4,994377400E1	-3,270000076E1	-2,400000000E1	-3,294375229E1
4,996383750E1	-3,294375229E1	-2,405625153E1	-3,281250000E1
4,998388352E1	-3,305625153E1	-2,435625076E1	-3,264375305E1
5,000391365E1	-3,300000000E1	-2,460000038E1	-3,251250076E1
5,002370824E1	-3,318750000E1	-2,471250153E1	-3,251250076E1
5,004377820E1	-3,341250229E1	-2,508750153E1	-3,234375000E1
5,006383329E1	-3,324375153E1	-2,514375114E1	-3,234375000E1
5,008388274E1	-3,324375153E1	-2,514375114E1	-3,245625305E1
5,010391650E1	-3,311250305E1	-2,514375114E1	-3,245625305E1
5,012371298E1	-3,288750076E1	-2,514375114E1	-3,228750229E1
5,014378442E1	-3,270000076E1	-2,520000076E1	-3,245625305E1
5,016384059E1	-3,270000076E1	-2,508750153E1	-3,270000076E1
5,018387973E1	-3,240000153E1	-2,538750076E1	-3,270000076E1
5,020391552E1	-3,234375000E1	-2,550000191E1	-3,264375305E1
5,022370302E1	-3,234375000E1	-2,574375153E1	-3,240000153E1
5,024377930E1	-3,221250153E1	-2,615625191E1	-3,240000153E1
5,026383762E1	-3,210000229E1	-2,645625114E1	-3,245625305E1
5,028387964E1	-3,198750114E1	-2,675625038E1	-3,275625229E1
5,030391819E1	-3,198750114E1	-2,694375038E1	-3,240000153E1
5,032370757E1	-3,180000114E1	-2,724375153E1	-3,204375076E1
5,034377501E1	-3,221250153E1	-2,735625076E1	-3,168750191E1
5,036383634E1	-3,210000229E1	-2,760000038E1	-3,168750191E1
5,038388102E1	-3,174375153E1	-2,790000153E1	-3,210000229E1
5,040391201E1	-3,150000191E1	-2,790000153E1	-3,180000114E1
5,042369394E1	-3,191250038E1	-2,814375114E1	-3,168750191E1
5,044376523E1	-3,221250153E1	-2,820000076E1	-3,120000076E1
5,046383210E1	-3,251250076E1	-2,814375114E1	-3,108750153E1
5,048388088E1	-3,258750153E1	-2,844375038E1	-3,090000153E1
5,050391304E1	-3,240000153E1	-2,844375038E1	-3,084375191E1
5,052369774E1	-3,258750153E1	-2,844375038E1	-3,060000038E1
5,054377124E1	-3,294375229E1	-2,850000191E1	-3,005625153E1
5,056382745E1	-3,318750000E1	-2,838750076E1	-3,005625153E1
5,058387890E1	-3,294375229E1	-2,825625038E1	-3,000000191E1
5,060394728E1	-3,281250000E1	-2,844375038E1	-3,018750191E1
5,062372614E1	-3,281250000E1	-2,874375153E1	-3,005625153E1
5,064352718E1	-3,264375305E1	-2,855625153E1	-3,018750191E1
5,066340729E1	-3,251250076E1	-2,850000191E1	-3,030000114E1
5,068331979E1	-3,240000153E1	-2,855625153E1	-2,988750076E1
5,070325900E1	-3,240000153E1	-2,874375153E1	-2,964375114E1
5,072321953E1	-3,251250076E1	-2,910000038E1	-2,915625191E1
5,074321641E1	-3,270000076E1	-2,928750038E1	-2,885625076E1
5,076327545E1	-3,294375229E1	-2,934375191E1	-2,874375153E1
5,078338972E1	-3,288750076E1	-2,958750153E1	-2,855625153E1
5,080353466E1	-3,294375229E1	-2,958750153E1	-2,844375038E1
5,082347401E1	-3,318750000E1	-2,975625038E1	-2,820000076E1
5,084365411E1	-3,330000305E1	-2,994375038E1	-2,814375114E1
5,086379808E1	-3,341250229E1	-2,970000076E1	-2,808750153E1
5,088389773E1	-3,348750305E1	-2,945625114E1	-2,795625114E1
5,090397067E1	-3,341250229E1	-2,945625114E1	-2,784375191E1
5,092377832E1	-3,378750229E1	-2,958750153E1	-2,784375191E1
5,094385045E1	-3,401250076E1	-2,934375191E1	-2,790000153E1
5,096391070E1	-3,420000076E1	-2,928750038E1	-2,765625191E1
5,098394967E1	-3,431250000E1	-2,910000038E1	-2,748750114E1
5,100397061E1	-3,450000000E1	-2,898750114E1	-2,748750114E1
5,102375404E1	-3,480000305E1	-2,880000114E1	-2,754375076E1
5,104381361E1	-3,510000229E1	-2,868750191E1	-2,735625076E1
5,106385948E1	-3,540000153E1	-2,855625153E1	-2,778750038E1
5,108390114E1	-3,528750229E1	-2,844375038E1	-2,748750114E1
5,110392836E1	-3,521250153E1	-2,844375038E1	-2,735625076E1
5,112371961E1	-3,521250153E1	-2,874375153E1	-2,760000038E1
5,114378768E1	-3,528750229E1	-2,868750191E1	-2,754375076E1
5,116384051E1	-3,558750153E1	-2,850000191E1	-2,760000038E1
5,118388923E1	-3,551250076E1	-2,855625153E1	-2,730000114E1
5,120392157E1	-3,521250153E1	-2,874375153E1	-2,754375076E1
5,122370627E1	-3,510000229E1	-2,874375153E1	-2,724375153E1
5,124378129E1	-3,504375076E1	-2,880000114E1	-2,730000114E1
5,126383916E1	-3,528750229E1	-2,874375153E1	-2,705625153E1
5,128388048E1	-3,581250000E1	-2,855625153E1	-2,688750076E1
5,130391791E1	-3,600000000E1	-2,874375153E1	-2,694375038E1
5,132370666E1	-3,588750076E1	-2,874375153E1	-2,688750076E1
5,134377334E1	-3,594375229E1	-2,880000114E1	-2,700000191E1
5,136383528E1	-3,630000305E1	-2,874375153E1	-2,694375038E1
5,138387990E1	-3,648750305E1	-2,868750191E1	-2,675625038E1
5,140392017E1	-3,641250229E1	-2,850000191E1	-2,670000076E1
5,142371134E1	-3,641250229E1	-2,868750191E1	-2,675625038E1
5,144377860E1	-3,611250305E1	-2,855625153E1	-2,664375114E1
5,146384330E1	-3,624375153E1	-2,844375038E1	-2,640000153E1
5,148388883E1	-3,624375153E1	-2,855625153E1	-2,634375191E1
5,150391862E1	-3,618750000E1	-2,868750191E1	-2,628750038E1
5,152371193E1	-3,611250305E1	-2,850000191E1	-2,610000038E1
5,154378123E1	-3,600000000E1	-2,838750076E1	-2,615625191E1
5,156383452E1	-3,624375153E1	-2,814375114E1	-2,628750038E1
5,158388416E1	-3,611250305E1	-2,765625191E1	-2,604375076E1
5,160391712E1	-3,630000305E1	-2,724375153E1	-2,604375076E1
5,162371313E1	-3,618750000E1	-2,688750076E1	-2,634375191E1
5,164378434E1	-3,624375153E1	-2,628750038E1	-2,640000153E1
5,166383870E1	-3,660000229E1	-2,568750191E1	-2,615625191E1
5,168387729E1	-3,701250076E1	-2,568750191E1	-2,628750038E1
5,170391503E1	-3,701250076E1	-2,550000191E1	-2,658750153E1
5,172370267E1	-3,701250076E1	-2,555625153E1	-2,658750153E1
5,174377942E1	-3,714375305E1	-2,574375153E1	-2,675625038E1
5,176383774E1	-3,720000076E1	-2,610000038E1	-2,700000191E1
5,178387976E1	-3,738750076E1	-2,615625191E1	-2,718750191E1
5,180391876E1	-3,761250305E1	-2,634375191E1	-2,724375153E1
5,182370804E1	-3,774375153E1	-2,640000153E1	-2,754375076E1
5,184377568E1	-3,744375229E1	-2,634375191E1	-2,748750114E1
5,186383689E1	-3,768750000E1	-2,634375191E1	-2,700000191E1
5,188388200E1	-3,791250229E1	-2,585625076E1	-2,675625038E1
5,190392237E1	-3,821250153E1	-2,544375038E1	-2,634375191E1
5,192371306E1	-3,834375000E1	-2,490000153E1	-2,610000038E1
5,194378030E1	-3,851250076E1	-2,465625191E1	-2,574375153E1
5,196395560E1	-3,881250000E1	-2,448750114E1	-2,580000114E1
5,198373939E1	-3,864375305E1	-2,430000114E1	-2,585625076E1
5,200360934E1	-3,888750076E1	-2,405625153E1	-2,604375076E1
5,202347633E1	-3,888750076E1	-2,388750076E1	-2,628750038E1
5,204354282E1	-3,900000000E1	-2,400000000E1	-2,640000153E1
5,206365538E1	-3,924375153E1	-2,400000000E1	-2,645625114E1
5,208376466E1	-3,924375153E1	-2,400000000E1	-2,664375114E1
5,210384568E1	-3,911250305E1	-2,405625153E1	-2,670000076E1
5,212366627E1	-3,894375229E1	-2,411250114E1	-2,645625114E1
5,214376614E1	-3,894375229E1	-2,435625076E1	-2,621250153E1
5,216384019E1	-3,905625153E1	-2,430000114E1	-2,610000038E1
5,218389108E1	-3,954375076E1	-2,441250038E1	-2,585625076E1
5,220393386E1	-3,954375076E1	-2,435625076E1	-2,591250038E1
5,222372418E1	-3,948750305E1	-2,430000114E1	-2,585625076E1
5,224380017E1	-3,965625000E1	-2,411250114E1	-2,591250038E1
5,226362292E1	-3,971250153E1	-2,400000000E1	-2,621250153E1
5,228371657E1	-3,948750305E1	-2,394375038E1	-2,670000076E1
5,230380126E1	-3,941250229E1	-2,351250076E1	-2,705625153E1
5,232362881E1	-3,935625076E1	-2,351250076E1	-2,724375153E1
5,234372488E1	-3,905625153E1	-2,304375076E1	-2,784375191E1
5,236380982E1	-3,918750000E1	-2,261250114E1	-2,801250076E1
5,238387092E1	-3,935625076E1	-2,244375038E1	-2,850000191E1
5,240392273E1	-3,935625076E1	-2,214375114E1	-2,855625153E1
5,242372084E1	-3,918750000E1	-2,184375000E1	-2,874375153E1
5,244379239E1	-3,924375153E1	-2,154375076E1	-2,874375153E1
5,246385644E1	-3,935625076E1	-2,111250114E1	-2,910000038E1
5,248366717E1	-3,948750305E1	-2,075625038E1	-2,910000038E1
5,250375127E1	-3,954375076E1	-2,051250076E1	-2,874375153E1
5,252359146E1	-3,978750229E1	-2,021250153E1	-2,831250191E1
5,254369974E1	-3,978750229E1	-1,974375153E1	-2,801250076E1
5,256378365E1	-3,995625305E1	-1,920000076E1	-2,784375191E1
5,258385619E1	-4,014375305E1	-1,860000038E1	-2,741250038E1
5,260390705E1	-4,014375305E1	-1,811250114E1	-2,724375153E1
5,262370359E1	-4,044375229E1	-1,800000000E1	-2,694375038E1
5,264378585E1	-4,061250305E1	-1,751250076E1	-2,681250191E1
5,266384662E1	-4,068750000E1	-1,715625000E1	-2,645625114E1
5,268390118E1	-4,061250305E1	-1,704375076E1	-2,640000153E1
5,270393650E1	-4,098750305E1	-1,715625000E1	-2,640000153E1
5,272372122E1	-4,091250229E1	-1,715625000E1	-2,675625038E1
5,274379416E1	-4,044375229E1	-1,614375114E1	-2,730000114E1
5,276384990E1	-4,055625153E1	-1,578750038E1	-2,730000114E1
5,278388854E1	-4,080000305E1	-1,518750095E1	-2,724375153E1
5,280392427E1	-4,080000305E1	-1,470000076E1	-2,718750191E1
5,282371148E1	-4,104375076E1	-1,445625019E1	-2,735625076E1
5,284377636E1	-4,091250229E1	-1,410000038E1	-2,778750038E1
5,286383838E1	-4,080000305E1	-1,374375057E1	-2,838750076E1
5,288388306E1	-4,080000305E1	-1,350000095E1	-2,844375038E1
5,290391116E1	-4,080000305E1	-1,308750057E1	-2,838750076E1
5,292370402E1	-4,074375153E1	-1,284375095E1	-2,880000114E1
5,294377293E1	-4,031250000E1	-1,265625095E1	-2,904375076E1
5,296383873E1	-4,020000076E1	-1,284375095E1	-2,964375114E1
5,298388577E1	-3,965625000E1	-1,284375095E1	-3,054375076E1
5,300391689E1	-3,924375153E1	-1,278750038E1	-3,114375114E1
5,302371128E1	-3,900000000E1	-1,278750038E1	-3,168750191E1
5,304378041E1	-3,864375305E1	-1,290000057E1	-3,210000229E1
5,306359893E1	-3,870000076E1	-1,308750057E1	-3,264375305E1
5,308370324E1	-3,875625229E1	-1,320000076E1	-3,275625229E1
5,310381891E1	-3,875625229E1	-1,350000095E1	-3,318750000E1
5,312363745E1	-3,875625229E1	-1,344375038E1	-3,305625153E1
5,314349239E1	-3,900000000E1	-1,314375019E1	-3,318750000E1
5,316339211E1	-3,900000000E1	-1,290000057E1	-3,305625153E1
5,318331838E1	-3,881250000E1	-1,224375057E1	-3,288750076E1
5,320328883E1	-3,875625229E1	-1,110000038E1	-3,300000000E1
5,322325952E1	-3,821250153E1	-1,044375038E1	-3,311250305E1
5,324328399E1	-3,774375153E1	-9,300000191E0	-3,414375305E1
5,326336349E1	-3,725625229E1	-7,987500191E0	-3,485625076E1
5,328349292E1	-3,665625000E1	-6,956250191E0	-3,594375229E1
5,330365491E1	-3,624375153E1	-5,756250381E0	-3,648750305E1
5,332356111E1	-3,635625076E1	-4,500000000E0	-3,684375000E1
5,334372507E1	-3,618750000E1	-3,600000143E0	-3,708750153E1
5,336384291E1	-3,618750000E1	-3,543750048E0	-3,731250000E1
5,338392310E1	-3,618750000E1	-3,487500191E0	-3,714375305E1
5,340398234E1	-3,641250229E1	-3,600000143E0	-3,671250153E1
5,342378008E1	-3,678750229E1	-3,843750238E0	-3,665625000E1
5,344384671E1	-3,695625305E1	-4,087500095E0	-3,671250153E1
5,346390485E1	-3,671250153E1	-4,687500000E0	-3,654375076E1
5,348394166E1	-3,648750305E1	-5,456250191E0	-3,695625305E1
5,350396183E1	-3,648750305E1	-6,056250095E0	-3,725625229E1
5,352374556E1	-3,671250153E1	-6,243750095E0	-3,708750153E1
5,354380638E1	-3,695625305E1	-6,487500191E0	-3,701250076E1
5,356385172E1	-3,671250153E1	-6,300000191E0	-3,701250076E1
5,358389471E1	-3,665625000E1	-6,356250286E0	-3,648750305E1
5,360392259E1	-3,665625000E1	-5,756250381E0	-3,581250000E1
5,362371531E1	-3,671250153E1	-5,343750000E0	-3,551250076E1
5,364378573E1	-3,671250153E1	-4,687500000E0	-3,504375076E1
5,366383990E1	-3,671250153E1	-4,200000286E0	-3,461250305E1
5,368389062E1	-3,665625000E1	-3,656250238E0	-3,468750000E1
5,370392357E1	-3,678750229E1	-3,243750095E0	-3,485625076E1
5,372370812E1	-3,701250076E1	-3,000000000E0	-3,455625153E1
5,374377133E1	-3,701250076E1	-2,700000048E0	-3,474375153E1
5,376383235E1	-3,731250000E1	-2,756250143E0	-3,485625076E1
5,378387490E1	-3,731250000E1	-2,756250143E0	-3,504375076E1
5,380391568E1	-3,755625153E1	-3,056250095E0	-3,521250153E1
5,382370562E1	-3,755625153E1	-3,356250048E0	-3,545625305E1
5,384377196E1	-3,714375305E1	-3,787500143E0	-3,558750153E1
5,386383591E1	-3,671250153E1	-4,200000286E0	-3,564375305E1
5,388388064E1	-3,654375076E1	-4,443750381E0	-3,594375229E1
5,390391110E1	-3,635625076E1	-4,500000000E0	-3,611250305E1
5,392370453E1	-3,618750000E1	-4,987500191E0	-3,618750000E1
5,394377383E1	-3,648750305E1	-5,287500381E0	-3,605625153E1
5,396383902E1	-3,635625076E1	-5,043750286E0	-3,594375229E1
5,398388592E1	-3,624375153E1	-4,800000191E0	-3,575625229E1
5,400391760E1	-3,648750305E1	-4,443750381E0	-3,551250076E1
5,402371172E1	-3,684375000E1	-3,956250191E0	-3,545625305E1
5,404378158E1	-3,714375305E1	-3,787500143E0	-3,521250153E1
5,406383625E1	-3,755625153E1	-3,356250048E0	-3,491250229E1
5,408388709E1	-3,738750076E1	-2,756250143E0	-3,504375076E1
5,410391949E1	-3,725625229E1	-2,400000095E0	-3,515625000E1
5,412371507E1	-3,701250076E1	-2,156250000E0	-3,534375000E1
5,414378598E1	-3,684375000E1	-1,987500072E0	-3,594375229E1
5,416384134E1	-3,671250153E1	-1,800000072E0	-3,648750305E1
5,418387961E1	-3,618750000E1	-1,556250095E0	-3,671250153E1
5,420391552E1	-3,581250000E1	-1,200000048E0	-3,695625305E1
5,422370278E1	-3,534375000E1	-9,562500119E-1	-3,755625153E1
5,424377850E1	-3,545625305E1	-6,562500000E-1	-3,761250305E1
5,426383692E1	-3,515625000E1	-3,000000119E-1	-3,791250229E1
5,428388015E1	-3,551250076E1	-1,875000000E-1	-3,815625000E1
5,430391886E1	-3,534375000E1	0,000000000E0	-3,815625000E1
5,432370801E1	-3,528750229E1	2,437500060E-1	-3,821250153E1
5,434377465E1	-3,534375000E1	5,437500477E-1	-3,834375000E1
5,436383659E1	-3,521250153E1	6,000000238E-1	-3,845625305E1
5,438388270E1	-3,504375076E1	9,000000358E-1	-3,834375000E1
5,440392399E1	-3,468750000E1	1,012500048E0	-3,864375305E1
5,442371421E1	-3,474375153E1	1,012500048E0	-3,875625229E1
5,444387107E1	-3,444375229E1	1,256250024E0	-3,875625229E1
5,446367750E1	-3,425625229E1	1,612500072E0	-3,894375229E1
5,448354416E1	-3,395625305E1	1,743750095E0	-3,888750076E1
5,450349956E1	-3,378750229E1	1,800000072E0	-3,918750000E1
5,452340271E1	-3,341250229E1	1,856250048E0	-3,948750305E1
5,454353168E1	-3,311250305E1	1,800000072E0	-3,978750229E1
