"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
4,451259110E1	4,904625118E-1	-7,424999960E-3	-1,698125005E-1
4,453275302E1	4,542999864E-1	-6,696250290E-2	-3,849999979E-3
4,455291510E1	3,458124995E-1	4,056249931E-2	1,238875017E-1
4,457307724E1	9,624999948E-4	-2,763750032E-2	2,089999914E-1
4,459323939E1	-2,821500003E-1	-2,532750070E-1	2,941125035E-1
4,461340131E1	-3,034625053E-1	-3,202374876E-1	3,239499927E-1
4,463356346E1	-1,735250056E-1	-2,337500080E-2	1,355749965E-1
4,465372553E1	-1,395625025E-1	2,299000025E-1	-7,933750004E-2
4,467388772E1	-2,980999947E-1	-6,916250288E-2	-1,687124968E-1
4,469404965E1	-3,140499890E-1	-4,905999899E-1	-9,858749807E-2
4,471421184E1	-1,203124970E-1	-3,267000020E-1	-2,832499892E-2
4,473437388E1	-5,761250108E-2	2,076250017E-1	-4,633750021E-2
4,475453602E1	-2,437874973E-1	5,821750164E-1	-1,762750000E-1
4,477469794E1	-2,554749846E-1	8,078125119E-1	-2,378749996E-1
4,479486010E1	-1,607374996E-1	6,257625222E-1	-2,326499969E-1
4,481502216E1	-1,065625027E-1	1,788875014E-1	-1,794375032E-1
4,483518432E1	7,755000144E-2	4,152499884E-2	-2,187625021E-1
4,485534624E1	1,669249982E-1	0,000000000E0	-3,251875043E-1
4,487550840E1	2,749999985E-2	-5,182374716E-1	-3,518624902E-1
4,489567049E1	9,776250273E-2	-1,020524979E0	-2,102375031E-1
4,491583242E1	5,288249850E-1	-7,726125121E-1	-9,322500229E-2
4,493599460E1	7,044125199E-1	-2,692250013E-1	-1,783374995E-1
4,495615672E1	4,542999864E-1	1,905750036E-1	-2,304500043E-1
4,497631879E1	1,978625059E-1	2,756874859E-1	-7,081250101E-2
4,499648093E1	6,902500242E-2	-1,830125004E-1	1,557874978E-1
4,501664307E1	1,446499974E-1	-4,149749875E-1	2,781625092E-1
4,503680504E1	1,520749927E-1	-2,436500043E-1	2,366375029E-1
4,505696720E1	-5,115000159E-2	-7,012499869E-2	1,887875050E-1
4,507712927E1	-1,809500009E-1	-7,232499868E-2	2,377374917E-1
4,509729142E1	-1,054624990E-1	4,152499884E-2	1,665125042E-1
4,511745335E1	-2,461249940E-2	2,213750035E-1	4,729999974E-2
4,513761549E1	1,264999993E-2	1,959374994E-1	4,936249927E-2
4,515777757E1	-9,377499670E-2	-1,266375035E-1	4,509999976E-2
4,517793973E1	-2,034999989E-2	3,836249933E-2	-5,706249923E-2
4,519810187E1	1,911249943E-2	3,906374872E-1	-2,815999985E-1
4,521826370E1	5,843750015E-2	5,619624853E-1	-4,433000088E-1
4,523842585E1	8,607500046E-2	2,406249940E-1	-3,806000054E-1
4,525858804E1	1,531749964E-1	-3,394874930E-1	-9,322500229E-2
4,527874996E1	2,393874973E-1	-7,288874984E-1	8,552499861E-2
4,529891212E1	2,659249902E-1	-7,225624919E-1	1,079374999E-1
4,531907420E1	2,032250017E-1	-2,095499933E-1	-2,089999989E-2
4,533923609E1	3,286249936E-2	1,629374921E-1	-5,802499875E-2
4,535939824E1	4,784999788E-2	1,043625027E-1	1,867250055E-1
4,537956031E1	1,233374998E-1	-5,953750014E-2	4,027374983E-1
4,539972244E1	3,822499886E-2	-4,138749838E-2	3,836250007E-1
4,541988460E1	-1,388750039E-2	2,182125002E-1	2,761000097E-1
4,544004652E1	-3,946249932E-2	2,853125036E-1	2,366375029E-1
4,546020870E1	-1,011999995E-1	1,128875017E-1	3,293125033E-1
4,548037076E1	-7,878749818E-2	-2,337500080E-2	4,005374908E-1
4,550053293E1	-1,533125043E-1	-3,617624938E-1	4,186874926E-1
4,552069486E1	-5,857500061E-2	-3,617624938E-1	3,282124996E-1
4,554085693E1	7,864999771E-2	6,173750013E-2	3,341250122E-2
4,556101907E1	1,467124969E-1	4,492124915E-1	-1,772374958E-1
4,558118100E1	4,028749838E-2	3,107500076E-1	-1,803999990E-1
4,560134313E1	1,911249943E-2	6,819999963E-2	-1,293874979E-1
4,562150527E1	1,350249946E-1	1,586750001E-1	-1,431374997E-1
4,564166734E1	7,438749820E-2	1,724250019E-1	-2,208250016E-1
4,566182951E1	-1,032624990E-1	-2,191749960E-1	-1,390125006E-1
4,568199145E1	-1,852124929E-1	-7,066124678E-1	-7,012499962E-3
4,570215355E1	-2,044624984E-1	-7,501999736E-1	-6,228749827E-2
4,572231577E1	-2,022625059E-1	-2,223374993E-1	-1,251250058E-1
4,574247784E1	-2,534124851E-1	-2,062499989E-3	-5,376249924E-2
4,576263974E1	-2,991999984E-1	-2,171124965E-1	1,429999992E-2
4,578280181E1	-9,583749622E-2	8,195000142E-2	4,936249927E-2
4,580296396E1	-1,735250056E-1	3,299999833E-1	-2,722499892E-2
4,582312587E1	-2,523125112E-1	3,374249935E-1	-7,012499962E-3
4,584328801E1	-2,628999949E-1	-8,511249721E-2	1,515250057E-1
4,586345009E1	-1,150875017E-1	-3,404499888E-1	3,005749881E-1
4,588361224E1	-8,951249719E-2	-1,872749925E-1	2,004749924E-1
4,590377437E1	-1,746249944E-1	1,214125007E-1	-1,197625026E-1
4,592393653E1	-8,841250092E-2	2,085874975E-1	-3,113000095E-1
4,594409848E1	1,372250021E-1	3,946249932E-2	-2,677125037E-1
4,596426063E1	2,755500078E-1	-1,850749999E-1	-1,102750003E-1
4,598442270E1	2,488749921E-1	-2,575374842E-1	-5,059999973E-2
4,600458484E1	7,864999771E-2	-2,777499855E-1	1,636249945E-2
4,602474675E1	1,264999993E-2	-2,777499855E-1	1,101374999E-1
4,604490892E1	2,117500082E-2	-4,043875039E-1	1,548250020E-1
4,606507108E1	1,722874939E-1	-2,490125000E-1	1,707749963E-1
4,608523317E1	1,489125043E-1	4,152499884E-2	5,156249925E-2
4,610539511E1	2,227500081E-2	2,745875120E-1	-6,132499874E-2
4,612555718E1	-8,635000139E-2	2,660624981E-1	-5,912499968E-3
4,614571933E1	-2,576749921E-1	-1,883749962E-1	2,771999836E-1
4,616588128E1	-4,300999939E-1	-7,257249951E-1	4,878500104E-1
4,618604343E1	-3,757874966E-1	-6,118749976E-1	3,176249862E-1
4,620620552E1	-1,937374920E-1	2,193125039E-1	-1,942874938E-1
4,622636745E1	6,049999967E-2	1,009937525E0	-4,827624857E-1
4,624652985E1	1,053249985E-1	9,620875120E-1	-4,336749911E-1
4,626669178E1	-1,388750039E-2	7,988750190E-2	-3,891250119E-2
4,628685387E1	1,094499975E-1	-3,660250008E-1	1,750375032E-1
4,630701609E1	1,042250022E-1	-3,554374874E-1	7,713750005E-2
4,632717818E1	-1,065625027E-1	-2,447500080E-2	-9,638749808E-2
4,634734032E1	-3,735874891E-1	1,704999991E-2	-7,397499681E-2
4,636750226E1	-3,129499853E-1	-9,459999949E-2	9,831249714E-2
4,638766443E1	-1,023000032E-1	6,462499965E-3	1,249874979E-1
4,640782650E1	-2,480500042E-1	-7,438749820E-2	3,767500073E-2
4,642798867E1	-4,002625048E-1	-2,617999911E-1	4,303750023E-2
4,644815083E1	-3,895374835E-1	-3,426499963E-1	4,729999974E-2
4,646831268E1	-2,139499933E-1	-1,116499975E-1	-1,155000031E-1
4,648847483E1	-1,292499993E-2	2,736249864E-1	-2,304500043E-1
4,650863674E1	6,806249917E-2	3,661625087E-1	-2,666125000E-1
4,652879890E1	1,911249943E-2	1,639000028E-1	-2,975499928E-1
4,654896104E1	1,893374920E-1	2,395250052E-1	-2,773374915E-1
4,656912310E1	1,893374920E-1	1,394249946E-1	-1,857624948E-1
4,658928503E1	3,932499886E-2	-2,106499970E-1	-6,875000149E-2
4,660944717E1	1,233374998E-1	-4,171749949E-1	-4,853750020E-2
4,662960924E1	3,564000130E-1	-2,308624983E-1	-3,355000168E-2
4,664977138E1	2,095499933E-1	-1,403875053E-1	-1,049124971E-1
4,666993328E1	-4,372499883E-2	-1,233374998E-1	-1,592250019E-1
4,669009543E1	-5,541250110E-2	-8,291249722E-2	-5,706249923E-2
4,671025749E1	-6,819999963E-2	-9,679999948E-2	3,341250122E-2
4,673041963E1	-2,107875049E-1	-1,287000030E-1	-5,912499968E-3
4,675058176E1	-1,905750036E-1	1,596374959E-1	-8,786249906E-2
4,677074370E1	-2,545124888E-1	2,639999986E-1	-1,761374921E-1
4,679090586E1	-1,894749999E-1	3,140499890E-1	-1,846625060E-1
4,681106795E1	-3,739999980E-2	2,458499968E-1	-9,102500230E-2
4,683123009E1	4,124999978E-3	3,629999980E-2	7,177499682E-2
4,685139199E1	-5,362499971E-3	-1,212750003E-1	1,909874976E-1
4,687155416E1	-7,246249914E-2	-2,851749957E-1	1,973125041E-1
4,689171623E1	-3,409999982E-2	-3,000249863E-1	8,772499859E-2
4,691187840E1	8,607500046E-2	-1,181124970E-1	-1,421750039E-1
4,693204032E1	1,552374959E-1	-3,162499983E-3	-2,634499967E-1
4,695220248E1	1,403875053E-1	-3,079999983E-2	-2,059749961E-1
4,697236484E1	5,623750016E-2	-5,211250111E-2	-1,304875016E-1
4,699252670E1	2,653750032E-2	2,199999988E-3	-2,928750031E-2
4,701268890E1	3,162499983E-3	-6,324999966E-3	1,016125008E-1
4,703285106E1	6,902500242E-2	-5,321250111E-2	2,356749922E-1
4,705301298E1	1,457500011E-1	-1,911249943E-2	2,675749958E-1
4,707317513E1	1,201749966E-1	1,639000028E-1	1,750375032E-1
4,709333720E1	-2,461249940E-2	2,617999911E-1	6,957499683E-2
4,711349913E1	-1,097249985E-1	2,469500005E-1	1,068374962E-1
4,713366127E1	-1,288374960E-1	9,583749622E-2	2,015749961E-1
4,715382343E1	-3,946249932E-2	4,688749835E-2	2,004749924E-1
4,717398559E1	-1,374999993E-4	1,277374923E-1	4,413750023E-2
4,719414768E1	-1,924999990E-2	1,863124967E-1	-6,448750198E-2
4,721430984E1	2,007500082E-2	2,395250052E-1	-1,649999991E-2
4,723447176E1	-9,583749622E-2	3,629999980E-2	4,839999974E-2
4,725463392E1	-1,352999955E-1	-6,916250288E-2	3,657500073E-2
4,727479598E1	-1,075249985E-1	-1,911249943E-2	-4,207500070E-2
4,729495813E1	-4,908749834E-2	1,852124929E-1	-9,528750181E-2
4,731512029E1	-1,075249985E-1	1,841125041E-1	-8,470000327E-2
4,733528221E1	-2,054249942E-1	-1,244374961E-1	4,124999978E-4
4,735544437E1	-7,246249914E-2	-3,372874856E-1	6,008749828E-2
4,737560646E1	8,084999770E-2	-3,958624899E-1	8,030000329E-2
4,739576838E1	1,797125041E-1	-1,414874941E-1	-3,781250119E-2
4,741593056E1	7,658749819E-2	8,951249719E-2	-1,803999990E-1
4,743609269E1	4,455000162E-2	2,543750107E-1	-1,846625060E-1
4,745625483E1	-1,043625027E-1	2,054249942E-1	-2,421374917E-1
4,747641690E1	-7,562500238E-2	4,012250006E-1	-3,379749954E-1
4,749657905E1	4,358749837E-2	4,523749948E-1	-3,465000093E-1
4,751674098E1	-4,399999976E-3	-9,143749624E-2	-1,953874975E-1
4,753690313E1	1,801249944E-2	-6,374499798E-1	3,135000169E-2
4,755706520E1	1,797125041E-1	-6,139374971E-1	8,772499859E-2
4,757722737E1	1,935999990E-1	-2,032250017E-1	-7,301250100E-2
4,759738952E1	-1,608750038E-2	8,621250093E-2	-1,996500045E-1
4,761755143E1	-3,055250049E-1	-2,255000025E-1	-8,470000327E-2
4,763771358E1	-1,629374921E-1	-2,649624944E-1	3,877500072E-2
4,765787565E1	6,324999966E-3	-1,264999993E-2	-3,684999794E-2
4,767803780E1	-1,597750038E-1	2,000624985E-1	-2,230249941E-1
4,769819995E1	-2,671625018E-1	1,671999991E-1	-2,198625058E-1
4,771836187E1	-2,182125002E-1	-1,713249981E-1	-2,832499892E-2
4,773852404E1	-1,032624990E-1	-3,649249971E-1	-1,759999990E-2
4,775868613E1	1,084875017E-1	-1,148125008E-1	-1,410750002E-1
4,777884827E1	8,401250094E-2	2,557500079E-2	-1,709125042E-1
4,779901043E1	-1,924999990E-2	-9,624999948E-4	-1,475374997E-1
4,781917234E1	-3,836249933E-2	-3,189999983E-2	-1,783374995E-1
4,783933451E1	1,042250022E-1	1,544124931E-1	-1,698125005E-1
4,785949658E1	8,607500046E-2	1,319999993E-1	-1,325500011E-1
4,787965871E1	-2,887500077E-2	-9,143749624E-2	-8,359999955E-2
4,789982064E1	-5,362499971E-3	-2,521750033E-1	-2,296249941E-2
4,791998279E1	5,307500064E-2	-4,043875039E-1	7,067500055E-2
4,794014494E1	1,392875016E-1	-5,128750205E-1	1,227874979E-1
4,796030703E1	2,446125001E-1	-3,788124919E-1	1,036750004E-1
4,798046894E1	2,095499933E-1	-1,138499975E-1	3,987500072E-2
4,800063132E1	5,527500063E-2	7,136250287E-2	3,987500072E-2
4,802079324E1	-4,798749834E-2	1,607374996E-1	3,877500072E-2
4,804095532E1	-5,651250109E-2	3,502124846E-1	9,308750182E-2
4,806111747E1	-1,203124970E-1	4,331249893E-1	1,227874979E-1
4,808127940E1	-1,725624949E-1	3,044250011E-1	1,463000029E-1
4,810144158E1	-1,522125006E-1	2,777500078E-2	1,387374997E-1
4,812160373E1	9,487500414E-3	-3,616249934E-2	1,728374958E-1
4,814176580E1	-4,166249931E-2	-2,393874973E-1	1,759999990E-1
4,816192796E1	-3,629999980E-2	-2,989250124E-1	1,430000067E-1
4,818209011E1	9,624999948E-4	-1,883749962E-1	7,603749633E-2
4,820225204E1	-7,562500238E-2	3,409999982E-2	-2,186249942E-2
4,822241442E1	-1,820500046E-1	1,883749962E-1	-9,638749808E-2
4,824257627E1	-2,331999987E-1	1,979999989E-1	-1,049124971E-1
4,826273842E1	-2,267374992E-1	2,352624983E-1	-1,304875016E-1
4,828290057E1	-1,277374923E-1	4,533374906E-1	-1,900250018E-1
4,830306249E1	-1,937374920E-1	4,416500032E-1	-3,070375025E-1
4,832322457E1	-1,714625061E-1	2,554749846E-1	-3,155624866E-1
4,834338672E1	-8,841250092E-2	-1,542750001E-1	-1,889249980E-1
4,836354889E1	-4,482499883E-2	-4,522374868E-1	-1,027124971E-1
4,838371103E1	1,911249943E-2	-4,553999901E-1	-2,722499892E-2
4,840387316E1	4,991250113E-2	-2,542375028E-1	-7,012499962E-3
4,842403531E1	-3,313750029E-2	-3,932499886E-2	-4,853750020E-2
4,844419724E1	-1,075249985E-1	2,415875047E-1	-8,153750002E-2
4,846435939E1	-2,172500044E-1	2,278375030E-1	-1,240250021E-1
4,848452156E1	-1,245749965E-1	-1,168750040E-2	-9,212499857E-2
4,850468363E1	8,607500046E-2	-1,478125006E-1	-3,038750030E-2
4,852484579E1	4,138749838E-2	-1,266375035E-1	-8,249999583E-2
4,854500772E1	-8,098749816E-2	-1,053249985E-1	-1,357125044E-1
4,856516988E1	-4,399999976E-3	-1,478125006E-1	-8,786249906E-2
4,858533196E1	6,902500242E-2	-1,765500009E-1	-1,049124971E-1
4,860549410E1	2,859999985E-2	-5,101250112E-2	-1,761374921E-1
4,862565601E1	-6,462499965E-3	9,473749995E-2	-1,527625024E-1
4,864581810E1	-1,725624949E-1	2,557500079E-2	-2,506625056E-1
4,866598030E1	-1,214125007E-1	2,320999950E-1	-3,975124955E-1
4,868614243E1	-5,362499971E-3	2,363625020E-1	-4,049375057E-1
4,870630436E1	9,487500414E-3	-4,320249856E-1	-1,080750003E-1
4,872646652E1	8,291249722E-2	-9,789999723E-1	1,175625026E-1
4,874662858E1	3,276624978E-1	-6,916249990E-1	1,101374999E-1
4,876679072E1	3,436124921E-1	-3,189999983E-2	-1,091749966E-1
4,878695295E1	7,328750193E-2	1,308999956E-1	-2,272875011E-1
4,880711501E1	4,248749837E-2	5,224999785E-2	-1,127499994E-2
4,882727718E1	1,159124970E-1	-1,058750041E-2	1,995124966E-1
4,884743910E1	3,396249935E-2	-1,374999993E-2	1,068374962E-1
4,886760125E1	-1,299374998E-1	8,195000142E-2	-2,017125040E-1
4,888776332E1	-2,199999988E-3	3,502124846E-1	-2,901250124E-1
4,890792546E1	1,264999956E-1	9,047500044E-2	-8,470000327E-2
4,892808740E1	1,031249985E-1	-4,522374868E-1	1,632124931E-1
4,894824955E1	5,307500064E-2	-6,129750013E-1	1,930499971E-1
4,896841162E1	2,653750032E-2	-3,181749880E-1	3,135000169E-2
4,898857374E1	-1,023000032E-1	-1,787499934E-1	-1,080750003E-1
4,900873567E1	-1,182499975E-1	-7,424999960E-3	-1,112374961E-1
4,902889807E1	-8,635000139E-2	2,490125000E-1	-6,655000150E-2
4,904906000E1	-5,115000159E-2	4,129124880E-1	3,877500072E-2
4,906922208E1	-2,417249978E-1	-9,487500414E-3	2,419999987E-1
4,908938426E1	-1,692624986E-1	-3,702875078E-1	3,187249899E-1
4,910954618E1	1,053249985E-1	-3,574999869E-1	1,036750004E-1
4,912970834E1	2,766500115E-1	5,004999787E-2	-1,549624950E-1
4,914987041E1	1,340624988E-1	3,980624974E-1	-3,741374910E-1
4,917003256E1	-2,241249941E-2	3,363249898E-1	-1,868624985E-1
4,919019471E1	4,881250113E-2	-1,478125006E-1	2,622124851E-1
4,921035664E1	2,690874934E-1	-6,736124754E-1	4,070000052E-1
4,923051880E1	4,819374979E-1	-6,224625111E-1	1,685750037E-1
4,925068095E1	3,873375058E-1	-7,548750192E-2	-1,357125044E-1
4,927084303E1	-8,662499487E-3	2,788499892E-1	-2,347124964E-1
4,929100518E1	-1,640374959E-1	3,735874891E-1	-1,379124969E-1
4,931116734E1	-2,351249941E-2	4,246000051E-1	6,544999778E-2
4,933132924E1	3,506249934E-2	2,617999911E-1	3,793624938E-1
4,935149139E1	-1,735250056E-1	-1,489125043E-1	4,793249965E-1
4,937165348E1	-1,234750003E-1	-9,253749996E-2	3,750999868E-1
4,939181562E1	-3,629999980E-2	2,958999872E-1	1,750375032E-1
4,941197777E1	-2,256374955E-1	5,289624929E-1	1,636249945E-2
4,943213969E1	-2,788499892E-1	6,385499835E-1	1,750375032E-1
4,945230185E1	-2,693625093E-1	2,853125036E-1	3,623124957E-1
4,947246402E1	-1,852124929E-1	-6,586249918E-2	3,634124994E-1
4,949262610E1	2,337500080E-2	8,841250092E-2	2,462625057E-1
4,951278826E1	-2,461249940E-2	2,033624947E-1	1,068374962E-1
4,953295020E1	-1,649999917E-1	1,522125006E-1	4,124999978E-4
4,955311235E1	-1,267749965E-1	2,788499892E-1	-1,134374961E-1
4,957327443E1	-2,557500079E-2	4,618625045E-1	-2,017125040E-1
4,959343660E1	-7,452499866E-2	1,032624990E-1	-8,359999955E-2
4,961359875E1	-1,384624988E-1	-6,139374971E-1	5,898749828E-2
4,963376092E1	1,297999918E-1	-6,448749900E-1	1,058750004E-1
4,965392278E1	2,755500078E-1	-4,468749836E-2	4,839999974E-2
4,967408493E1	-2,150499970E-1	2,575374842E-1	-4,743750021E-2
4,969424709E1	-4,885374904E-1	2,011625022E-1	3,877500072E-2
4,971440924E1	-3,012624979E-1	5,004999787E-2	1,377750039E-1
4,973457113E1	-1,809500009E-1	1,594999991E-2	8,937500417E-3
4,975473327E1	-2,310000062E-1	1,425874978E-1	-2,411749959E-1
4,977489533E1	-2,831124961E-1	6,916250288E-2	-4,039750099E-1
4,979505747E1	-3,023625016E-1	-1,084875017E-1	-4,901874959E-1
4,981521961E1	-1,649999917E-1	-1,053249985E-1	-4,412375093E-1
4,983538153E1	-6,929999590E-2	-9,996250272E-2	-4,082374871E-1
4,985554368E1	-7,562499959E-3	-1,127500013E-1	-4,763000011E-1
4,987570583E1	1,350249946E-1	6,710000336E-2	-4,529249966E-1
4,989586789E1	8,827500045E-2	1,468500048E-1	-3,741374910E-1
4,991603004E1	-2,118874937E-1	-3,616249934E-2	-3,070375025E-1
4,993619198E1	-2,938374877E-1	-1,212750003E-1	-2,358125001E-1
4,995635415E1	-5,651250109E-2	-1,616999954E-1	-1,718750000E-1
4,997651624E1	2,212374955E-1	-2,117500007E-1	-1,857624948E-1
4,999667841E1	2,690874934E-1	-2,160124928E-1	-2,017125040E-1
5,001684056E1	7,287499961E-3	-1,967625022E-1	-1,410750002E-1
5,003700250E1	-2,799499929E-1	-1,574375033E-1	-1,197625026E-1
5,005716465E1	-2,320999950E-1	-1,073874980E-1	-1,208624989E-1
5,007732674E1	4,564999789E-2	-4,138749838E-2	-1,262249947E-1
5,009748898E1	1,414874941E-1	9,693749994E-2	-1,187999994E-1
5,011765107E1	-1,065625027E-1	6,077500060E-2	-2,187625021E-1
5,013781300E1	-2,150499970E-1	6,077500060E-2	-3,847250044E-1
5,015797515E1	-1,288374960E-1	-8,401250094E-2	-4,785000086E-1
5,017813723E1	1,414874941E-1	-2,575374842E-1	-3,517250121E-1
5,019829941E1	2,542375028E-1	-3,042874932E-1	-2,868250012E-1
5,021846157E1	1,935999990E-1	2,447500080E-2	-3,741374910E-1
5,023862347E1	5,623750016E-2	4,885374904E-1	-4,944500029E-1
5,025878559E1	-1,214125007E-1	3,704249859E-1	-3,997125030E-1
5,027894765E1	-4,482499883E-2	-5,501375198E-1	3,767500073E-2
5,029910979E1	3,543374836E-1	-1,095049977E0	2,399374992E-1
5,031927196E1	5,553625226E-1	-5,427125096E-1	-4,427500069E-2
5,033943388E1	2,351250052E-1	4,214375019E-1	-5,156250000E-1
5,035959599E1	-3,313750029E-2	9,279875159E-1	-6,305750012E-1
5,037975813E1	-1,991000026E-1	1,681624949E-1	-2,272875011E-1
5,039992030E1	1,392875016E-1	-7,768750191E-1	4,303750098E-1
5,042008222E1	4,096125066E-1	-1,030149937E0	5,879499912E-1
5,044024438E1	3,063499928E-1	-4,841375053E-1	1,845249981E-1
5,046040653E1	-9,624999948E-3	2,193125039E-1	-3,368749917E-1
5,048056868E1	-1,352999955E-1	3,884375095E-1	-4,369750023E-1
5,050073084E1	-1,075249985E-1	3,519999981E-2	-1,846625060E-1
5,052089290E1	7,122500241E-2	-2,777499855E-1	1,557874978E-1
5,054105482E1	1,179749966E-1	-3,255999982E-1	1,590874940E-1
5,056121701E1	5,843750015E-2	-8,291249722E-2	-2,502499893E-2
5,058137917E1	-1,498750038E-2	2,480500042E-1	-1,379124969E-1
5,060154125E1	-2,235749960E-1	1,447875053E-1	-9,006249905E-2
5,062170317E1	-1,245749965E-1	-3,079999983E-2	6,861250103E-2
5,064186534E1	8,084999770E-2	-1,457500011E-1	9,088750184E-2
5,066202750E1	1,170125008E-1	-2,755500078E-1	-3,258749843E-2
5,068218954E1	2,393874973E-1	-2,606999874E-1	-4,523750022E-2
5,070235170E1	1,754499972E-1	-5,000874996E-1	-9,322500229E-2
5,072251384E1	1,893374920E-1	-5,894625187E-1	2,612499986E-3
5,074267576E1	2,892999947E-1	-3,713875115E-1	4,839999974E-2
5,076283792E1	1,882375032E-1	-1,542750001E-1	-2,296249941E-2
5,078300000E1	1,159124970E-1	-8,524999954E-3	-2,296249941E-2
5,080316215E1	1,201749966E-1	1,468500048E-1	-4,523750022E-2
5,082332430E1	1,722874939E-1	2,788499892E-1	-9,074999951E-3
5,084348622E1	1,446499974E-1	1,692624986E-1	1,802625060E-1
5,086364837E1	1,275999993E-1	-2,777499855E-1	4,687374830E-1
5,088381052E1	2,818749845E-1	-5,820375085E-1	5,612750053E-1
5,090397267E1	4,107125103E-1	-4,670875072E-1	4,335374832E-1
5,092413474E1	3,042874932E-1	1,544124931E-1	1,717374921E-1
5,094429690E1	-1,128875017E-1	4,268000126E-1	5,692499876E-2
5,096445884E1	-2,022625059E-1	2,043250054E-1	2,345750034E-1
5,098462100E1	1,127500013E-1	-1,648624986E-1	4,900499880E-1
5,100478316E1	3,244999945E-1	-2,245374918E-1	4,314749837E-1
5,102494527E1	1,669249982E-1	2,351249941E-2	-5,912499968E-3
5,104510743E1	4,028749838E-2	2,065249979E-1	-1,666499972E-1
5,106526958E1	1,446499974E-1	6,283749640E-2	-1,942874938E-1
5,108543140E1	2,362249941E-1	3,519999981E-2	-1,634874940E-1
5,110559354E1	1,669249982E-1	3,470500112E-1	-3,849999979E-3
5,112575569E1	-1,649999917E-1	3,044250011E-1	7,809999585E-2
5,114591761E1	-2,671625018E-1	-1,883749962E-1	1,685750037E-1
5,116607976E1	1,381874979E-1	-2,362249941E-1	2,505249977E-1
5,118624185E1	2,712875009E-1	8,951249719E-2	1,802625060E-1
5,120640376E1	-7,988750190E-2	2,927374840E-1	1,292500049E-1
5,122656591E1	-2,565749884E-1	4,262499884E-2	3,068999946E-1
5,124672805E1	-5,967500061E-2	-5,948249698E-1	4,824874997E-1
5,126689022E1	3,521375060E-1	-6,693499684E-1	4,335374832E-1
5,128705233E1	3,574999869E-1	-2,128500044E-1	2,047374994E-1
5,130721448E1	-5,224999785E-2	7,988750190E-2	-3,849999979E-3
5,132737655E1	-1,075249985E-1	1,607374996E-1	1,539999992E-2
5,134753846E1	-3,299999982E-3	3,086875081E-1	2,488750033E-2
5,136770084E1	-9,267500043E-2	3,587374985E-1	3,024999984E-2
5,138786278E1	-8,662499487E-3	2,714250088E-1	8,937500417E-3
5,140802493E1	2,362249941E-1	-6,916250288E-2	-3,464999795E-2
5,142818701E1	5,032500029E-1	-9,143749624E-2	-2,186249942E-2
5,144834918E1	3,085500002E-1	4,372499883E-2	3,024999984E-2
5,146851110E1	-7,136250287E-2	-5,417500064E-2	1,324124932E-1
5,148867318E1	-3,629999980E-2	-2,989250124E-1	3,942124844E-1
5,150883533E1	3,383874893E-1	-2,595999837E-1	5,432624817E-1
5,152899726E1	3,755125105E-1	1,128875017E-1	5,017374754E-1
5,154915943E1	-1,011999995E-1	3,948999941E-1	4,867500067E-1
5,156932150E1	-3,374249935E-1	3,884375095E-1	5,634750128E-1
5,158948363E1	-1,362625062E-1	5,115000159E-2	6,506500244E-1
5,160964581E1	1,467124969E-1	3,203750029E-2	5,187875032E-1
5,162980774E1	1,381874979E-1	1,425874978E-1	2,644124925E-1
5,164996980E1	9,487500414E-3	6,283749640E-2	8,456250280E-2
5,167013196E1	1,484999992E-2	8,098749816E-2	-8,359999955E-2
5,169029387E1	5,307500064E-2	2,406249940E-1	-2,452999949E-1
5,171045603E1	1,233374998E-1	3,863750100E-1	-2,591874897E-1
5,173061820E1	4,138749838E-2	2,469500005E-1	-1,612875015E-1
5,175078028E1	-2,461249940E-2	-9,790000319E-2	9,404999763E-2
5,177094242E1	3,176249936E-2	-4,149749875E-1	3,867875040E-1
5,179110459E1	9,679999948E-2	-4,437125027E-1	4,377999902E-1
5,181126653E1	1,255374998E-1	3,299999982E-2	3,878875077E-1
5,183142871E1	-1,099999994E-3	3,150124848E-1	4,090625048E-1
5,185159078E1	-2,777500078E-2	-1,425874978E-1	6,389625072E-1
5,187175290E1	3,308250010E-1	-7,512999773E-1	8,805499673E-1
5,189191506E1	6,182000041E-1	-8,108375072E-1	7,772874832E-1
5,191207700E1	4,564999938E-1	-1,765500009E-1	2,697750032E-1
5,193223916E1	1,839749962E-1	4,523749948E-1	6,751249731E-2
5,195240130E1	1,659625024E-1	6,012874842E-1	6,861250103E-2
5,197256338E1	2,935625017E-1	7,599624991E-1	-1,027124971E-1
5,199272531E1	3,543374836E-1	1,003612518E0	-7,933750004E-2
5,201288748E1	1,935999990E-1	5,534374714E-1	1,164624989E-1
5,203304954E1	2,052875012E-1	-5,501375198E-1	2,877874970E-1
5,205321170E1	7,171999812E-1	-8,736749887E-1	3,144625127E-1
5,207337365E1	9,087374806E-1	-2,499749959E-1	5,692499876E-2
5,209353580E1	4,032875001E-1	6,470749974E-1	-2,411749959E-1
5,211369795E1	-1,256749928E-1	8,450750113E-1	-6,971249729E-2
5,213386002E1	-2,107875049E-1	2,682625055E-1	2,983750105E-1
5,215402220E1	1,648624986E-1	-1,148125008E-1	6,059625149E-1
5,217418412E1	1,287000030E-1	-1,713249981E-1	5,772249699E-1
