"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
4,285930034E1	-5,670000076E0	-5,860500336E-1	-4,740000367E-1
4,287946229E1	-6,675000191E0	6,850500107E-1	-3,313050270E0
4,289962445E1	-6,967050552E0	1,947000146E0	-4,680000305E0
4,291978662E1	-9,055050850E0	3,898050070E0	-5,722050190E0
4,293994871E1	-1,072395039E1	4,750050068E0	-4,630050182E0
4,296011086E1	-1,052295017E1	4,683000088E0	-3,403950214E0
4,298027278E1	-9,433950424E0	3,430950165E0	-3,294000149E0
4,300043513E1	-9,448050499E0	5,890500546E-1	-2,815050125E0
4,302059704E1	-1,184700012E1	1,959000111E0	1,395000100E0
4,304075911E1	-1,166700077E1	4,381950378E0	1,756950140E0
4,306092125E1	-8,035050392E0	4,899000168E0	-4,590000212E-1
4,308108317E1	-4,192950249E0	3,888000250E0	-2,250000000E0
4,310124533E1	-3,264000177E0	2,655000210E0	-2,190000057E0
4,312140739E1	-6,217950344E0	4,173000336E0	7,969500422E-1
4,314156952E1	-7,930050373E0	5,971050262E0	9,720000625E-1
4,316173145E1	-8,694000244E0	5,859000206E0	-8,899500370E-1
4,318189361E1	-1,053300095E1	4,693050385E0	6,889500618E-1
4,320205575E1	-1,262505054E1	4,606950283E0	5,479950428E0
4,322221791E1	-1,133700085E1	5,256000042E0	6,711000443E0
4,324238001E1	-1,012800026E1	4,819950104E0	4,393050194E0
4,326254194E1	-9,574950218E0	4,051050186E0	3,787050247E0
4,328270410E1	-9,874050140E0	4,207050323E0	5,521050453E0
4,330286617E1	-9,960000038E0	4,558950424E0	5,803050041E0
4,332302832E1	-9,739950180E0	4,687950134E0	5,548950195E0
4,334319027E1	-9,571950912E0	4,819950104E0	5,728950500E0
4,336335243E1	-9,007050514E0	4,621050358E0	4,969950199E0
4,338351459E1	-8,131050110E0	4,140000343E0	3,756000280E0
4,340367667E1	-7,426950455E0	4,032000065E0	4,623000145E0
4,342383882E1	-6,196950436E0	3,711000204E0	4,944000244E0
4,344400097E1	-5,478000164E0	3,546000242E0	4,969950199E0
4,346416288E1	-5,626950264E0	3,490950108E0	5,739000320E0
4,348432504E1	-5,020950317E0	2,694000244E0	6,756000519E0
4,350448713E1	-5,131050110E0	2,641050100E0	8,587950706E0
4,352464927E1	-4,045950413E0	2,184000015E0	1,056105042E1
4,354481143E1	-2,911950111E0	1,231050014E0	1,284000015E1
4,356497334E1	-3,298950195E0	7,330500484E-1	1,458600044E1
4,358513542E1	-5,149950027E0	2,449050188E0	1,304100037E1
4,360529756E1	-5,052000046E0	2,935050249E0	1,075905037E1
4,362545949E1	-2,517000198E0	2,578950167E0	7,776000500E0
4,364562157E1	-1,510500014E-1	2,002050161E0	6,538050175E0
4,366578371E1	-1,200000010E-2	1,561050057E0	8,050950050E0
4,368594563E1	-3,117000103E0	2,446950197E0	1,069695091E1
4,370610777E1	-5,368050098E0	4,195050240E0	1,035000038E1
4,372626984E1	-6,406950474E0	5,172000408E0	9,706050873E0
4,374643199E1	-5,466000080E0	3,790050268E0	9,399000168E0
4,376659415E1	-3,808950186E0	2,976000071E0	8,293050766E0
4,378675609E1	-1,221000075E0	1,458000064E0	7,479000568E0
4,380691823E1	4,560000300E-1	6,300000548E-1	8,989950180E0
4,382708038E1	1,942950130E0	-2,805000171E-2	1,114005089E1
4,384724253E1	5,110500455E-1	5,359500051E-1	1,158300018E1
4,386740459E1	-7,279500365E-1	1,729050040E0	9,886050224E0
4,388756651E1	-2,302950144E0	3,615000248E0	6,928950310E0
4,390772866E1	-2,251049995E0	2,349000216E0	5,061000347E0
4,392789084E1	-6,529050350E0	4,528050423E0	9,091050148E0
4,394805291E1	-6,888000488E0	5,895000458E0	9,250950813E0
4,396821482E1	-5,232000351E0	5,629050255E0	9,292050362E0
4,398837691E1	-3,193950176E0	4,674000263E0	8,515950203E0
4,400853909E1	-1,159050107E0	2,827950239E0	8,815050125E0
4,402870102E1	2,220000178E-1	1,642950058E0	1,012995052E1
4,404886340E1	1,339950085E0	2,509500086E-1	1,026105022E1
4,406902528E1	7,990500331E-1	1,080000043E0	1,086495018E1
4,408918742E1	-1,530000091E0	2,815950155E0	1,166700077E1
4,410934936E1	-1,309950113E0	3,750000238E0	8,880000114E0
4,412951154E1	8,800500631E-1	3,541050196E0	5,449050426E0
4,414967363E1	1,003950000E0	3,859950066E0	6,936000347E0
4,416983579E1	-4,960500300E-1	3,982050180E0	1,053000069E1
4,418999795E1	-1,201950073E0	3,963000298E0	1,062795067E1
4,421015987E1	-8,809500337E-1	3,733050108E0	8,686050415E0
4,423032206E1	-3,139500022E-1	3,192000151E0	6,270000458E0
4,425048412E1	-5,149500370E-1	3,505050182E0	6,226950169E0
4,427064627E1	-1,354950070E0	3,598950148E0	8,581050873E0
4,429080820E1	-1,741050124E0	3,999000072E0	1,005105019E1
4,431097035E1	-1,828950047E0	4,414950371E0	1,005300045E1
4,433113242E1	-1,534950018E0	4,710000038E0	9,534000397E0
4,435129457E1	-1,270500124E-1	4,048950195E0	8,125950813E0
4,437145649E1	1,950000077E-1	4,189949989E0	9,691950798E0
4,439161864E1	7,290000319E-1	3,763950109E0	1,144200039E1
4,441178067E1	1,572000027E0	3,301950216E0	1,139400101E1
4,443194280E1	2,578050137E0	2,493000031E0	9,535950661E0
4,445210473E1	2,568000078E0	1,956000090E0	8,832000732E0
4,447226709E1	5,779500008E-1	3,100950241E0	9,481050491E0
4,449242894E1	-1,183050036E0	4,168950081E0	9,378000259E0
4,451259110E1	-2,100000143E0	4,729050159E0	8,302950859E0
4,453275302E1	-2,191050053E0	5,029950142E0	7,003050327E0
4,455291510E1	-2,011049986E0	5,220000267E0	6,675000191E0
4,457307724E1	-2,004000187E0	5,398950100E0	8,086950302E0
4,459323939E1	-1,650000095E0	5,373000145E0	1,021605015E1
4,461340131E1	1,740000099E-1	4,207050323E0	1,047495079E1
4,463356346E1	1,560000062E0	2,959050179E0	9,592950821E0
4,465372553E1	1,207950115E0	2,758050203E0	9,826050758E0
4,467388772E1	-6,010500193E-1	3,421950102E0	1,163100052E1
4,469404965E1	-1,498950124E0	3,714000225E0	1,215105057E1
4,471421184E1	-8,310000300E-1	3,723000288E0	9,976950645E0
4,473437388E1	6,000000238E-1	2,919000149E0	7,864950180E0
4,475453602E1	9,949500561E-1	2,548050165E0	7,471950531E0
4,477469794E1	3,630000055E-1	2,718000174E0	8,403000832E0
4,479486010E1	2,505000122E-2	2,883000135E0	8,872950554E0
4,481502216E1	3,340500295E-1	3,192000151E0	8,611950874E0
4,483518432E1	8,730000257E-1	3,295050144E0	7,210950375E0
4,485534624E1	4,800000191E-1	3,850050211E0	7,546050549E0
4,487550840E1	-3,979500234E-1	4,552050114E0	9,991050720E0
4,489567049E1	-9,169500470E-1	5,185950279E0	1,144395065E1
4,491583242E1	2,550000250E-1	4,281000137E0	9,931050301E0
4,493599460E1	4,870500267E-1	3,766050100E0	7,233000278E0
4,495615672E1	-5,029500127E-1	4,092000008E0	6,355950356E0
4,497631879E1	-2,089950085E0	4,402950287E0	8,545050621E0
4,499648093E1	-2,278950214E0	4,543950081E0	1,032795048E1
4,501664307E1	-1,195050001E0	4,642950058E0	9,244050026E0
4,503680504E1	-1,489500105E-1	4,717050076E0	8,001000404E0
4,505696720E1	-6,349500418E-1	5,434950352E0	8,839050293E0
4,507712927E1	-3,000000026E-3	4,908000469E0	1,039095020E1
4,509729142E1	1,261050105E0	4,153950214E0	1,000500011E1
4,511745335E1	6,910500526E-1	4,470000267E0	9,411000252E0
4,513761549E1	-3,540000021E-1	4,561050415E0	9,631950378E0
4,515777757E1	-4,095000029E-2	3,999000072E0	9,471000671E0
4,517793973E1	1,384950042E0	3,132000208E0	8,164050102E0
4,519810187E1	1,807050109E0	2,623950243E0	7,381050587E0
4,521826370E1	9,280500412E-1	2,739000082E0	8,104050636E0
4,523842585E1	-8,239500523E-1	3,646950245E0	9,483000755E0
4,525858804E1	-1,497000098E0	4,101000309E0	9,912000656E0
4,527874996E1	-1,117950082E0	3,939000130E0	9,328050613E0
4,529891212E1	-3,600000218E-2	3,394950151E0	7,606050491E0
4,531907420E1	5,640000105E-1	3,225000143E0	6,648000240E0
4,533923609E1	-1,255050063E0	4,386000156E0	8,551950455E0
4,535939824E1	-2,314950228E0	5,095050335E0	9,957000732E0
4,537956031E1	-1,255050063E0	4,588050365E0	8,791049957E0
4,539972244E1	2,290500104E-1	4,410000324E0	7,597050190E0
4,541988460E1	4,320000112E-1	4,627950191E0	8,169000626E0
4,544004652E1	-3,040500283E-1	5,068950176E0	9,164999962E0
4,546020870E1	-3,499500155E-1	5,197950363E0	9,643950462E0
4,548037076E1	8,700000495E-2	5,193000317E0	1,024200058E1
4,550053293E1	3,889500201E-1	5,164950371E0	1,083795071E1
4,552069486E1	1,648950100E0	4,003050327E0	9,771000862E0
4,554085693E1	1,954950094E0	3,346950054E0	8,229000092E0
4,556101907E1	4,270500243E-1	3,735000134E0	8,193000793E0
4,558118100E1	-3,330000043E-1	3,738000154E0	8,928000450E0
4,560134313E1	-3,709500134E-1	3,618000269E0	8,638050079E0
4,562150527E1	1,380000114E-1	3,228000164E0	7,048050404E0
4,564166734E1	-6,730500460E-1	3,745050192E0	7,297050476E0
4,566182951E1	-2,233950138E0	4,565999985E0	9,174000740E0
4,568199145E1	-1,402950048E0	3,876000166E0	9,907050133E0
4,570215355E1	3,990000188E-1	3,583950281E0	8,425050735E0
4,572231577E1	3,750000298E-1	4,164000034E0	8,686050415E0
4,574247784E1	-3,160500228E-1	3,651000261E0	1,069500065E1
4,576263974E1	-6,079500318E-1	3,829050064E0	1,087905025E1
4,578280181E1	6,409500241E-1	3,261000156E0	8,398950577E0
4,580296396E1	5,590500236E-1	3,589050055E0	7,635000229E0
4,582312587E1	-7,330500484E-1	4,075050354E0	9,256050110E0
4,584328801E1	-1,729050040E0	4,863000393E0	1,068300056E1
4,586345009E1	-2,869500220E-1	4,565999985E0	9,394950867E0
4,588361224E1	2,154000044E0	3,393000126E0	7,555950165E0
4,590377437E1	2,985000134E0	2,689050198E0	8,284049988E0
4,592393653E1	2,041050196E0	2,940000057E0	9,904950142E0
4,594409848E1	-2,595000155E-2	4,219050407E0	1,015395069E1
4,596426063E1	-9,079500437E-1	4,546950340E0	8,546999931E0
4,598442270E1	-8,980500698E-1	4,474950314E0	7,032000542E0
4,600458484E1	-7,279500365E-1	4,779000282E0	7,666050434E0
4,602474675E1	-2,490000129E-1	4,525050163E0	9,373050690E0
4,604490892E1	-2,730000019E-1	4,647000313E0	1,025700092E1
4,606507108E1	3,480000198E-1	4,176000118E0	9,016050339E0
4,608523317E1	1,021050096E0	3,571950197E0	7,798050404E0
4,610539511E1	3,460500240E-1	3,601050138E0	7,666050434E0
4,612555718E1	-1,168950081E0	4,482000351E0	8,692950249E0
4,614571933E1	-1,567950130E0	5,305950165E0	1,036905003E1
4,616588128E1	7,950000465E-3	4,755000114E0	1,148295021E1
4,618604343E1	3,274050236E0	2,635950089E0	9,304050446E0
4,620620552E1	3,616950274E0	1,801050067E0	7,618050575E0
4,622636745E1	1,804050088E0	2,215050220E0	7,467000484E0
4,624652985E1	-1,033950090E0	3,745050192E0	9,376049995E0
4,626669178E1	-2,251049995E0	4,540050030E0	1,049595070E1
4,628685387E1	-1,032000065E0	3,601050138E0	8,662050247E0
4,630701609E1	6,405000389E-2	3,124950171E0	6,148050308E0
4,632717818E1	7,095000148E-2	3,286950111E0	6,646050453E0
4,634734032E1	-4,330500066E-1	3,559950113E0	9,967050552E0
4,636750226E1	8,295000345E-2	3,213000059E0	1,080300045E1
4,638766443E1	1,026000023E0	3,070050240E0	9,499950409E0
4,640782650E1	9,520500302E-1	3,607950211E0	9,679950714E0
4,642798867E1	7,320000529E-1	4,099050045E0	1,108695030E1
4,644815083E1	2,035950184E0	3,328050137E0	1,105605030E1
4,646831268E1	2,649000168E0	3,177000046E0	9,816000938E0
4,648847483E1	1,596000075E0	3,565050125E0	8,794050217E0
4,650863674E1	8,749500513E-1	3,105000257E0	8,764950752E0
4,652879890E1	1,950000077E-1	2,971050024E0	8,121000290E0
4,654896104E1	-2,970000207E-1	3,259050131E0	7,459950447E0
4,656912310E1	-8,689500690E-1	3,927000284E0	7,948950291E0
4,658928503E1	-4,690500200E-1	3,805050135E0	9,967050552E0
4,660944717E1	-1,939500123E-1	4,000950336E0	1,071600056E1
4,662960924E1	3,150000274E-1	4,147050381E0	9,439949989E0
4,664977138E1	6,070500016E-1	4,360050201E0	9,036000252E0
4,666993328E1	-3,795000166E-2	5,068950176E0	1,024500084E1
4,669009543E1	-6,109500527E-1	5,433000088E0	1,065600014E1
4,671025749E1	1,330500096E-1	4,633050442E0	9,886050224E0
4,673041963E1	8,610000610E-1	3,831000090E0	9,141000748E0
4,675058176E1	1,327950120E0	3,103050232E0	8,728950500E0
4,677074370E1	1,006950021E0	2,791950226E0	9,049950600E0
4,679090586E1	2,340000123E-1	2,799000025E0	9,511950493E0
4,681106795E1	-5,269500017E-1	3,313950062E0	9,210000038E0
4,683123009E1	-5,940000415E-1	3,760950089E0	8,344050407E0
4,685139199E1	1,110000089E-1	3,879000187E0	8,212050438E0
4,687155416E1	1,078950047E0	3,988950253E0	8,803050041E0
4,689171623E1	2,317050219E0	3,481050253E0	8,937000275E0
4,691187840E1	2,221050024E0	3,180000067E0	8,647950172E0
4,693204032E1	5,160000324E-1	3,820950270E0	8,463000298E0
4,695220248E1	-1,319999993E-1	3,771000147E0	8,181000710E0
4,697236484E1	-1,750500053E-1	3,501000166E0	7,969950199E0
4,699252670E1	-3,880500197E-1	3,760950089E0	8,458950043E0
4,701268890E1	-5,719500184E-1	4,341000080E0	9,883050919E0
4,703285106E1	-3,829500079E-1	4,623000145E0	1,062300014E1
4,705301298E1	5,830500126E-1	4,123050213E0	9,352050781E0
4,707317513E1	1,162950039E0	3,529050112E0	8,146950722E0
4,709333720E1	5,899500251E-1	3,715950251E0	8,463000298E0
4,711349913E1	1,900500059E-1	3,976950169E0	9,514050484E0
4,713366127E1	3,010500073E-1	3,936000109E0	1,010295010E1
4,715382343E1	1,006950021E0	3,217950106E0	9,546000481E0
4,717398559E1	1,066950083E0	2,818050146E0	8,746050835E0
4,719414768E1	1,309500039E-1	3,342000246E0	8,629050255E0
4,721430984E1	-4,069500268E-1	3,369000196E0	8,439000130E0
4,723447176E1	-4,620000124E-1	3,213000059E0	8,551950455E0
4,725463392E1	5,400000140E-2	2,880000114E0	8,739000320E0
4,727479598E1	5,950500369E-1	2,590950012E0	8,374950409E0
4,729495813E1	7,320000529E-1	2,739000082E0	7,771050453E0
4,731512029E1	3,769500256E-1	3,259050131E0	8,715000153E0
4,733528221E1	-4,095000029E-2	3,924000263E0	1,074000072E1
4,735544437E1	2,220000178E-1	4,252050400E0	1,178700066E1
4,737560646E1	1,086000085E0	4,161000252E0	1,087200069E1
4,739576838E1	2,011950016E0	3,400050163E0	9,079050064E0
4,741593056E1	7,050000429E-1	4,030050278E0	8,751000404E0
4,743609269E1	4,440000355E-1	3,498000145E0	8,365050316E0
4,745625483E1	1,258050084E0	2,734050035E0	7,539000511E0
4,747641690E1	8,899500370E-1	2,847000122E0	7,486050129E0
4,749657905E1	-3,330000043E-1	3,361950159E0	8,467950821E0
4,751674098E1	-1,566000104E0	4,339050293E0	1,031400013E1
4,753690313E1	-8,719500303E-1	4,456050396E0	1,095300007E1
4,755706520E1	7,669500113E-1	3,750000238E0	9,354000092E0
4,757722737E1	1,165050030E0	3,501000166E0	7,651950359E0
4,759738952E1	-3,619500101E-1	4,019999981E0	8,961000443E0
4,761755143E1	-1,060950041E0	4,528050423E0	1,135800076E1
4,763771358E1	3,870000243E-1	3,550950050E0	1,079295063E1
4,765787565E1	1,536000013E0	2,956950188E0	8,194950104E0
4,767803780E1	1,593000054E0	2,584050179E0	7,495950222E0
4,769819995E1	-2,895000204E-2	3,658950090E0	9,790050507E0
4,771836187E1	2,449500114E-1	3,691950083E0	1,075695038E1
4,773852404E1	1,167000055E0	3,352050066E0	1,011495018E1
4,775868613E1	9,160500169E-1	3,718050241E0	8,487000465E0
4,777884827E1	3,820500076E-1	4,027050018E0	8,250000000E0
4,779901043E1	7,240500450E-1	3,489000082E0	8,595000267E0
4,781917234E1	5,710500479E-1	3,790050268E0	8,164050102E0
4,783933451E1	2,890500128E-1	4,063050270E0	7,570050240E0
4,785949658E1	6,599999964E-2	3,960000277E0	7,776000500E0
4,787965871E1	3,150000274E-1	3,892950296E0	8,296050072E0
4,789982064E1	3,889500201E-1	4,213950157E0	9,550050735E0
4,791998279E1	4,710000157E-1	4,482000351E0	1,098000050E1
4,794014494E1	5,279999971E-1	4,389000416E0	1,165500069E1
4,796030703E1	7,219500542E-1	3,775950193E0	1,028100014E1
4,798046894E1	6,600000262E-1	3,649050236E0	9,079050064E0
4,800063132E1	4,630500078E-1	3,268050194E0	8,796000481E0
4,802079324E1	3,270000219E-1	3,261000156E0	8,221050262E0
4,804095532E1	4,110000134E-1	3,225000143E0	7,225050449E0
4,806111747E1	1,230000034E-1	3,402000189E0	7,479000568E0
4,808127940E1	7,095000148E-2	3,208050251E0	8,407950401E0
4,810144158E1	6,795000285E-2	3,454950094E0	9,268050194E0
4,812160373E1	3,510000110E-1	3,618000269E0	9,343950272E0
4,814176580E1	5,710500479E-1	3,699000120E0	1,012005043E1
4,816192796E1	7,480500340E-1	3,739950180E0	1,074705029E1
4,818209011E1	1,261050105E0	3,691950083E0	9,826050758E0
4,820225204E1	1,564950109E0	3,484050274E0	8,944950104E0
4,822241442E1	9,450000525E-1	3,570000172E0	9,222000122E0
4,824257627E1	8,560500145E-1	3,205950260E0	9,250950813E0
4,826273842E1	8,779500127E-1	3,016950130E0	8,466000557E0
4,828290057E1	9,450000525E-1	2,665050030E0	7,624950409E0
4,830306249E1	5,740500093E-1	2,563950062E0	8,013000488E0
4,832322457E1	-2,280000150E-1	2,775000095E0	9,133950233E0
4,834338672E1	-2,419500053E-1	2,755950212E0	9,568950653E0
4,836354889E1	1,305000018E-2	2,824950218E0	9,511950493E0
4,838371103E1	-5,505000427E-2	3,424050093E0	9,463950157E0
4,840387316E1	1,230000034E-1	3,706050158E0	9,133950233E0
4,842403531E1	4,750500321E-1	3,738000154E0	8,092050552E0
4,844419724E1	1,158000112E0	3,369000196E0	7,840950489E0
4,846435939E1	8,659500480E-1	3,477000237E0	9,473999977E0
4,848452156E1	2,505000122E-2	3,988950253E0	1,100400066E1
4,850468363E1	4,900500178E-1	3,634950161E0	9,463950157E0
4,852484579E1	1,210050106E0	3,400050163E0	8,487000465E0
4,854500772E1	8,110500574E-1	3,769050121E0	1,006500053E1
4,856516988E1	4,609500170E-1	3,739950180E0	1,098495007E1
4,858533196E1	1,138950109E0	2,890050173E0	9,517050743E0
4,860549410E1	6,880500317E-1	3,426000118E0	8,595000267E0
4,862565601E1	8,509500623E-1	2,739000082E0	8,466000557E0
4,864581810E1	1,432950020E0	1,848000050E0	7,788000584E0
4,866598030E1	1,321050048E0	1,638000131E0	7,551000595E0
4,868614243E1	-3,160500228E-1	3,103050232E0	9,507000923E0
4,870630436E1	-8,070000410E-1	3,733050108E0	1,205205059E1
4,872646652E1	8,820000291E-1	3,151050091E0	1,192095089E1
4,874662858E1	2,350050211E0	2,598000050E0	9,043050766E0
4,876679072E1	1,573950052E0	3,043050051E0	7,884000301E0
4,878695295E1	-6,300000548E-1	4,408050060E0	9,718050003E0
4,880711501E1	-9,529500604E-1	5,029950142E0	1,002900028E1
4,882727718E1	5,299500227E-1	4,315050125E0	8,806050301E0
4,884743910E1	2,575050116E0	2,715000153E0	7,245000362E0
4,886760125E1	2,332950115E0	2,572050095E0	7,266000271E0
4,888776332E1	1,399500072E-1	3,991050243E0	9,307950020E0
4,890792546E1	-1,542000055E0	4,879950047E0	1,141800022E1
4,892808740E1	-6,799500585E-1	4,105950356E0	1,102500057E1
4,894824955E1	1,390050054E0	2,767950058E0	9,904950142E0
4,896841162E1	2,074949980E0	1,942050099E0	9,720000267E0
4,898857374E1	1,303950071E0	1,780950069E0	1,017000008E1
4,900873567E1	1,483050108E0	1,474950075E0	9,129000664E0
4,902889807E1	1,033050060E0	2,374950171E0	7,762050152E0
4,904906000E1	-2,659500241E-1	3,385950089E0	7,855050564E0
4,906922208E1	-4,219500124E-1	3,855000257E0	9,442950249E0
4,908938426E1	2,118000031E0	2,713050127E0	1,065405083E1
4,910954618E1	3,094950199E0	2,469000101E0	9,061950684E0
4,912970834E1	2,929050207E0	1,717050076E0	6,109950066E0
4,914987041E1	1,054949999E0	2,578950167E0	6,174000263E0
4,917003256E1	-6,820500493E-1	4,398000240E0	8,712000847E0
4,919019471E1	-5,440500379E-1	4,975050449E0	1,251405048E1
4,921035664E1	1,560000062E0	4,081950188E0	1,296705055E1
4,923051880E1	2,556000233E0	3,417000055E0	9,162000656E0
4,925068095E1	2,034000158E0	3,211050034E0	6,756000519E0
4,927084303E1	3,169500232E-1	3,277950048E0	8,157000542E0
4,929100518E1	-3,589500189E-1	3,199050188E0	9,519000053E0
4,931116734E1	-1,165950060E0	4,090050220E0	9,567000389E0
4,933132924E1	-1,144950032E0	4,140000343E0	9,414000511E0
4,935149139E1	5,260500312E-1	3,205950260E0	9,919050217E0
4,937165348E1	1,708050132E0	2,926050186E0	9,877950668E0
4,939181562E1	2,287950039E0	2,272050142E0	8,154000282E0
4,941197777E1	1,098000050E0	3,247050047E0	7,924950600E0
4,943213969E1	1,710000038E-1	3,880950212E0	9,430950165E0
4,945230185E1	9,060000181E-1	3,247050047E0	1,102995014E1
4,947246402E1	2,017050028E0	3,117000103E0	1,004100037E1
4,949262610E1	2,227950096E0	2,779950142E0	8,281050682E0
4,951278826E1	1,774950027E0	2,932950258E0	8,344050407E0
4,953295020E1	1,416000009E0	2,488050222E0	8,690999985E0
4,955311235E1	1,617000103E0	1,899000049E0	7,788000584E0
4,957327443E1	1,000050068E0	2,227050066E0	7,843050480E0
4,959343660E1	-1,339500099E-1	2,856000185E0	1,041000080E1
4,961359875E1	-2,869500220E-1	2,631000042E0	1,221795082E1
4,963376092E1	6,000000052E-3	2,587950230E0	1,022295094E1
4,965392278E1	1,372950077E0	2,160000086E0	6,658050537E0
4,967408493E1	7,669500113E-1	3,256050110E0	7,621050358E0
4,969424709E1	1,710000038E-1	3,739950180E0	1,103205013E1
4,971440924E1	1,090950012E0	3,349950075E0	1,112805080E1
4,973457113E1	2,821950197E0	2,518950224E0	8,668950081E0
4,975473327E1	2,542050123E0	2,595000029E0	8,442000389E0
4,977489533E1	1,926000118E0	2,140950203E0	9,541050911E0
4,979505747E1	1,588950038E0	2,281949997E0	1,038405037E1
4,981521961E1	1,561950088E0	2,635950089E0	1,047000027E1
4,983538153E1	1,474050045E0	2,653050184E0	1,069995022E1
4,985554368E1	6,720000505E-1	3,064950228E0	9,865950584E0
4,987570583E1	-1,129500046E-1	3,457050085E0	8,197950363E0
4,989586789E1	-7,200000435E-2	3,168000221E0	6,816000462E0
4,991603004E1	7,030500174E-1	2,907000065E0	7,276050568E0
4,993619198E1	8,970000148E-1	3,418950081E0	9,748950005E0
4,995635415E1	3,750000298E-1	3,972000122E0	1,139400101E1
4,997651624E1	-2,110500038E-1	4,039050102E0	1,050105095E1
4,999667841E1	-5,700000525E-1	4,135050297E0	8,607000351E0
5,001684056E1	5,779500008E-1	3,421950102E0	7,812000275E0
5,003700250E1	1,516950130E0	3,402000189E0	9,895050049E0
5,005716465E1	1,656000137E0	3,637050152E0	1,184895039E1
5,007732674E1	1,251000047E0	4,090050220E0	1,075200081E1
5,009748898E1	1,380000114E0	3,538950205E0	8,190000534E0
5,011765107E1	1,906950116E0	2,904000044E0	7,801950455E0
5,013781300E1	2,190000057E0	2,337000132E0	9,037950516E0
5,015797515E1	9,970500469E-1	3,235050201E0	1,099905014E1
5,017813723E1	3,510000110E-1	3,691950083E0	1,154700089E1
5,019829941E1	1,033050060E0	2,935050249E0	8,928000450E0
5,021846157E1	1,704000115E0	2,077950001E0	5,632950306E0
5,023862347E1	1,375950098E0	2,137950182E0	5,188050270E0
5,025878559E1	-6,370500326E-1	3,864000082E0	9,529050827E0
5,027894765E1	-1,245000005E0	4,990050316E0	1,496595097E1
5,029910979E1	1,201050043E0	3,793050289E0	1,232505035E1
5,031927196E1	3,885000229E0	1,930050135E0	5,344050407E0
5,033943388E1	2,640000105E0	1,441050053E0	3,355950117E0
5,035959599E1	-3,040500283E-1	2,598000050E0	7,060050488E0
5,037975813E1	-3,565050125E0	5,086050034E0	1,331205082E1
5,039992030E1	-1,995000124E0	5,229000092E0	1,441305065E1
5,042008222E1	1,885950089E0	3,474000216E0	1,017300034E1
5,044024438E1	3,886950254E0	1,867950082E0	6,592950344E0
5,046040653E1	2,238000154E0	1,639950037E0	7,575000286E0
5,048056868E1	2,119500041E-1	2,542950153E0	1,007895088E1
5,050073084E1	-9,840000272E-1	3,939000130E0	1,182705021E1
5,052089290E1	-2,490000129E-1	3,771000147E0	1,078605080E1
5,054105482E1	8,920500278E-1	2,662950039E0	8,896950722E0
5,056121701E1	8,779500127E-1	2,502000093E0	7,288050175E0
5,058137917E1	4,870500267E-1	2,773050070E0	7,278000355E0
5,060154125E1	3,390000165E-1	3,117000103E0	8,746050835E0
5,062170317E1	7,050000429E-1	3,462000132E0	1,037205029E1
5,064186534E1	2,415000200E0	2,578950167E0	9,091050148E0
5,066202750E1	2,044049978E0	3,285000086E0	8,869950294E0
5,068218954E1	1,656000137E0	2,920950174E0	9,358950615E0
5,070235170E1	1,170000076E0	3,298950195E0	1,052700043E1
5,072251384E1	1,285050035E0	3,295050144E0	1,058205032E1
5,074267576E1	1,716000080E0	2,710050106E0	9,684000015E0
5,076283792E1	1,428000093E0	2,490000010E0	9,031050682E0
5,078300000E1	1,500000119E0	1,843950033E0	8,881950378E0
5,080316215E1	9,520500302E-1	2,053950071E0	7,879050255E0
5,082332430E1	-5,805000290E-2	2,671950102E0	7,273050308E0
5,084348622E1	-1,171050072E0	3,514950275E0	8,389050484E0
5,086364837E1	-7,420500517E-1	3,757050276E0	1,113105011E1
5,088381052E1	7,840500474E-1	3,283050060E0	1,163595009E1
5,090397267E1	2,082000017E0	2,382000208E0	8,037000656E0
5,092413474E1	2,211000204E0	2,160000086E0	5,442000389E0
5,094429690E1	9,019500613E-1	3,165000200E0	8,017950058E0
5,096445884E1	2,959500253E-1	4,255050182E0	1,266105080E1
5,098462100E1	1,531050086E0	4,662000179E0	1,333095074E1
5,100478316E1	4,090950012E0	2,785050154E0	9,499950409E0
5,102494527E1	4,323000431E0	2,314950228E0	7,743000507E0
5,104510743E1	1,762950063E0	3,124950171E0	1,051995087E1
5,106526958E1	2,380500138E-1	2,586000204E0	1,122195053E1
5,108543140E1	-7,380000353E-1	3,096000195E0	7,831050396E0
5,110559354E1	-1,870500147E-1	2,425050020E0	5,515950203E0
5,112575569E1	-3,795000166E-2	1,860000134E0	8,083050728E0
5,114591761E1	-1,030500084E-1	2,152950048E0	1,180800056E1
5,116607976E1	8,010000587E-1	2,035050154E0	1,018695068E1
5,118624185E1	1,900050044E0	1,753050089E0	6,079050064E0
5,120640376E1	1,615050077E0	2,374950171E0	6,595950127E0
5,122656591E1	6,450000405E-1	3,526950121E0	1,215105057E1
5,124672805E1	1,315950036E0	3,694050074E0	1,483200073E1
5,126689022E1	2,733000040E0	2,976000071E0	1,117395020E1
5,128705233E1	3,364950180E0	2,560050011E0	7,518000126E0
5,130721448E1	1,762950063E0	3,019050121E0	9,430950165E0
5,132737655E1	1,387950063E0	2,719950199E0	1,025895023E1
5,134753846E1	2,163000107E0	2,586000204E0	7,917000294E0
