"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"
2,776824231E2	6,733950138E0	6,273000240E0	3,012000084E0
2,777025843E2	5,374050140E0	7,686000347E0	3,334950209E0
2,777227453E2	6,645000458E0	7,386000156E0	2,041949987E0
2,777429065E2	7,038000107E0	7,228050232E0	1,477050066E0
2,777630674E2	6,844050407E0	7,810050488E0	1,194000006E0
2,777832286E2	6,684000492E0	7,759950161E0	1,362000108E0
2,778033896E2	7,515000343E0	7,054050446E0	1,743000031E0
2,778235508E2	7,105050564E0	6,661050320E0	1,800000072E0
2,778437117E2	6,835050106E0	6,364050388E0	1,738050103E0
2,778638729E2	6,790950298E0	6,036000252E0	1,351950049E0
2,778840339E2	6,679050446E0	6,331050396E0	1,447950125E0
2,779041950E2	6,748050213E0	6,747000217E0	2,037000179E0
2,779243562E2	6,439950466E0	6,807000160E0	2,572950125E0
2,779445172E2	6,721950531E0	6,867000103E0	2,322000027E0
2,779646784E2	7,303950310E0	7,297950268E0	1,834050059E0
2,779848394E2	7,609950542E0	7,149000168E0	1,405050039E0
2,780050006E2	8,245050430E0	6,478950500E0	1,455000043E0
2,780251616E2	8,416950226E0	5,892000198E0	1,825950146E0
2,780453227E2	8,479050636E0	5,449050426E0	2,386950016E0
2,780654837E2	7,414050579E0	5,200050354E0	2,016000032E0
2,780856449E2	6,466050148E0	5,299050331E0	2,988000154E0
2,781058059E2	6,142950058E0	5,761050224E0	1,873950124E0
2,781259672E2	7,050000191E0	6,252000332E0	9,480000734E-1
2,781461283E2	6,744000435E0	7,333950520E0	2,370000184E-1
2,781662893E2	5,980050087E0	8,301000595E0	4,540500343E-1
2,781864505E2	4,833000183E0	8,204999924E0	2,683950186E0
2,782066115E2	5,134950161E0	7,437000275E0	4,639950275E0
2,782267727E2	5,676000118E0	5,992950439E0	4,003050327E0
2,782469339E2	6,574050426E0	4,966050148E0	2,868000031E0
2,782670948E2	7,017000198E0	5,338950157E0	3,208050251E0
2,782872558E2	6,328950405E0	6,582000256E0	2,655000210E0
2,783074170E2	6,159000397E0	7,422000408E0	2,502000093E0
2,783275782E2	6,564000130E0	7,482000351E0	3,070950031E0
2,783477392E2	6,801000118E0	7,341000557E0	2,941950083E0
2,783679003E2	6,636000156E0	7,045950413E0	4,210950375E0
2,783880613E2	5,767050266E0	6,304050446E0	4,687950134E0
2,784082225E2	5,199000359E0	5,835000515E0	6,009000301E0
2,784283835E2	5,209050179E0	5,821050167E0	5,109000206E0
2,784485447E2	5,356950283E0	5,926050186E0	2,224050045E0
2,784687059E2	6,145050526E0	4,948950291E0	3,981000185E0
2,784888667E2	6,621000290E0	6,076950073E0	4,402950287E0
2,785090280E2	6,733950138E0	6,559950352E0	2,881950140E0
2,785291889E2	6,841950417E0	7,048950195E0	1,728000045E0
2,785493501E2	6,384000301E0	6,864000320E0	3,901950121E0
2,785695113E2	6,145050526E0	5,847000122E0	6,450000286E0
2,785896723E2	6,388950348E0	5,406000137E0	7,201950550E0
2,786098335E2	6,832050323E0	4,374000072E0	6,660000324E0
2,786299945E2	6,940050125E0	4,333950043E0	5,599950314E0
2,786501557E2	6,435000420E0	5,422950268E0	3,736950159E0
2,786703166E2	6,559050083E0	5,536050320E0	4,446000099E0
2,786904778E2	6,166950226E0	6,466950417E0	3,522000074E0
2,787106390E2	5,986950397E0	7,354950428E0	2,940000057E0
2,787307999E2	6,270000458E0	7,192950249E0	2,779050112E0
2,787509610E2	6,423000336E0	6,580050468E0	3,411000252E0
2,787711221E2	6,492000103E0	6,000000477E0	4,312050343E0
2,787912831E2	6,504000187E0	6,460050106E0	4,129950047E0
2,788114443E2	6,360000134E0	6,867000103E0	3,301050186E0
2,788316053E2	6,243000507E0	6,943050385E0	3,427950144E0
2,788517664E2	6,406050205E0	6,711000443E0	3,835050106E0
2,788719277E2	6,241050243E0	6,610950470E0	3,991050243E0
2,788920887E2	6,301050186E0	6,831000328E0	3,718050241E0
2,789122498E2	6,913950443E0	6,546000481E0	3,319950104E0
2,789324108E2	7,018950462E0	6,357000351E0	3,438000202E0
2,789525720E2	6,394050121E0	6,402000427E0	3,720000267E0
2,789727333E2	5,568000317E0	6,321000099E0	4,414950371E0
2,789928942E2	5,439000130E0	5,871000290E0	3,619950056E0
2,790130552E2	5,215950012E0	5,719950199E0	2,892000198E0
2,790332164E2	5,202000141E0	6,175050259E0	3,483000278E0
2,790533776E2	5,185050011E0	6,631950378E0	2,791050196E0
2,790735386E2	5,350050449E0	7,221000195E0	2,941950083E0
2,790936995E2	5,362050056E0	7,690950394E0	3,057000160E0
2,791138607E2	5,926950455E0	8,020950317E0	2,941950083E0
2,791340218E2	6,499050140E0	7,666950226E0	2,839050055E0
2,791541828E2	7,195950508E0	6,486000538E0	3,571950197E0
2,791743440E2	6,448950291E0	6,699000359E0	4,570050240E0
2,791945050E2	5,946000099E0	7,309950352E0	4,458000183E0
2,792146661E2	6,475050449E0	7,008000374E0	3,826050282E0
2,792348271E2	6,613950253E0	7,683000565E0	3,603000164E0
2,792549883E2	7,048050404E0	7,530000210E0	3,094950199E0
2,792751495E2	7,456950188E0	6,448050499E0	2,320050001E0
2,792953105E2	6,403950214E0	6,141000271E0	2,437050104E0
2,793154715E2	5,367000103E0	6,498000145E0	3,121950150E0
2,793356327E2	5,293050289E0	6,453000069E0	2,925000191E0
2,793557936E2	5,532000065E0	6,175050259E0	2,616000175E0
2,793759548E2	5,685000420E0	5,919000149E0	3,103050232E0
2,793961160E2	5,238000393E0	7,105950356E0	3,165000200E0
2,794162770E2	5,539050102E0	7,839000225E0	3,307950258E0
2,794364382E2	6,207000256E0	7,534950256E0	3,634050131E0
2,794565991E2	6,528000355E0	7,036950111E0	3,430950165E0
2,794767603E2	6,499050140E0	6,987000465E0	3,507000208E0
2,794969215E2	6,813000202E0	6,553050518E0	4,350000381E0
2,795170824E2	6,691050529E0	6,727950096E0	4,052999973E0
2,795372434E2	6,724050522E0	6,751950264E0	3,295950174E0
2,795574046E2	6,009000301E0	7,008000374E0	3,028050184E0
2,795775656E2	5,161050320E0	7,216050148E0	3,091050148E0
2,795977268E2	4,845000267E0	7,156950474E0	3,580950260E0
2,796178877E2	5,572950363E0	6,595950127E0	3,397050142E0
2,796380489E2	5,644950390E0	7,111050129E0	3,268050194E0
2,796582101E2	5,914950371E0	7,939950466E0	3,114000082E0
2,796783710E2	7,158000469E0	7,840950489E0	2,170950174E0
2,796985323E2	7,764000416E0	6,630000114E0	2,178000212E0
2,797186932E2	6,322050095E0	6,370950222E0	3,273000240E0
2,797388542E2	4,810950279E0	6,898050308E0	4,531949997E0
2,797590154E2	4,914000034E0	7,036950111E0	3,415950060E0
2,797791766E2	5,314050198E0	7,090050220E0	2,185050011E0
2,797993376E2	5,580000401E0	7,081950188E0	2,410950184E0
2,798194987E2	6,042000294E0	7,113000393E0	2,341050148E0
2,798396597E2	6,163950443E0	7,362000465E0	2,560950041E0
2,798598209E2	6,037050247E0	7,627950191E0	2,317050219E0
2,798799819E2	6,115950108E0	7,342950344E0	2,494050026E0
2,799001430E2	6,247950077E0	6,340050220E0	2,856000185E0
2,799203041E2	5,560950279E0	6,400050163E0	3,222000122E0
2,799404652E2	5,080050468E0	6,721050262E0	2,908950090E0
2,799606264E2	4,828050137E0	7,243050575E0	2,602050066E0
2,799807873E2	4,624950409E0	7,906050205E0	3,109950066E0
2,800009486E2	5,494050026E0	7,972950459E0	3,019050121E0
2,800211096E2	6,637950420E0	7,393950462E0	3,342000246E0
2,800412707E2	7,488000393E0	7,216050148E0	3,628950119E0
2,800614320E2	7,462050438E0	7,129950523E0	3,790050268E0
2,800815929E2	6,717000484E0	7,578000546E0	3,411000252E0
2,801017539E2	6,123000145E0	7,686000347E0	3,553050280E0
2,801219152E2	5,839050293E0	6,898050308E0	3,150000095E0
2,801420763E2	5,367000103E0	5,955000401E0	3,367950201E0
2,801622373E2	4,356000423E0	6,429000378E0	3,586050272E0
2,801823985E2	4,143000126E0	7,408050537E0	2,952000141E0
2,802025595E2	4,665000439E0	8,044950485E0	2,182950020E0
2,802227207E2	5,862000465E0	8,131050110E0	1,864950061E0
2,802428817E2	6,847050190E0	7,414950371E0	2,703000069E0
2,802630428E2	6,679050446E0	6,975000381E0	4,101000309E0
2,802832038E2	6,183000088E0	6,702000141E0	4,660950184E0
2,803033647E2	5,545950413E0	6,769050121E0	4,414950371E0
2,803235260E2	5,202000141E0	7,024950504E0	3,442050219E0
2,803436869E2	4,866000175E0	7,719000340E0	2,880000114E0
2,803638480E2	5,452950478E0	7,810050488E0	2,434950113E0
2,803840090E2	6,076050282E0	7,384050369E0	2,920950174E0
2,804041702E2	6,283950329E0	7,279050350E0	3,792000294E0
2,804243312E2	6,430050373E0	7,197000504E0	4,063050270E0
2,804444923E2	6,277050495E0	6,832950115E0	3,586050272E0
2,804646533E2	5,443050385E0	7,080000401E0	3,283950090E0
2,804848145E2	4,945050240E0	7,638000488E0	3,126000166E0
2,805049755E2	5,644950390E0	7,410000324E0	2,652000189E0
2,805251367E2	5,970000267E0	7,369950294E0	2,983050108E0
2,805452979E2	6,387000084E0	7,015050411E0	3,640950203E0
2,805654588E2	6,295950413E0	6,855000496E0	3,486000061E0
2,805856200E2	5,815050125E0	6,876000404E0	3,241050243E0
2,806057809E2	5,557950497E0	6,958050251E0	2,832000017E0
2,806259419E2	5,470050335E0	7,165950298E0	2,844000101E0
2,806461030E2	5,736000061E0	6,982050419E0	3,390000105E0
2,806662640E2	5,805000305E0	6,838050365E0	3,583950281E0
2,806864252E2	5,506050110E0	7,051050186E0	3,696000099E0
2,807065861E2	5,491050243E0	7,054050446E0	3,178950071E0
2,807267474E2	5,395950317E0	6,924000263E0	3,085950136E0
2,807469086E2	5,137050152E0	7,324050426E0	3,325050116E0
2,807670695E2	5,712000370E0	7,417950153E0	3,699000120E0
2,807872305E2	6,628950119E0	7,468050480E0	3,367950201E0
2,808073916E2	6,940050125E0	7,564050198E0	2,916000128E0
2,808275526E2	6,547050476E0	7,417950153E0	2,952000141E0
2,808477139E2	5,953050137E0	6,775950432E0	3,379950047E0
2,808678748E2	4,914000034E0	6,991050243E0	3,667950153E0
2,808880360E2	4,876049995E0	6,883950233E0	3,865950108E0
2,809081970E2	5,056050301E0	7,123050213E0	3,616950274E0
2,809283582E2	5,359950066E0	7,603950500E0	4,096050262E0
2,809485192E2	6,757950306E0	7,647000313E0	3,310950041E0
2,809686803E2	7,621950150E0	7,657050133E0	1,860000134E0
2,809888413E2	6,838950157E0	7,621050358E0	2,635950089E0
2,810090024E2	6,082950115E0	7,069950104E0	3,615000248E0
2,810291634E2	5,604000092E0	6,169950485E0	3,531000137E0
2,810493246E2	5,058000088E0	5,578950405E0	4,144050121E0
2,810694856E2	4,408950329E0	5,967000484E0	3,580950260E0
2,810896467E2	4,134000301E0	6,622950077E0	2,607000113E0
2,811098079E2	4,131000042E0	7,305000305E0	1,656000137E0
2,811299688E2	4,387950420E0	7,494000435E0	2,370000124E0
2,811501298E2	5,158950329E0	7,422000408E0	2,892000198E0
2,811702910E2	5,872050285E0	7,281000137E0	3,201000214E0
2,811904520E2	6,222000122E0	7,297950268E0	3,483000278E0
2,812106131E2	6,018000126E0	7,462950230E0	3,768000126E0
2,812307742E2	5,521950245E0	7,504050255E0	4,051050186E0
2,812509353E2	5,151000023E0	7,534950256E0	3,655950069E0
2,812710963E2	5,175000191E0	7,803000450E0	2,983050108E0
2,812912573E2	5,479050159E0	7,956000328E0	3,021000147E0
2,813114184E2	5,926950455E0	7,920000553E0	3,250950098E0
2,813315794E2	6,055950165E0	8,124000549E0	3,583950281E0
2,813517406E2	6,640950203E0	7,959000587E0	3,427950144E0
2,813719018E2	7,002000332E0	7,480050564E0	3,225000143E0
2,813920628E2	6,301050186E0	7,702050209E0	3,808950186E0
2,814122237E2	6,106950283E0	7,699950218E0	3,457050085E0
2,814323849E2	6,315000534E0	7,156950474E0	2,868000031E0
2,814525459E2	6,102000237E0	7,008000374E0	2,710050106E0
2,814727071E2	5,781000137E0	6,898050308E0	2,803050041E0
2,814928680E2	5,364000320E0	7,116000175E0	2,863050222E0
2,815130292E2	5,238000393E0	7,066050529E0	2,791050196E0
2,815331902E2	5,158950329E0	6,406950474E0	2,944050074E0
2,815533513E2	4,584000111E0	6,385950089E0	3,823050261E0
2,815735124E2	4,651050091E0	6,490950108E0	3,667950153E0
2,815936735E2	5,278050423E0	6,718050480E0	2,949000120E0
2,816138346E2	5,545950413E0	7,282950401E0	2,887050152E0
2,816339957E2	5,623050213E0	7,746000290E0	3,100050211E0
2,816541567E2	5,824050426E0	8,124000549E0	3,067050219E0
2,816743178E2	6,339000225E0	7,372050285E0	3,238950253E0
2,816944788E2	5,680950165E0	7,042050362E0	3,967050076E0
2,817146400E2	5,238000393E0	6,663000107E0	4,105950356E0
2,817348010E2	4,720050335E0	7,285950184E0	3,727050066E0
2,817549619E2	5,107950211E0	7,717050552E0	3,126000166E0
2,817751230E2	6,061050415E0	7,779000282E0	2,712000132E0
2,817952840E2	6,736050129E0	8,215050697E0	2,626050234E0
2,818154452E2	7,600950241E0	8,028000832E0	2,920950174E0
2,818356062E2	7,798950195E0	7,305000305E0	3,234000206E0
2,818557674E2	7,114950180E0	7,113000393E0	3,498000145E0
2,818759284E2	6,286050320E0	6,766050339E0	2,860950232E0
2,818960896E2	5,568000317E0	6,508050442E0	2,584950209E0
2,819162506E2	4,786950111E0	6,577050209E0	2,635950089E0
2,819364118E2	4,452000141E0	6,864000320E0	2,569050074E0
2,819565727E2	5,284950256E0	6,478950500E0	2,485050201E0
2,819767338E2	5,812050343E0	6,426000118E0	3,007050037E0
2,819968948E2	5,949000359E0	6,730050087E0	3,378000259E0
2,820170558E2	5,982000351E0	6,960000515E0	4,122000217E0
2,820372169E2	6,147000313E0	7,023000240E0	3,526050091E0
2,820573781E2	6,304950237E0	6,460050106E0	3,720000267E0
2,820775390E2	6,043950081E0	6,975000381E0	3,538050175E0
2,820977003E2	5,962950230E0	7,413000584E0	2,797950029E0
2,821178612E2	5,872050285E0	7,612050533E0	2,691000223E0
2,821380224E2	5,692050457E0	7,741050243E0	3,166950226E0
2,821581833E2	6,151950359E0	7,615950584E0	3,402000189E0
2,821783443E2	6,657000542E0	7,008000374E0	3,601050138E0
2,821985055E2	6,444000244E0	6,999000549E0	3,660000086E0
2,822186665E2	6,247950077E0	7,164000511E0	3,370950222E0
2,822388277E2	6,154950142E0	7,272000313E0	3,375000238E0
2,822589887E2	6,241050243E0	7,300050259E0	3,079050064E0
2,822791496E2	6,472950459E0	7,156950474E0	2,827050209E0
2,822993108E2	6,520950317E0	7,113000393E0	3,421050072E0
2,823194718E2	6,564000130E0	7,245000362E0	3,562050104E0
2,823396329E2	6,697950363E0	7,164000511E0	3,177000046E0
2,823597939E2	6,471000195E0	7,165950298E0	3,124050140E0
2,823799551E2	6,370050430E0	6,568050385E0	2,935050249E0
2,824001161E2	5,676000118E0	6,216000080E0	2,965950251E0
2,824202773E2	4,651050091E0	6,907950401E0	3,234000206E0
2,824404381E2	4,717950344E0	7,213950157E0	2,770050049E0
2,824605994E2	5,347950459E0	6,960000515E0	2,599950075E0
2,824807603E2	5,488950253E0	6,682950497E0	3,121950150E0
2,825009213E2	5,383950233E0	7,012950420E0	3,397050142E0
2,825210825E2	5,673000336E0	6,820950508E0	3,366000175E0
2,825412437E2	5,542050362E0	6,880950451E0	3,583950281E0
2,825614046E2	5,733000278E0	7,156950474E0	3,295950174E0
2,825815658E2	6,271950245E0	7,722000599E0	3,121950150E0
2,826017269E2	7,038000107E0	7,822050571E0	2,997000217E0
2,826218880E2	7,488000393E0	6,655950546E0	2,782050133E0
2,826420490E2	5,652000427E0	6,450000286E0	3,226950169E0
2,826622102E2	4,668000221E0	6,264000416E0	4,072050095E0
2,826823712E2	4,549950123E0	6,211050510E0	3,651000261E0
2,827025322E2	4,390050411E0	6,510000229E0	2,386950016E0
2,827226933E2	3,765000105E0	7,398000240E0	2,530050039E0
2,827428543E2	4,455000401E0	7,567950249E0	2,221050024E0
2,827630154E2	5,767050266E0	7,453050137E0	2,029950142E0
2,827831763E2	6,495000362E0	7,639950275E0	2,913000107E0
2,828033373E2	6,619050503E0	8,019000053E0	3,342000246E0
2,828234985E2	7,749000549E0	6,900000095E0	3,486000061E0
2,828436595E2	6,724050522E0	6,841050148E0	4,407000065E0
2,828638206E2	5,841000080E0	7,192950249E0	3,550050259E0
2,828839816E2	4,669950008E0	7,867950439E0	2,614050150E0
2,829041425E2	5,098950386E0	6,703950405E0	2,118000031E0
2,829243037E2	5,251950264E0	4,867950439E0	2,098950148E0
2,829444647E2	2,968050241E0	6,673050404E0	3,802050114E0
2,829646258E2	4,408950329E0	8,779950142E0	4,552950382E0
2,829847868E2	6,576000214E0	9,721050262E0	2,193000078E0
2,830049479E2	8,380949974E0	9,658950806E0	1,867050052E0
2,830251089E2	9,789000511E0	8,500050545E0	3,667950153E0
2,830452699E2	1,036905003E1	5,458950043E0	3,937950134E0
2,830654310E2	7,807050228E0	5,241000175E0	4,537050247E0
2,830855920E2	5,641950130E0	5,824950218E0	4,648950100E0
2,831057532E2	4,267950058E0	6,418950081E0	3,160050154E0
2,831259142E2	3,679050207E0	6,975000381E0	2,611950159E0
2,831460754E2	3,745950222E0	7,474950314E0	1,837950110E0
2,831662363E2	5,154000282E0	6,505050182E0	1,552950025E0
2,831863973E2	6,037050247E0	6,144000053E0	2,575950146E0
2,832065585E2	6,207000256E0	6,436050415E0	3,928950071E0
2,832267195E2	6,577950478E0	6,601050377E0	4,075050354E0
2,832468806E2	6,370050430E0	6,855000496E0	3,928950071E0
2,832670415E2	6,183000088E0	7,272000313E0	3,988050222E0
2,832872027E2	6,583050251E0	7,255050182E0	3,876000166E0
2,833073636E2	6,835050106E0	7,200000286E0	3,706050158E0
2,833275249E2	6,736050129E0	7,213950157E0	3,274950266E0
2,833476859E2	6,238050461E0	7,333950520E0	3,403950214E0
2,833678468E2	6,400950432E0	7,156950474E0	2,229000092E0
2,833880079E2	6,231000423E0	6,192000389E0	2,032050133E0
2,834081689E2	5,158950329E0	6,232050419E0	2,803050041E0
2,834283301E2	5,013000011E0	6,445050240E0	2,739000082E0
2,834484911E2	5,259000301E0	6,940950394E0	2,616000175E0
2,834686521E2	5,769000053E0	7,384050369E0	3,334950209E0
2,834888132E2	7,117050171E0	7,353000164E0	3,184050083E0
2,835089742E2	7,917000294E0	7,060950279E0	2,370000124E0
2,835291351E2	7,669950485E0	6,862050533E0	3,133950233E0
2,835492964E2	6,739050388E0	6,667950153E0	2,836950064E0
2,835694575E2	5,902950287E0	6,474000454E0	3,960000277E0
2,835896185E2	5,905950069E0	6,781050205E0	2,638050079E0
2,836097796E2	5,941050053E0	7,209000111E0	1,671000123E0
2,836299406E2	6,076050282E0	7,245000362E0	1,644000053E0
2,836501018E2	6,337050438E0	6,864000320E0	2,734050035E0
2,836702628E2	6,199950218E0	6,421950340E0	3,103050232E0
2,836904237E2	5,793000221E0	6,292050362E0	3,483000278E0
2,837105849E2	5,611050129E0	6,532050133E0	3,070950031E0
2,837307458E2	5,800050259E0	6,783000469E0	2,479950190E0
2,837509070E2	6,484950542E0	6,904950142E0	2,332050085E0
2,837710680E2	6,862950325E0	7,152000427E0	2,101950169E0
2,837912290E2	6,886950493E0	7,393950462E0	2,050950050E0
2,838113901E2	6,526050091E0	7,288050175E0	2,454000235E0
2,838315511E2	6,540000439E0	6,631950378E0	2,533050060E0
2,838517121E2	5,446050167E0	6,739950180E0	3,457050085E0
2,838718732E2	5,202000141E0	6,565050125E0	3,532950163E0
2,838920342E2	5,254050255E0	6,754050255E0	3,343950272E0
2,839121954E2	5,512950420E0	6,892950535E0	3,124050140E0
2,839323564E2	5,593950272E0	7,731000423E0	3,342000246E0
2,839525173E2	6,243000507E0	8,517000198E0	3,103050232E0
2,839726785E2	7,432950497E0	8,608050346E0	2,374950171E0
2,839928394E2	8,335950851E0	7,462950230E0	2,180999994E0
2,840130006E2	7,111950397E0	7,807950497E0	3,652950287E0
2,840331616E2	6,994950294E0	6,952950478E0	2,797950029E0
2,840533225E2	5,839050293E0	6,694050312E0	2,454000235E0
2,840734837E2	4,713000298E0	6,991050243E0	3,165000200E0
2,840936447E2	4,594050407E0	8,325000763E0	3,076050043E0
2,841138058E2	6,460950375E0	8,031000137E0	2,182950020E0
2,841339669E2	7,444950581E0	6,618000507E0	1,897950053E0
2,841541278E2	6,352950096E0	6,699000359E0	3,186000109E0
2,841742889E2	5,719050407E0	6,750000477E0	2,869950056E0
2,841944501E2	5,889000416E0	6,445050240E0	2,386950016E0
2,842146111E2	4,998000145E0	6,685050488E0	2,760000229E0
2,842347721E2	4,890000343E0	7,159050465E0	2,539950132E0
2,842549332E2	5,821950436E0	6,723000526E0	2,253000021E0
2,842750942E2	5,829000473E0	6,630000114E0	3,112050056E0
2,842952551E2	5,713950157E0	6,793050289E0	3,226950169E0
2,843154163E2	5,704050064E0	7,093950272E0	2,992050171E0
2,843355772E2	5,767050266E0	7,156950474E0	3,081000090E0
2,843557384E2	5,635050297E0	7,711950302E0	3,663000107E0
2,843758994E2	6,600000381E0	7,585050583E0	3,177000046E0
2,843960605E2	7,552950382E0	7,012950420E0	2,485050201E0
2,844162215E2	6,985050201E0	7,156950474E0	2,770050049E0
2,844363827E2	6,138000488E0	7,638000488E0	3,213000059E0
2,844565437E2	6,217050076E0	7,405950546E0	2,461050034E0
2,844767046E2	6,406050205E0	6,547950268E0	2,389050007E0
2,844968658E2	6,088050365E0	6,709050179E0	2,844000101E0
2,845170267E2	6,279000282E0	6,960000515E0	2,335950136E0
2,845371878E2	6,553950310E0	7,594950199E0	2,053950071E0
2,845573489E2	6,958950520E0	7,525050163E0	1,639950037E0
2,845775099E2	6,820050240E0	6,232050419E0	1,747050047E0
2,845976710E2	5,772000313E0	5,452050209E0	3,124050140E0
2,846178320E2	4,771050453E0	5,650950432E0	3,406950235E0
2,846379929E2	4,384950161E0	6,249000072E0	2,502000093E0
2,846581541E2	4,411950111E0	6,562950134E0	1,989000082E0
2,846783150E2	4,675050259E0	7,003050327E0	2,062950134E0
2,846984762E2	5,130000114E0	7,398000240E0	2,518050194E0
2,847186372E2	6,064050198E0	7,960950375E0	2,446050167E0
2,847387981E2	6,673950195E0	8,452050209E0	2,142000198E0
2,847589593E2	7,591050148E0	7,462950230E0	2,776950121E0
2,847791203E2	7,357050419E0	7,161000252E0	3,535950184E0
2,847992815E2	6,729000092E0	7,200000286E0	3,387000084E0
2,848194424E2	6,157050133E0	7,882050514E0	2,317050219E0
2,848396034E2	6,424950123E0	8,124000549E0	2,209050179E0
2,848597646E2	6,697950363E0	8,164950371E0	1,969950080E0
2,848799255E2	7,198050499E0	8,160000801E0	2,611950159E0
2,849000865E2	8,020050049E0	7,482000351E0	2,262000084E0
2,849202476E2	7,531050205E0	7,212000370E0	2,815050125E0
2,849404087E2	6,679050446E0	7,425000191E0	2,398950100E0
2,849605698E2	6,090000153E0	7,401000500E0	1,801950097E0
2,849807308E2	5,800050259E0	7,248000145E0	1,543950081E0
2,850008917E2	5,415000439E0	6,951000214E0	2,180999994E0
2,850210529E2	5,424000263E0	6,514950275E0	2,221050024E0
2,850412139E2	5,302050114E0	6,486000538E0	2,523000002E0
2,850613751E2	5,125050068E0	7,068000317E0	2,521050215E0
2,850815361E2	5,158950329E0	7,647000313E0	2,485050201E0
2,851016972E2	5,530050278E0	7,734000206E0	2,671950102E0
2,851218582E2	6,139950275E0	7,516050339E0	2,434950113E0
2,851420194E2	6,495000362E0	6,730050087E0	2,985000134E0
2,851621803E2	5,719050407E0	6,996000290E0	3,378000259E0
2,851823413E2	5,247000217E0	7,626000404E0	3,273000240E0
2,852025024E2	5,761950493E0	7,774050236E0	1,506000042E0
2,852226635E2	5,845950127E0	6,607950211E0	2,118000031E0
2,852428244E2	5,047950268E0	6,493050098E0	2,937000036E0
2,852629855E2	4,620000362E0	6,987000465E0	3,499950171E0
2,852831465E2	5,500950336E0	7,309950352E0	2,125950098E0
2,853033074E2	5,749950409E0	7,324050426E0	2,128050089E0
2,853234686E2	5,788050175E0	7,594950199E0	2,692950010E0
2,853436295E2	6,150000095E0	8,044950485E0	2,881950140E0
2,853637905E2	7,014000416E0	7,786050320E0	2,710050106E0
2,853839516E2	6,925950527E0	7,030050278E0	2,913000107E0
2,854041129E2	6,037050247E0	6,781050205E0	4,197000027E0
2,854242738E2	5,616000175E0	7,312050343E0	3,103050232E0
2,854444347E2	6,009000301E0	7,686000347E0	2,254950047E0
2,854645957E2	6,025050163E0	8,020950317E0	1,975050092E0
2,854847569E2	6,277050495E0	7,834050179E0	2,458050013E0
2,855049179E2	6,679050446E0	7,762050152E0	2,656950235E0
2,855250788E2	6,945000172E0	6,747000217E0	2,569050074E0
2,855452400E2	5,827050209E0	6,904950142E0	2,647950172E0
2,855654010E2	5,491050243E0	7,129950523E0	2,026950121E0
2,855855621E2	5,716050148E0	6,639000416E0	1,635000110E0
2,856057231E2	5,115000248E0	7,054050446E0	2,407950163E0
2,856258841E2	5,257050037E0	7,000950336E0	2,425050020E0
2,856460452E2	5,593950272E0	6,847950459E0	2,026950121E0
2,856662062E2	5,641950130E0	6,534000397E0	2,698050022E0
2,856863671E2	5,269050121E0	6,441000462E0	2,722050190E0
2,857065283E2	4,912050247E0	6,922050476E0	2,302950144E0
2,857266893E2	4,948050022E0	7,273950577E0	2,640000105E0
2,857468502E2	5,503050327E0	7,558950424E0	2,499000072E0
2,857670113E2	6,145050526E0	7,674000263E0	2,473050117E0
2,857871723E2	6,732000351E0	7,735950470E0	2,715000153E0
2,858073335E2	6,994950294E0	7,450950146E0	2,863050222E0
2,858274944E2	6,793950558E0	7,189950466E0	2,602050066E0
2,858476557E2	5,956050396E0	7,354950428E0	3,079050064E0
2,858678166E2	5,728050232E0	7,678950310E0	2,785950184E0
2,858879775E2	5,992050171E0	7,362000465E0	2,121000051E0
2,859081385E2	5,628000259E0	7,281000137E0	2,937000036E0
2,859282997E2	5,769000053E0	7,456050396E0	3,109950066E0
2,859484607E2	6,604950428E0	7,044000149E0	2,539950132E0
2,859686216E2	6,211950302E0	6,721050262E0	3,646050215E0
2,859887828E2	6,109050274E0	7,288050175E0	3,273000240E0
2,860089437E2	6,424950123E0	7,537050247E0	1,654050112E0
2,860291047E2	6,280950069E0	7,188000202E0	2,166000128E0
2,860492658E2	5,872050285E0	6,975000381E0	2,818050146E0
2,860694271E2	5,782950401E0	6,472050190E0	3,153000116E0
2,860895880E2	5,379000187E0	6,322950363E0	3,553050280E0
2,861097490E2	5,122950077E0	6,888000488E0	2,892000198E0
2,861299101E2	4,965000153E0	7,597050190E0	2,394000053E0
2,861500711E2	5,556000233E0	7,851000309E0	2,536950111E0
2,861702321E2	6,580950260E0	7,666950226E0	2,736000061E0
2,861903932E2	6,886950493E0	7,579950333E0	3,061950207E0
2,862105542E2	7,063950539E0	7,318950176E0	3,694050074E0
2,862307151E2	6,645000458E0	7,791000366E0	4,009950161E0
2,862508763E2	7,098000526E0	7,642950535E0	2,920950174E0
2,862710372E2	7,323000431E0	7,465050220E0	2,083050013E0
2,862911982E2	6,520950317E0	7,711950302E0	2,724000216E0
2,863113594E2	6,760050297E0	7,024950504E0	2,317050219E0
2,863315203E2	6,430050373E0	6,796950340E0	2,659950018E0
2,863516813E2	5,818950176E0	6,864000320E0	2,964000225E0
2,863718425E2	5,827050209E0	6,826050282E0	2,925000191E0
2,863920034E2	6,175950527E0	6,994050503E0	1,857000113E0
2,864121646E2	6,253050327E0	6,619950294E0	2,494050026E0
2,864323255E2	6,343950272E0	6,316050529E0	2,937000036E0
