"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
2,334386154E2	-7,755000144E-2	1,479499936E-1	1,109625027E-1
2,334587767E2	-5,843750015E-2	1,533125043E-1	7,053750008E-2
2,334789381E2	-3,616249934E-2	2,033624947E-1	7,699999958E-3
2,334990995E2	-9,363749623E-2	2,927374840E-1	-5,293750018E-2
2,335192607E2	-1,062875018E-1	4,683249891E-1	-1,178374961E-1
2,335394220E2	-1,058750041E-2	4,492124915E-1	-2,062499970E-1
2,335595832E2	7,136250287E-2	2,085874975E-1	-2,040500045E-1
2,335797447E2	5,004999787E-2	1,594999991E-2	-1,348875016E-1
2,335999060E2	1,072499994E-2	-9,253749996E-2	-9,349999949E-3
2,336200672E2	-2,969999984E-2	-1,425874978E-1	1,354375035E-1
2,336402285E2	-9,569999576E-2	-1,967625022E-1	2,353999913E-1
2,336603899E2	-1,084875017E-1	-8,827500045E-2	2,470874935E-1
2,336805512E2	-1,233374998E-1	6,173750013E-2	1,875499934E-1
2,337007124E2	-1,361249983E-1	1,097249985E-1	3,643750027E-2
2,337208737E2	-4,784999788E-2	2,131249942E-2	-8,277499676E-2
2,337410351E2	9,803749621E-2	-3,712499887E-2	-1,263625026E-1
2,337611964E2	2,246749997E-1	3,629999980E-2	-6,682500243E-2
2,337813577E2	1,458874941E-1	8,951249719E-2	-3,492499888E-2
2,338015192E2	9,583749622E-2	1,436875015E-1	-2,309999987E-2
2,338216804E2	4,908749834E-2	1,319999993E-1	-3,066249937E-2
2,338418416E2	1,072499994E-2	5,541250110E-2	-1,787500083E-2
2,338620031E2	7,246249914E-2	-9,679999948E-2	-7,149999961E-3
2,338821643E2	9,803749621E-2	-1,787499934E-1	-5,087500066E-2
2,339023256E2	1,331000030E-1	-1,808124930E-1	-8,910000324E-2
2,339224868E2	2,331999987E-1	-2,128500044E-1	-5,609999970E-2
2,339426481E2	2,682625055E-1	-1,915374994E-1	-1,677500084E-2
2,339628095E2	1,629374921E-1	-2,969999984E-2	4,276249930E-2
2,339829708E2	5,224999785E-2	1,746249944E-1	-2,419999987E-2
2,340031321E2	6,173750013E-2	2,448875010E-1	-9,239999950E-2
2,340232932E2	1,618375033E-1	1,883749962E-1	-6,792499870E-2
2,340434545E2	1,564749926E-1	1,086250022E-1	-1,883750036E-2
2,340636160E2	4,482499883E-2	8,621250093E-2	1,622499898E-2
2,340837772E2	-2,062499989E-3	8,415000141E-2	6,833750010E-2
2,341039385E2	3,203750029E-2	9,899999946E-2	1,087625027E-1
2,341240998E2	5,362499971E-3	7,136250287E-2	3,753750026E-2
2,341442610E2	-2,062499989E-3	3,203750029E-2	-9,129999578E-2
2,341644225E2	1,099999994E-3	-3,162499983E-3	-1,200374961E-1
2,341845837E2	3,409999982E-2	-9,487500414E-3	-1,220999956E-1
2,342047450E2	1,072499994E-2	6,503749639E-2	-1,359875053E-1
2,342249064E2	-6,159999967E-2	1,447875053E-1	-1,476749927E-1
2,342450677E2	-1,287000030E-1	1,863124967E-1	-2,114749998E-1
2,342652289E2	-1,765500009E-1	2,213750035E-1	-3,126749992E-1
2,342853903E2	-7,975000143E-2	1,394249946E-1	-3,019500077E-1
2,343055515E2	8,098749816E-2	6,462499965E-3	-1,572999954E-1
2,343257130E2	5,967500061E-2	1,388750039E-2	-5,513750017E-2
2,343458742E2	-7,232499868E-2	7,246249914E-2	-8,593750000E-2
2,343660355E2	-1,148125008E-1	8,731249720E-2	-1,359875053E-1
2,343861967E2	-4,468749836E-2	1,072499994E-2	-1,402499974E-1
2,344063582E2	5,335000157E-2	-6,159999967E-2	-1,274625063E-1
2,344265194E2	6,929999590E-2	-1,308999956E-1	-1,231999993E-1
2,344466807E2	6,173750013E-2	-1,637624949E-1	-7,851249725E-2
2,344668420E2	7,672499865E-2	-1,893374920E-1	-1,787500083E-2
2,344870034E2	9,157499671E-2	-1,084875017E-1	2,254999988E-2
2,345071646E2	-2,433750033E-2	7,026249915E-2	-4,124999791E-2
2,345273258E2	-1,020250022E-1	1,671999991E-1	-1,593624949E-1
2,345474871E2	-7,122500241E-2	1,075249985E-1	-1,317249984E-1
2,345676484E2	-3,616249934E-2	7,562499959E-3	-1,787500083E-2
2,345878098E2	9,624999948E-3	-1,190750003E-1	1,109625027E-1
2,346079711E2	2,983750030E-2	-1,872749925E-1	1,801249981E-1
2,346281323E2	6,462499965E-3	-2,128500044E-1	1,684374958E-1
2,346482936E2	-3,286249936E-2	-1,893374920E-1	9,817499667E-2
2,346684548E2	-7,012499869E-2	6,283749640E-2	-5,087500066E-2
2,346886163E2	-1,062875018E-1	1,234750003E-1	-2,307250053E-1
2,347087775E2	4,262499977E-3	5,115000159E-2	-2,211000025E-1
2,347289387E2	2,557500079E-2	-1,264999993E-2	-1,551000029E-1
2,347491001E2	-6,806249917E-2	4,688749835E-2	-1,157749966E-1
2,347692615E2	-7,122500241E-2	1,498750038E-2	1,086249948E-2
2,347894228E2	-4,881250113E-2	-3,189999983E-2	1,196249947E-2
2,348095840E2	-1,138499975E-1	6,393750012E-2	-1,423124969E-1
2,348297455E2	-3,189999983E-2	3,409999982E-2	-2,349874973E-1
2,348499067E2	1,362625062E-1	-6,159999967E-2	-1,955250055E-1
2,348700680E2	1,299374998E-1	-5,211250111E-2	-1,487749964E-1
2,348902293E2	4,688749835E-2	2,021249942E-2	-1,370874941E-1
2,349103907E2	5,004999787E-2	-1,594999991E-2	-7,961250097E-2
2,349305520E2	1,373624951E-1	-9,569999576E-2	4,496249929E-2
2,349507130E2	1,490499973E-1	-1,106875017E-1	8,222500235E-2
2,349708744E2	1,149500012E-1	-6,270000339E-2	1,055999994E-1
2,349910357E2	1,362625062E-1	-2,653750032E-2	1,715999991E-1
2,350111970E2	9,267500043E-2	2,873750031E-2	2,109249979E-1
2,350313582E2	1,388750039E-2	3,629999980E-2	1,524875015E-1
2,350515196E2	9,624999948E-3	7,672499865E-2	4,069999978E-2
2,350716809E2	3,946249932E-2	6,077500060E-2	-2,736249939E-2
2,350918422E2	1,498750038E-2	1,139874980E-1	-9,666249901E-2
2,351120034E2	-3,822499886E-2	1,149500012E-1	-1,539999992E-1
2,351321647E2	2,199999988E-3	7,136250287E-2	-1,849374920E-1
2,351523261E2	3,946249932E-2	-2,337500080E-2	-1,050499976E-1
2,351724874E2	4,056249931E-2	-1,361249983E-1	-6,187499966E-3
2,351926487E2	3,836249933E-2	-1,915374994E-1	1,512499992E-2
2,352128099E2	-1,058750041E-2	-1,329624951E-1	-3,918749839E-2
2,352329714E2	-7,424999960E-3	-4,042499885E-2	-8,277499676E-2
2,352531326E2	4,798749834E-2	1,608750038E-2	-7,108750194E-2
2,352732939E2	5,004999787E-2	-3,079999983E-2	8,799999952E-3
2,352934552E2	4,372499883E-2	-9,253749996E-2	4,922499880E-2
2,353136164E2	3,519999981E-2	-9,569999576E-2	3,423750028E-2
2,353337779E2	2,131249942E-2	-1,425874978E-1	9,597499669E-2
2,353539391E2	5,431250110E-2	-1,064250022E-1	1,280124933E-1
2,353741004E2	-1,264999993E-2	7,452499866E-2	3,643750027E-2
2,353942616E2	-4,991250113E-2	1,704999991E-2	-5,183750018E-2
2,354144230E2	5,224999785E-2	-2,128500044E-1	4,276249930E-2
2,354345843E2	2,667500079E-2	-2,840749919E-1	8,428750187E-2
2,354547455E2	2,199999988E-3	-3,042874932E-1	4,386249930E-2
2,354749068E2	1,072499994E-2	-2,809124887E-1	1,306249946E-2
2,354950681E2	8,195000142E-2	-2,723875046E-1	-3,382499889E-2
2,355152295E2	7,562500238E-2	-1,116499975E-1	-4,344999790E-2
2,355353907E2	-8,387500420E-3	0,000000000E0	-9,349999949E-3
2,355555520E2	-3,506249934E-2	6,599999964E-2	5,775000155E-2
2,355757133E2	4,908749834E-2	-4,784999788E-2	9,501250088E-2
2,355958746E2	1,160499975E-1	-2,617999911E-1	3,849999979E-2
2,356160360E2	9,693749994E-2	-3,128125072E-1	-3,987499978E-3
2,356361973E2	5,115000159E-2	-2,010249943E-1	-8,249999955E-4
2,356563585E2	7,672499865E-2	-7,548750192E-2	-8,249999955E-4
2,356765198E2	1,703625023E-1	-1,351625025E-1	-7,961250097E-2
2,356966810E2	1,777874976E-1	-7,424999960E-3	-1,561999917E-1
2,357168424E2	1,075249985E-1	1,097249985E-1	-1,700875014E-1
2,357370037E2	9,473749995E-2	7,342500240E-2	-6,256250292E-2
2,357571650E2	2,085874975E-1	1,171500012E-1	1,321374923E-1
2,357773262E2	2,651000023E-1	1,755875051E-1	2,353999913E-1
2,357974877E2	3,843125105E-1	9,267500043E-2	1,801249981E-1
2,358176487E2	3,639625013E-1	5,541250110E-2	1,044999957E-1
2,358378102E2	1,766874939E-1	4,895000160E-2	1,864500046E-1
2,358579715E2	-1,594999991E-2	4,688749835E-2	3,705624938E-1
2,358781327E2	4,908749834E-2	1,703625023E-1	4,334000051E-1
2,358982940E2	2,131249942E-2	2,820124924E-1	3,642374873E-1
2,359184554E2	4,262499884E-2	2,810499966E-1	2,290749997E-1
2,359386166E2	8,524999768E-2	1,586750001E-1	5,775000155E-2
2,359587778E2	1,117874980E-1	3,836249933E-2	-1,029874980E-1
2,359789391E2	2,501125038E-1	-2,763750032E-2	-2,030874938E-1
2,359991004E2	2,693625093E-1	-4,262499977E-3	-1,487749964E-1
2,360192616E2	7,356250286E-2	2,873750031E-2	2,681249939E-2
2,360394231E2	-1,127500013E-1	-6,696250290E-2	1,502874941E-1
2,360595843E2	-2,329249978E-1	-1,659625024E-1	1,886499971E-1
2,360797456E2	-1,819124967E-1	-2,809124887E-1	1,769624949E-1
2,360999068E2	-7,122500241E-2	-3,139125109E-1	1,013374999E-1
2,361200681E2	7,672499865E-2	-1,446499974E-1	-1,924999990E-3
2,361402295E2	5,004999787E-2	1,388750039E-2	-1,519374996E-1
2,361603908E2	6,599999964E-2	-1,058750041E-2	-2,136749923E-1
2,361805521E2	7,246249914E-2	-8,401250094E-2	-2,307250053E-1
2,362007133E2	2,667500079E-2	-1,425874978E-1	-2,253624946E-1
2,362208748E2	8,841250092E-2	-1,148125008E-1	-2,563000023E-1
2,362410360E2	3,203750029E-2	-9,996250272E-2	-2,381500006E-1
2,362611972E2	-5,953750014E-2	-1,244374961E-1	-6,572499871E-2
2,362813585E2	-1,340624988E-1	-2,255000025E-1	8,855000138E-2
2,363015200E2	-2,223374993E-1	-2,766500115E-1	1,694000065E-1
2,363216812E2	-2,010249943E-1	-2,883374989E-1	2,077624947E-1
2,363418425E2	-1,808124930E-1	-1,181124970E-1	2,120250016E-1
2,363620038E2	-1,223749965E-1	-1,212750003E-1	8,648750186E-2
2,363821650E2	-1,287000030E-1	-1,733874977E-1	-5,513750017E-2
2,364023265E2	-1,201749966E-1	-1,830125004E-1	-1,551000029E-1
2,364224877E2	-9,459999949E-2	4,262499977E-3	-1,753125042E-1
2,364426490E2	-1,484999992E-2	1,149500012E-1	-1,667875051E-1
2,364628103E2	-6,806249917E-2	-1,212750003E-1	-1,997874975E-1
2,364829715E2	-3,616249934E-2	-4,298250079E-1	-1,827374995E-1
2,365031328E2	-1,264999993E-2	-5,202999711E-1	-7,961250097E-2
2,365232940E2	3,409999982E-2	-4,266625047E-1	2,791249938E-2
2,365434554E2	7,562500238E-2	-2,829749882E-1	9,391249716E-2
2,365636166E2	5,115000159E-2	-6,696250290E-2	1,269125044E-1
2,365837779E2	-1,058750041E-2	1,703625023E-1	8,538749814E-2
2,366039391E2	-6,159999967E-2	2,512125075E-1	7,796250284E-2
2,366241004E2	-8,607500046E-2	1,436875015E-1	1,482249945E-1
2,366442616E2	-8,511249721E-2	-1,425874978E-1	2,481874973E-1
2,366644230E2	-2,653750032E-2	-3,713875115E-1	3,247750103E-1
2,366845843E2	-5,843750015E-2	-4,138749838E-1	2,715624869E-1
2,367047455E2	-4,358749837E-2	-2,521750033E-1	1,183874980E-1
2,367249069E2	-1,181124970E-1	-6,696250290E-2	-1,391499937E-1
2,367450681E2	-9,996250272E-2	-3,712499887E-2	-3,913249969E-1
2,367652296E2	-3,506249934E-2	-1,329624951E-1	-5,500000119E-1
2,367853908E2	2,267374992E-1	-1,883749962E-1	-5,616874695E-1
2,368055520E2	2,916375101E-1	-2,468124926E-1	-4,828999937E-1
2,368257133E2	1,724250019E-1	1,064250022E-1	-3,009875119E-1
2,368458746E2	3,726249933E-2	4,746499956E-1	-2,594625056E-1
2,368660358E2	-7,328750193E-2	4,449499846E-1	-2,518999875E-1
2,368861970E2	-1,627999991E-1	2,150499970E-1	-2,051499933E-1
2,369063585E2	-5,211250111E-2	-1,594999991E-2	-1,146750003E-1
2,369265198E2	5,115000159E-2	-1,702249944E-1	-5,939999968E-2
2,369466810E2	9,693749994E-2	-1,744875014E-1	5,637499969E-3
2,369668422E2	7,878749818E-2	7,452499866E-2	1,161874980E-1
2,369870037E2	4,399999976E-3	2,980999947E-1	1,247124970E-1
2,370071647E2	7,356250286E-2	1,490499973E-1	8,648750186E-2
2,370273261E2	1,106875017E-1	-1,680250019E-1	2,254999988E-2
2,370474875E2	8,524999768E-2	-2,245374918E-1	-2,639999986E-2
2,370676487E2	-5,224999972E-3	-2,255000025E-1	-7,204999775E-2
2,370878102E2	-6,063750014E-2	-2,627624869E-1	-1,274625063E-1
2,371079712E2	-1,181124970E-1	-1,574375033E-1	-1,582625061E-1
2,371281326E2	-2,286625057E-1	7,246249914E-2	-2,222000062E-1
2,371482940E2	-2,468124926E-1	1,256749928E-1	-3,477374911E-1
2,371684552E2	-1,350249946E-1	-5,953750014E-2	-4,094749987E-1
2,371886166E2	-5,101250112E-2	-2,032250017E-1	-4,083749950E-1
2,372087779E2	-4,248749837E-2	-1,787499934E-1	-3,786749840E-1
2,372289391E2	-5,953750014E-2	-1,468500048E-1	-3,051125109E-1
2,372491004E2	-9,569999576E-2	-4,784999788E-2	-1,903000027E-1
2,372692615E2	-1,190750003E-1	1,256749928E-1	-1,243000031E-1
2,372894230E2	-1,105500013E-1	4,688749835E-2	-5,513750017E-2
2,373095843E2	-5,307500064E-2	-4,138749838E-2	6,407500058E-2
2,373297455E2	-7,232499868E-2	-7,342500240E-2	1,684374958E-1
2,373499068E2	-3,712499887E-2	-7,438749820E-2	2,418625057E-1
2,373700681E2	-2,062499989E-3	-8,827500045E-2	2,684000134E-1
2,373902293E2	-7,012499869E-2	3,726249933E-2	2,098249942E-1
2,374103907E2	-9,253749996E-2	1,553750038E-1	1,044999957E-1
2,374305520E2	-2,763750032E-2	1,223749965E-1	4,386249930E-2
2,374507132E2	2,351249941E-2	2,983750030E-2	1,622499898E-2
2,374708744E2	-5,224999972E-3	1,924999990E-2	1,086249948E-2
2,374910358E2	4,798749834E-2	2,241249941E-2	4,179999977E-2
2,375111972E2	4,152499884E-2	1,498750038E-2	4,702499881E-2
2,375313582E2	-1,244374961E-1	4,152499884E-2	5,664999783E-2
2,375515197E2	-1,839749962E-1	9,267500043E-2	5,775000155E-2
2,375716809E2	-4,042499885E-2	2,557500079E-2	7,150000334E-2
2,375918422E2	3,093750030E-2	1,278750040E-2	1,087625027E-1
2,376120034E2	-1,374999993E-2	8,098749816E-2	1,237500012E-1
2,376321647E2	4,152499884E-2	2,557500079E-2	1,332374960E-1
2,376523259E2	3,629999980E-2	9,473749995E-2	1,247124970E-1
2,376724875E2	1,023000032E-1	1,117874980E-1	1,417624950E-1
2,376926486E2	1,692624986E-1	1,924999990E-2	1,289750040E-1
2,377128099E2	1,607374996E-1	-4,675000161E-2	1,289750040E-1
2,377329711E2	1,533125043E-1	2,983750030E-2	1,694000065E-1
2,377531326E2	1,182499975E-1	1,064250022E-1	2,056999952E-1
2,377732938E2	1,596374959E-1	5,967500061E-2	1,534499973E-1
2,377934551E2	9,047500044E-2	-6,063750014E-2	4,922499880E-2
2,378136163E2	2,777500078E-2	-1,744875014E-1	-1,361249946E-2
2,378337775E2	1,498750038E-2	-2,787125111E-1	-5,939999968E-2
2,378539388E2	1,544124931E-1	-3,000249863E-1	-1,677500084E-2
2,378741001E2	7,562500238E-2	-1,798499972E-1	5,238749832E-2
2,378942615E2	1,704999991E-2	7,026249915E-2	2,681249939E-2
2,379144227E2	6,599999964E-2	2,671625018E-1	-7,961250097E-2
2,379345840E2	6,283749640E-2	2,543750107E-1	-1,508374959E-1
2,379547453E2	2,022625059E-1	1,436875015E-1	-1,391499937E-1
2,379749065E2	1,512500048E-1	9,377499670E-2	-1,285624951E-1
2,379950677E2	3,726249933E-2	-4,468749836E-2	-4,977500066E-2
2,380152292E2	1,388750039E-2	-1,190750003E-1	5,032499880E-2
2,380353905E2	-1,691249944E-2	-1,148125008E-1	1,076624990E-1
2,380555518E2	-9,996250272E-2	-2,447500080E-2	1,449249983E-1
2,380757130E2	-1,233374998E-1	-4,042499885E-2	1,641750038E-1
2,380958742E2	-1,383250058E-1	-1,372250021E-1	1,545500010E-1
2,381160357E2	-1,478125006E-1	-2,575374842E-1	1,321374923E-1
2,381361970E2	-1,297999918E-1	-2,351250052E-1	1,534499973E-1
2,381563582E2	-1,967625022E-1	-3,396249935E-2	1,821874976E-1
2,381765195E2	-6,916250288E-2	1,766874939E-1	1,599124968E-1
2,381966807E2	-2,021249942E-2	2,426874936E-1	1,013374999E-1
2,382168421E2	-9,569999576E-2	2,341624945E-1	7,892499864E-2
2,382370034E2	-1,414874941E-1	1,160499975E-1	5,032499880E-2
2,382571646E2	-2,468124926E-1	-1,648624986E-1	5,032499880E-2
2,382773259E2	-1,531749964E-1	-2,564375103E-1	6,943749636E-2
2,382974874E2	-1,457500011E-1	-2,010249943E-1	7,686249912E-2
2,383176484E2	-1,181124970E-1	-3,822499886E-2	1,343374997E-1
2,383378098E2	-1,233374998E-1	1,043625027E-1	1,832875013E-1
2,383579711E2	-1,446499974E-1	6,819999963E-2	1,641750038E-1
2,383781323E2	-1,702249944E-1	-1,255374998E-1	1,300749928E-1
2,383982936E2	-9,459999949E-2	-2,245374918E-1	5,444999784E-2
2,384184548E2	-5,417500064E-2	-1,318625063E-1	-8,249999955E-3
2,384386160E2	3,409999982E-2	5,857500061E-2	-1,787500083E-2
2,384587773E2	3,519999981E-2	2,628999949E-1	-3,066249937E-2
2,384789387E2	4,372499883E-2	3,172124922E-1	-4,867500067E-2
2,384991000E2	1,608750038E-2	2,565749884E-1	-2,736249939E-2
2,385192612E2	4,688749835E-2	2,299000025E-1	-1,993750036E-2
2,385394225E2	-1,168750040E-2	6,503749639E-2	-4,977500066E-2
2,385595837E2	4,152499884E-2	-1,574375033E-1	-1,567500085E-2
2,385797450E2	-3,162499983E-3	-2,265999913E-1	5,128749833E-2
2,385999064E2	-3,506249934E-2	-9,679999948E-2	9,501250088E-2
2,386200677E2	-1,594999991E-2	-6,696250290E-2	6,201250106E-2
2,386402290E2	2,461249940E-2	-2,265999913E-1	5,555000156E-2
2,386603905E2	6,710000336E-2	-1,744875014E-1	1,067000031E-1
2,386805515E2	-6,324999966E-3	-4,675000161E-2	1,545500010E-1
2,387007129E2	4,482499883E-2	1,331000030E-1	1,727000028E-1
2,387208743E2	7,026249915E-2	1,755875051E-1	1,247124970E-1
2,387410355E2	1,106875017E-1	-6,324999966E-3	1,502874941E-1
2,387611969E2	1,032624990E-1	-1,190750003E-1	2,375999987E-1
2,387813582E2	5,115000159E-2	-7,975000143E-2	3,312374949E-1
2,388015194E2	1,072499994E-2	5,004999787E-2	3,482874930E-1
2,388216807E2	9,624999948E-3	2,065249979E-1	2,993375063E-1
2,388418420E2	-8,291249722E-2	3,140499890E-1	2,535499930E-1
2,388620034E2	-2,859999985E-2	3,926999867E-1	1,727000028E-1
2,388821647E2	4,482499883E-2	2,703250051E-1	5,128749833E-2
2,389023259E2	9,899999946E-2	1,533125043E-1	-4,771250114E-2
2,389224871E2	1,436875015E-1	8,621250093E-2	-1,370874941E-1
2,389426484E2	1,342000067E-1	-1,484999992E-2	-2,242625058E-1
2,389628099E2	2,161500007E-1	-5,417500064E-2	-2,509374917E-1
2,389829711E2	2,267374992E-1	4,688749835E-2	-2,444749922E-1
2,390031321E2	1,799875051E-1	2,501125038E-1	-1,721500009E-1
2,390232936E2	4,578749835E-2	3,225750029E-1	-6,572499871E-2
2,390434548E2	-7,975000143E-2	3,565374911E-1	6,201250106E-2
2,390636161E2	-1,520749927E-1	2,862749994E-1	1,385999918E-1
2,390837773E2	-1,084875017E-1	8,841250092E-2	1,513874978E-1
2,391039387E2	-6,916250288E-2	3,299999982E-3	1,269125044E-1
2,391241000E2	-5,527500063E-2	3,299999982E-2	5,238749832E-2
2,391442612E2	-3,932499886E-2	6,283749640E-2	-8,249999955E-3
2,391644225E2	-7,548750192E-2	-1,904374957E-1	-6,462500244E-2
2,391845838E2	-3,822499886E-2	-2,946625054E-1	-1,146750003E-1
2,392047450E2	-5,527500063E-2	-3,500750065E-1	-1,135749966E-1
2,392249065E2	6,710000336E-2	-2,829749882E-1	-7,315000147E-2
2,392450677E2	1,374999993E-4	-1,233374998E-1	-2,639999986E-2
2,392652290E2	-8,827500045E-2	1,319999993E-1	-1,993750036E-2
2,392853902E2	-7,658749819E-2	1,820500046E-1	-5,293750018E-2
2,393055514E2	-1,020250022E-1	7,562499959E-3	-1,018875018E-1
2,393257129E2	-8,937499672E-2	-1,511124969E-1	-1,189374998E-1
2,393458742E2	6,462499965E-3	-3,330250084E-1	-3,382499889E-2
2,393660354E2	7,246249914E-2	-3,543374836E-1	9,927500039E-2
2,393861967E2	-1,691249944E-2	-1,819124967E-1	1,694000065E-1
2,394063581E2	-1,468500048E-1	1,831499934E-1	1,790249944E-1
2,394265193E2	-1,839749962E-1	3,374249935E-1	1,651374996E-1
2,394466806E2	-3,159750104E-1	1,000999957E-1	1,449249983E-1
2,394668419E2	-3,000249863E-1	-6,586249918E-2	1,471250057E-1
2,394870031E2	-1,882375032E-1	-3,074499965E-1	1,067000031E-1
2,395071644E2	-1,808124930E-1	-4,171749949E-1	4,179999977E-2
2,395273259E2	-1,606000066E-1	-7,548750192E-2	-2,887499984E-3
2,395474872E2	-1,425874978E-1	2,278375030E-1	-1,391499937E-1
2,395676484E2	-1,127500013E-1	2,799499929E-1	-2,157374918E-1
2,395878096E2	-9,363749623E-2	1,916749924E-1	-2,807750106E-1
2,396079711E2	4,262499977E-3	3,203750029E-2	-2,987875044E-1
2,396281323E2	6,077500060E-2	-1,446499974E-1	-2,083124965E-1
2,396482936E2	1,498750038E-2	-1,830125004E-1	-6,146249920E-2
2,396684548E2	-1,484999992E-2	1,924999990E-2	1,300749928E-1
2,396886161E2	-1,073874980E-1	2,096875012E-1	2,333374918E-1
2,397087773E2	-1,073874980E-1	2,491499931E-1	2,993375063E-1
2,397289388E2	-9,033749998E-2	1,106875017E-1	2,780250013E-1
2,397491001E2	-9,253749996E-2	1,924999990E-2	1,992374957E-1
2,397692613E2	-7,438749820E-2	-1,801249944E-2	1,460250020E-1
2,397894228E2	2,241249941E-2	-8,291249722E-2	1,237500012E-1
2,398095840E2	4,372499883E-2	-3,079999983E-2	8,964999765E-2
2,398297453E2	1,099999994E-3	-6,324999966E-3	2,901249938E-2
2,398499066E2	7,562499959E-3	2,873750031E-2	-3,162499890E-2
2,398700678E2	1,256749928E-1	3,946249932E-2	-6,256250292E-2
2,398902293E2	1,479499936E-1	9,790000319E-2	-5,513750017E-2
2,399103905E2	1,310375035E-1	1,171500012E-1	1,402499992E-2
2,399305518E2	8,304999769E-2	6,283749640E-2	1,226499975E-1
2,399507130E2	-5,843750015E-2	-4,675000161E-2	1,918125004E-1
2,399708743E2	-7,975000143E-2	-1,531749964E-1	2,652375102E-1
2,399910355E2	-6,696250290E-2	-9,886249900E-2	2,982375026E-1
2,400111967E2	-3,712499887E-2	-9,624999948E-4	2,641375065E-1
2,400313580E2	1,608750038E-2	8,951249719E-2	1,971749961E-1
2,400515194E2	6,393750012E-2	1,203124970E-1	1,354375035E-1
2,400716806E2	1,256749928E-1	1,086250022E-1	8,002500236E-2
2,400918419E2	1,564749926E-1	1,586750001E-1	6,517499685E-2
2,401120032E2	1,564749926E-1	1,714625061E-1	8,112499863E-2
2,401321644E2	1,299374998E-1	8,951249719E-2	1,076624990E-1
2,401523258E2	9,157499671E-2	-1,168750040E-2	1,801249981E-1
2,401724871E2	1,704999991E-2	2,667500079E-2	2,140875012E-1
2,401926483E2	2,034999989E-2	1,639000028E-1	1,949750036E-1
2,402128096E2	3,203750029E-2	1,469874978E-1	1,300749928E-1
2,402329708E2	6,077500060E-2	9,583749622E-2	7,576250285E-2
2,402531320E2	1,192125008E-1	6,929999590E-2	8,648750186E-2
2,402732933E2	9,803749621E-2	-3,286249936E-2	9,707500041E-2
2,402934547E2	1,106875017E-1	-1,053249985E-1	1,024374962E-1
2,403136159E2	1,639000028E-1	-4,138749838E-2	9,171249717E-2
2,403337773E2	7,356250286E-2	7,026249915E-2	6,517499685E-2
2,403539385E2	3,629999980E-2	2,171124965E-1	7,686249912E-2
2,403740997E2	4,688749835E-2	3,299999833E-1	1,161874980E-1
2,403942612E2	4,152499884E-2	3,565374911E-1	1,428624988E-1
2,404144224E2	4,152499884E-2	3,140499890E-1	1,300749928E-1
2,404345837E2	9,157499671E-2	2,543750107E-1	9,597499669E-2
2,404547448E2	7,136250287E-2	1,544124931E-1	1,172875017E-1
2,404749062E2	8,731249720E-2	5,004999787E-2	1,918125004E-1
2,404950674E2	8,731249720E-2	-2,763750032E-2	2,375999987E-1
2,405152287E2	5,857500061E-2	-6,159999967E-2	2,131250054E-1
2,405353901E2	7,562500238E-2	-5,417500064E-2	1,704999954E-1
2,405555514E2	1,225124970E-1	9,267500043E-2	1,098624989E-1
2,405757126E2	1,331000030E-1	2,458499968E-1	-1,897500083E-2
2,405958739E2	1,000999957E-1	3,012624979E-1	-7,741250098E-2
2,406160351E2	6,173750013E-2	1,427250057E-1	-9,349999949E-3
2,406361967E2	1,032624990E-1	-1,392875016E-1	7,479999959E-2
2,406563579E2	6,393750012E-2	-1,830125004E-1	8,428750187E-2
2,406765191E2	-3,079999983E-2	-7,658749819E-2	7,686249912E-2
2,406966804E2	-6,324999966E-3	-4,248749837E-2	3,643750027E-2
2,407168416E2	-1,058750041E-2	-7,424999960E-3	-5,403750017E-2
2,407370031E2	5,362499971E-3	3,519999981E-2	-1,849374920E-1
2,407571643E2	9,047500044E-2	3,093750030E-2	-3,115749955E-1
2,407773255E2	1,458874941E-1	1,814999990E-2	-3,542000055E-1
2,407974868E2	1,757249981E-1	3,299999982E-2	-3,499374986E-1
2,408176480E2	2,011625022E-1	1,266375035E-1	-2,839374840E-1
2,408378093E2	1,351625025E-1	1,245749965E-1	-1,764124930E-1
2,408579705E2	7,026249915E-2	4,152499884E-2	-8,813749999E-2
2,408781318E2	5,651250109E-2	-8,291249722E-2	-1,677500084E-2
2,408982932E2	-2,859999985E-2	-8,291249722E-2	7,686249912E-2
2,409184545E2	3,629999980E-2	6,173750013E-2	1,513874978E-1
2,409386158E2	-9,487500414E-3	2,501125038E-1	8,744999766E-2
2,409587770E2	5,004999787E-2	4,299624860E-1	-3,918749839E-2
2,409789382E2	7,782500237E-2	4,171749949E-1	-1,456124932E-1
2,409990997E2	1,128875017E-1	3,437500000E-1	-2,105125040E-1
2,410192610E2	1,968999952E-1	1,916749924E-1	-2,147749960E-1
2,410394222E2	1,522125006E-1	7,136250287E-2	-1,263625026E-1
2,410595834E2	8,195000142E-2	-1,374999993E-2	-1,677500084E-2
2,410797447E2	1,374999993E-4	-1,031249985E-1	5,664999783E-2
2,410999061E2	-8,084999770E-2	-1,553750038E-1	4,922499880E-2
2,411200671E2	-1,170125008E-1	-1,287000030E-1	-7,149999961E-3
2,411402286E2	1,704999991E-2	-6,806249917E-2	-7,851249725E-2
