"Time (s)"	"Magnetic field x (µT)"	"Magnetic field y (µT)"	"Magnetic field z (µT)"
2,548810650E2	4,612500191E0	-3,900000000E1	-3,425625229E1
2,549010704E2	4,556250095E0	-3,881250000E1	-3,455625153E1
2,549210490E2	4,612500191E0	-3,875625229E1	-3,455625153E1
2,549410867E2	4,912500381E0	-3,870000076E1	-3,450000000E1
2,549611862E2	4,856250286E0	-3,845625305E1	-3,450000000E1
2,549813179E2	4,912500381E0	-3,845625305E1	-3,438750076E1
2,550014827E2	4,912500381E0	-3,845625305E1	-3,414375305E1
2,550216134E2	4,856250286E0	-3,870000076E1	-3,420000076E1
2,550417020E2	4,800000191E0	-3,875625229E1	-3,420000076E1
2,550617554E2	4,912500381E0	-3,875625229E1	-3,384375000E1
2,550817935E2	4,912500381E0	-3,881250000E1	-3,360000229E1
2,551018083E2	4,687500000E0	-3,924375153E1	-3,360000229E1
2,551218093E2	4,612500191E0	-3,960000229E1	-3,365625000E1
2,551418097E2	4,500000000E0	-3,960000229E1	-3,365625000E1
2,551617992E2	4,200000286E0	-3,960000229E1	-3,390000153E1
2,551815479E2	4,312500000E0	-3,954375076E1	-3,365625000E1
2,552015929E2	4,387500286E0	-3,941250229E1	-3,390000153E1
2,552216281E2	4,312500000E0	-3,954375076E1	-3,420000076E1
2,552416667E2	4,200000286E0	-3,941250229E1	-3,438750076E1
2,552614574E2	4,087500095E0	-3,905625153E1	-3,455625153E1
2,552815264E2	4,012500286E0	-3,905625153E1	-3,444375229E1
2,553015919E2	3,900000095E0	-3,924375153E1	-3,444375229E1
2,553216426E2	3,900000095E0	-3,935625076E1	-3,414375305E1
2,553416756E2	3,712500095E0	-3,935625076E1	-3,408750153E1
2,553617075E2	3,787500143E0	-3,935625076E1	-3,365625000E1
2,553817254E2	3,712500095E0	-3,935625076E1	-3,365625000E1
2,554017322E2	3,900000095E0	-3,941250229E1	-3,360000229E1
2,554217440E2	3,656250238E0	-3,954375076E1	-3,330000305E1
2,554417454E2	3,487500191E0	-3,941250229E1	-3,335625076E1
2,554617416E2	3,600000143E0	-3,935625076E1	-3,330000305E1
2,554817428E2	3,712500095E0	-3,924375153E1	-3,330000305E1
2,555017381E2	3,712500095E0	-3,954375076E1	-3,300000000E1
2,555217408E2	3,712500095E0	-3,954375076E1	-3,300000000E1
2,555417385E2	3,712500095E0	-3,965625000E1	-3,258750153E1
2,555617326E2	3,712500095E0	-3,960000229E1	-3,264375305E1
2,555817360E2	3,956250191E0	-3,965625000E1	-3,264375305E1
2,556017327E2	4,087500095E0	-3,954375076E1	-3,264375305E1
2,556217270E2	4,256250381E0	-3,941250229E1	-3,275625229E1
2,556417286E2	4,312500000E0	-3,954375076E1	-3,294375229E1
2,556617281E2	4,256250381E0	-3,930000305E1	-3,324375153E1
2,556817233E2	4,256250381E0	-3,930000305E1	-3,354375076E1
2,557017259E2	4,256250381E0	-3,930000305E1	-3,365625000E1
2,557217251E2	4,200000286E0	-3,935625076E1	-3,378750229E1
2,557417316E2	4,087500095E0	-3,935625076E1	-3,365625000E1
2,557617325E2	4,312500000E0	-3,954375076E1	-3,378750229E1
2,557817280E2	4,256250381E0	-3,971250153E1	-3,378750229E1
2,558017309E2	4,200000286E0	-3,965625000E1	-3,354375076E1
2,558217301E2	4,200000286E0	-3,971250153E1	-3,348750305E1
2,558417265E2	3,956250191E0	-3,971250153E1	-3,324375153E1
2,558617309E2	4,012500286E0	-3,960000229E1	-3,318750000E1
2,558817283E2	4,087500095E0	-3,971250153E1	-3,288750076E1
2,559017228E2	4,200000286E0	-3,965625000E1	-3,294375229E1
2,559217255E2	4,256250381E0	-3,984375000E1	-3,275625229E1
2,559417239E2	4,500000000E0	-3,965625000E1	-3,270000076E1
2,559617198E2	4,556250095E0	-3,965625000E1	-3,288750076E1
2,559817226E2	4,687500000E0	-3,954375076E1	-3,294375229E1
2,560017211E2	4,800000191E0	-3,960000229E1	-3,300000000E1
2,560217278E2	4,800000191E0	-3,960000229E1	-3,324375153E1
2,560414942E2	4,856250286E0	-3,954375076E1	-3,330000305E1
2,560612669E2	4,987500191E0	-3,965625000E1	-3,324375153E1
2,560811505E2	4,987500191E0	-3,941250229E1	-3,335625076E1
2,561010691E2	5,100000381E0	-3,954375076E1	-3,335625076E1
2,561210153E2	5,212500095E0	-3,984375000E1	-3,318750000E1
2,561410049E2	5,400000095E0	-3,990000153E1	-3,305625153E1
2,561609921E2	5,587500095E0	-3,990000153E1	-3,300000000E1
2,561810205E2	5,512500286E0	-3,990000153E1	-3,288750076E1
2,562011008E2	5,400000095E0	-3,990000153E1	-3,330000305E1
2,562212333E2	5,587500095E0	-3,971250153E1	-3,348750305E1
2,562413983E2	5,587500095E0	-3,984375000E1	-3,335625076E1
2,562615518E2	5,812500000E0	-3,965625000E1	-3,330000305E1
2,562816591E2	5,887500286E0	-3,954375076E1	-3,378750229E1
2,563017389E2	5,812500000E0	-3,941250229E1	-3,408750153E1
2,563217853E2	5,812500000E0	-3,954375076E1	-3,414375305E1
2,563418052E2	6,000000000E0	-3,965625000E1	-3,444375229E1
2,563618200E2	6,112500191E0	-3,960000229E1	-3,414375305E1
2,563818175E2	5,887500286E0	-3,960000229E1	-3,425625229E1
2,564018039E2	5,700000286E0	-3,965625000E1	-3,425625229E1
2,564217971E2	5,212500095E0	-3,984375000E1	-3,444375229E1
2,564417828E2	4,987500191E0	-3,965625000E1	-3,444375229E1
2,564617651E2	4,800000191E0	-3,960000229E1	-3,438750076E1
2,564817579E2	4,687500000E0	-3,930000305E1	-3,438750076E1
2,565017451E2	4,500000000E0	-3,905625153E1	-3,420000076E1
2,565217425E2	4,500000000E0	-3,911250305E1	-3,420000076E1
2,565417363E2	4,500000000E0	-3,911250305E1	-3,414375305E1
2,565617297E2	4,500000000E0	-3,911250305E1	-3,444375229E1
2,565817308E2	4,312500000E0	-3,900000000E1	-3,468750000E1
2,566017279E2	4,312500000E0	-3,900000000E1	-3,450000000E1
2,566217212E2	4,387500286E0	-3,905625153E1	-3,444375229E1
2,566417236E2	4,256250381E0	-3,911250305E1	-3,450000000E1
2,566617236E2	4,387500286E0	-3,935625076E1	-3,498750305E1
2,566814844E2	4,312500000E0	-3,924375153E1	-3,510000229E1
2,567015415E2	4,387500286E0	-3,905625153E1	-3,468750000E1
2,567215902E2	4,387500286E0	-3,870000076E1	-3,450000000E1
2,567416372E2	4,612500191E0	-3,870000076E1	-3,420000076E1
2,567616725E2	4,312500000E0	-3,870000076E1	-3,425625229E1
2,567816941E2	4,087500095E0	-3,870000076E1	-3,425625229E1
2,568017175E2	4,012500286E0	-3,881250000E1	-3,438750076E1
2,568217298E2	3,656250238E0	-3,881250000E1	-3,360000229E1
2,568417333E2	3,300000191E0	-3,894375229E1	-3,335625076E1
2,568617416E2	3,056250095E0	-3,911250305E1	-3,365625000E1
2,568817416E2	2,812500000E0	-3,941250229E1	-3,354375076E1
2,569017380E2	2,587500095E0	-3,954375076E1	-3,365625000E1
2,569217414E2	2,812500000E0	-3,941250229E1	-3,360000229E1
2,569417391E2	3,000000000E0	-3,954375076E1	-3,348750305E1
2,569617320E2	3,056250095E0	-3,941250229E1	-3,330000305E1
2,569817317E2	3,187500238E0	-3,941250229E1	-3,384375000E1
2,570017277E2	3,356250048E0	-3,954375076E1	-3,384375000E1
2,570217321E2	3,187500238E0	-3,960000229E1	-3,390000153E1
2,570417310E2	3,112500191E0	-3,965625000E1	-3,408750153E1
2,570617266E2	3,000000000E0	-3,960000229E1	-3,395625305E1
2,570817293E2	2,887500048E0	-3,965625000E1	-3,395625305E1
2,571017282E2	3,056250095E0	-3,984375000E1	-3,408750153E1
2,571217237E2	3,300000191E0	-3,995625305E1	-3,390000153E1
2,571417266E2	3,600000143E0	-3,995625305E1	-3,360000229E1
2,571617256E2	3,712500095E0	-3,990000153E1	-3,354375076E1
2,571817212E2	3,787500143E0	-3,960000229E1	-3,348750305E1
2,572017242E2	3,900000095E0	-3,954375076E1	-3,324375153E1
2,572217226E2	4,087500095E0	-3,965625000E1	-3,300000000E1
2,572417295E2	3,900000095E0	-3,971250153E1	-3,318750000E1
2,572614959E2	3,487500191E0	-3,960000229E1	-3,318750000E1
2,572815576E2	3,000000000E0	-3,965625000E1	-3,324375153E1
2,573016766E2	2,456250191E0	-3,971250153E1	-3,318750000E1
2,573214315E2	2,287500143E0	-3,971250153E1	-3,318750000E1
2,573412717E2	2,212500095E0	-3,995625305E1	-3,294375229E1
2,573611516E2	2,212500095E0	-3,990000153E1	-3,305625153E1
2,573810653E2	2,212500095E0	-3,984375000E1	-3,330000305E1
2,574010624E2	2,212500095E0	-3,984375000E1	-3,305625153E1
2,574210329E2	2,400000095E0	-3,965625000E1	-3,275625229E1
2,574410699E2	2,512500048E0	-3,954375076E1	-3,270000076E1
2,574610484E2	2,812500000E0	-3,924375153E1	-3,288750076E1
2,574812121E2	2,587500095E0	-3,930000305E1	-3,288750076E1
2,575014037E2	2,887500048E0	-3,911250305E1	-3,318750000E1
2,575213233E2	3,112500191E0	-3,911250305E1	-3,324375153E1
2,575414850E2	3,056250095E0	-3,905625153E1	-3,335625076E1
2,575616022E2	3,487500191E0	-3,905625153E1	-3,348750305E1
2,575816926E2	3,600000143E0	-3,924375153E1	-3,384375000E1
2,576017495E2	3,656250238E0	-3,905625153E1	-3,384375000E1
2,576217787E2	3,487500191E0	-3,911250305E1	-3,390000153E1
2,576417994E2	3,656250238E0	-3,900000000E1	-3,408750153E1
2,576618036E2	3,356250048E0	-3,911250305E1	-3,425625229E1
2,576817957E2	3,112500191E0	-3,911250305E1	-3,420000076E1
2,577017919E2	3,000000000E0	-3,924375153E1	-3,395625305E1
2,577217797E2	2,512500048E0	-3,930000305E1	-3,408750153E1
2,577417635E2	2,400000095E0	-3,930000305E1	-3,420000076E1
2,577617577E2	2,212500095E0	-3,935625076E1	-3,450000000E1
2,577817460E2	2,400000095E0	-3,941250229E1	-3,444375229E1
2,578017434E2	2,212500095E0	-3,941250229E1	-3,438750076E1
2,578217392E2	2,156250000E0	-3,911250305E1	-3,414375305E1
2,578417309E2	1,800000072E0	-3,905625153E1	-3,414375305E1
2,578617324E2	1,912500024E0	-3,900000000E1	-3,444375229E1
2,578817284E2	1,912500024E0	-3,911250305E1	-3,438750076E1
2,579017338E2	1,987500072E0	-3,911250305E1	-3,420000076E1
2,579217347E2	2,156250000E0	-3,924375153E1	-3,420000076E1
2,579417313E2	1,856250048E0	-3,924375153E1	-3,395625305E1
2,579617236E2	2,100000143E0	-3,930000305E1	-3,420000076E1
2,579817246E2	2,400000095E0	-3,954375076E1	-3,414375305E1
2,580017218E2	2,512500048E0	-3,965625000E1	-3,395625305E1
2,580217269E2	2,587500095E0	-3,965625000E1	-3,390000153E1
2,580417286E2	2,700000048E0	-3,941250229E1	-3,378750229E1
2,580617254E2	2,587500095E0	-3,954375076E1	-3,384375000E1
2,580817297E2	2,512500048E0	-3,954375076E1	-3,360000229E1
2,581017298E2	2,587500095E0	-3,965625000E1	-3,365625000E1
2,581217241E2	2,700000048E0	-3,971250153E1	-3,354375076E1
2,581417272E2	2,400000095E0	-3,990000153E1	-3,348750305E1
2,581617263E2	2,587500095E0	-3,984375000E1	-3,348750305E1
2,581817221E2	2,512500048E0	-3,995625305E1	-3,324375153E1
2,582017250E2	2,512500048E0	-4,001250076E1	-3,348750305E1
2,582217227E2	2,587500095E0	-3,984375000E1	-3,330000305E1
2,582417299E2	2,587500095E0	-3,965625000E1	-3,348750305E1
2,582617301E2	3,000000000E0	-3,960000229E1	-3,348750305E1
2,582817261E2	2,812500000E0	-3,935625076E1	-3,348750305E1
2,583017297E2	3,056250095E0	-3,930000305E1	-3,378750229E1
2,583217293E2	3,300000191E0	-3,930000305E1	-3,384375000E1
2,583417244E2	3,112500191E0	-3,900000000E1	-3,414375305E1
2,583617278E2	3,056250095E0	-3,894375229E1	-3,414375305E1
2,583817264E2	2,887500048E0	-3,905625153E1	-3,414375305E1
2,584017232E2	2,887500048E0	-3,924375153E1	-3,420000076E1
2,584217281E2	2,812500000E0	-3,911250305E1	-3,414375305E1
2,584417271E2	3,056250095E0	-3,924375153E1	-3,408750153E1
2,584617207E2	3,000000000E0	-3,924375153E1	-3,384375000E1
2,584817250E2	2,756250143E0	-3,930000305E1	-3,378750229E1
2,585017245E2	3,000000000E0	-3,941250229E1	-3,354375076E1
2,585217304E2	3,300000191E0	-3,941250229E1	-3,335625076E1
2,585418106E2	3,600000143E0	-3,924375153E1	-3,330000305E1
2,585615095E2	3,787500143E0	-3,905625153E1	-3,324375153E1
2,585813168E2	3,712500095E0	-3,894375229E1	-3,348750305E1
2,586011709E2	3,787500143E0	-3,894375229E1	-3,360000229E1
2,586210772E2	3,956250191E0	-3,875625229E1	-3,360000229E1
2,586410369E2	3,956250191E0	-3,864375305E1	-3,395625305E1
2,586610026E2	3,956250191E0	-3,840000153E1	-3,384375000E1
2,586810155E2	3,900000095E0	-3,821250153E1	-3,384375000E1
2,587010872E2	3,900000095E0	-3,840000153E1	-3,408750153E1
2,587212142E2	3,712500095E0	-3,845625305E1	-3,408750153E1
2,587413791E2	3,712500095E0	-3,864375305E1	-3,378750229E1
2,587615346E2	3,487500191E0	-3,870000076E1	-3,378750229E1
2,587816434E2	3,487500191E0	-3,870000076E1	-3,384375000E1
2,588017246E2	3,656250238E0	-3,851250076E1	-3,365625000E1
2,588217749E2	3,600000143E0	-3,870000076E1	-3,390000153E1
2,588417974E2	3,300000191E0	-3,881250000E1	-3,420000076E1
2,588618124E2	3,000000000E0	-3,894375229E1	-3,414375305E1
2,588818133E2	3,000000000E0	-3,894375229E1	-3,414375305E1
2,589018121E2	3,000000000E0	-3,900000000E1	-3,444375229E1
2,589218032E2	3,112500191E0	-3,881250000E1	-3,425625229E1
2,589417867E2	3,112500191E0	-3,881250000E1	-3,420000076E1
2,589615334E2	2,887500048E0	-3,905625153E1	-3,414375305E1
2,589815799E2	2,756250143E0	-3,905625153E1	-3,408750153E1
2,590016161E2	3,000000000E0	-3,924375153E1	-3,365625000E1
2,590216552E2	3,187500238E0	-3,924375153E1	-3,354375076E1
2,590416822E2	3,056250095E0	-3,911250305E1	-3,335625076E1
2,590617000E2	2,887500048E0	-3,900000000E1	-3,335625076E1
2,590817197E2	2,512500048E0	-3,911250305E1	-3,360000229E1
2,591017281E2	2,156250000E0	-3,935625076E1	-3,384375000E1
2,591217302E2	2,287500143E0	-3,941250229E1	-3,365625000E1
2,591417364E2	2,456250191E0	-3,935625076E1	-3,354375076E1
2,591617371E2	2,456250191E0	-3,930000305E1	-3,378750229E1
2,591817319E2	2,156250000E0	-3,930000305E1	-3,378750229E1
2,592017344E2	1,987500072E0	-3,941250229E1	-3,384375000E1
2,592217315E2	1,556250095E0	-3,941250229E1	-3,378750229E1
2,592417368E2	1,387500048E0	-3,954375076E1	-3,378750229E1
2,592617364E2	1,256250024E0	-3,930000305E1	-3,365625000E1
2,592817309E2	1,012500048E0	-3,924375153E1	-3,365625000E1
2,593017331E2	7,125000358E-1	-3,941250229E1	-3,365625000E1
2,593217310E2	4,125000238E-1	-3,954375076E1	-3,335625076E1
2,593417271E2	6,000000238E-1	-3,941250229E1	-3,354375076E1
2,593617296E2	9,000000358E-1	-3,941250229E1	-3,348750305E1
2,593817272E2	1,387500048E0	-3,960000229E1	-3,335625076E1
2,594017225E2	1,256250024E0	-3,960000229E1	-3,288750076E1
2,594217258E2	1,500000000E0	-3,960000229E1	-3,264375305E1
2,594417247E2	1,256250024E0	-3,960000229E1	-3,264375305E1
2,594617199E2	1,256250024E0	-3,960000229E1	-3,245625305E1
2,594817233E2	1,256250024E0	-3,960000229E1	-3,240000153E1
2,595017215E2	9,000000358E-1	-3,971250153E1	-3,215625000E1
2,595214933E2	6,562500000E-1	-3,984375000E1	-3,215625000E1
2,595415491E2	3,562500179E-1	-3,971250153E1	-3,204375076E1
2,595615945E2	7,125000358E-1	-3,984375000E1	-3,228750229E1
2,595816395E2	6,562500000E-1	-3,990000153E1	-3,215625000E1
2,596016733E2	7,125000358E-1	-3,984375000E1	-3,215625000E1
2,596216935E2	7,875000238E-1	-4,001250076E1	-3,215625000E1
2,596417153E2	1,012500048E0	-3,971250153E1	-3,245625305E1
2,596617263E2	1,200000048E0	-3,971250153E1	-3,258750153E1
2,596817303E2	1,312500000E0	-3,960000229E1	-3,270000076E1
2,597015035E2	1,312500000E0	-3,984375000E1	-3,275625229E1
2,597215577E2	1,256250024E0	-3,990000153E1	-3,300000000E1
2,597416010E2	1,200000048E0	-4,025625229E1	-3,318750000E1
2,597616437E2	1,612500072E0	-4,031250000E1	-3,300000000E1
2,597816854E2	1,800000072E0	-4,001250076E1	-3,305625153E1
2,598017799E2	1,556250095E0	-4,031250000E1	-3,288750076E1
2,598215123E2	1,387500048E0	-4,020000076E1	-3,300000000E1
2,598413318E2	1,312500000E0	-4,020000076E1	-3,305625153E1
2,598611939E2	1,500000000E0	-4,001250076E1	-3,330000305E1
2,598810929E2	1,387500048E0	-3,995625305E1	-3,318750000E1
2,599010674E2	1,312500000E0	-3,960000229E1	-3,318750000E1
2,599210321E2	9,562500119E-1	-3,971250153E1	-3,324375153E1
2,599410651E2	7,875000238E-1	-3,995625305E1	-3,318750000E1
2,599611528E2	9,000000358E-1	-3,995625305E1	-3,348750305E1
2,599812883E2	1,256250024E0	-4,001250076E1	-3,324375153E1
2,600014574E2	1,200000048E0	-4,020000076E1	-3,288750076E1
2,600215930E2	9,562500119E-1	-4,025625229E1	-3,270000076E1
2,600416863E2	1,012500048E0	-4,025625229E1	-3,258750153E1
2,600617439E2	1,387500048E0	-4,050000000E1	-3,240000153E1
2,600817851E2	1,387500048E0	-4,044375229E1	-3,234375000E1
2,601018036E2	1,500000000E0	-4,025625229E1	-3,228750229E1
2,601218060E2	1,200000048E0	-4,031250000E1	-3,204375076E1
2,601418071E2	7,875000238E-1	-4,050000000E1	-3,210000229E1
2,601617993E2	7,875000238E-1	-4,050000000E1	-3,210000229E1
2,601817831E2	7,875000238E-1	-4,044375229E1	-3,204375076E1
2,602017735E2	6,000000238E-1	-4,050000000E1	-3,198750114E1
2,602217606E2	3,562500179E-1	-4,025625229E1	-3,174375153E1
2,602417560E2	3,562500179E-1	-4,025625229E1	-3,180000114E1
2,602617489E2	0,000000000E0	-4,044375229E1	-3,204375076E1
2,602817389E2	3,000000119E-1	-4,031250000E1	-3,210000229E1
2,603017370E2	4,125000238E-1	-4,025625229E1	-3,198750114E1
2,603217321E2	4,125000238E-1	-4,014375305E1	-3,210000229E1
2,603417254E2	6,000000238E-1	-4,025625229E1	-3,204375076E1
2,603617273E2	6,562500000E-1	-4,020000076E1	-3,215625000E1
2,603817263E2	6,562500000E-1	-4,025625229E1	-3,240000153E1
2,604017205E2	7,125000358E-1	-4,025625229E1	-3,258750153E1
2,604217242E2	1,012500048E0	-4,014375305E1	-3,258750153E1
2,604417241E2	7,875000238E-1	-4,014375305E1	-3,258750153E1
2,604617201E2	1,087500095E0	-4,001250076E1	-3,258750153E1
2,604817228E2	1,012500048E0	-4,014375305E1	-3,258750153E1
2,605017204E2	9,562500119E-1	-3,984375000E1	-3,258750153E1
2,605217281E2	1,012500048E0	-3,971250153E1	-3,245625305E1
2,605417281E2	9,562500119E-1	-3,984375000E1	-3,258750153E1
2,605617239E2	9,000000358E-1	-3,990000153E1	-3,258750153E1
2,605814941E2	7,875000238E-1	-3,990000153E1	-3,228750229E1
2,606015481E2	9,000000358E-1	-3,984375000E1	-3,210000229E1
2,606215928E2	6,000000238E-1	-3,990000153E1	-3,215625000E1
2,606416379E2	6,000000238E-1	-3,984375000E1	-3,210000229E1
2,606616708E2	7,875000238E-1	-3,990000153E1	-3,174375153E1
2,606816903E2	9,562500119E-1	-3,971250153E1	-3,155625153E1
2,607017119E2	1,087500095E0	-3,971250153E1	-3,144375038E1
2,607217248E2	1,312500000E0	-3,960000229E1	-3,125625038E1
2,607417382E2	1,556250095E0	-3,971250153E1	-3,144375038E1
2,607617437E2	1,500000000E0	-3,965625000E1	-3,138750076E1
2,607817412E2	1,687500119E0	-3,960000229E1	-3,138750076E1
2,608015109E2	1,687500119E0	-3,954375076E1	-3,144375038E1
2,608215637E2	1,387500048E0	-3,984375000E1	-3,180000114E1
2,608416065E2	1,387500048E0	-4,001250076E1	-3,210000229E1
2,608616509E2	1,256250024E0	-3,995625305E1	-3,240000153E1
2,608816800E2	1,012500048E0	-4,001250076E1	-3,234375000E1
2,609016991E2	1,087500095E0	-3,995625305E1	-3,234375000E1
2,609217183E2	1,500000000E0	-4,020000076E1	-3,228750229E1
2,609414935E2	1,556250095E0	-4,020000076E1	-3,234375000E1
2,609615488E2	1,856250048E0	-4,044375229E1	-3,228750229E1
2,609816053E2	2,287500143E0	-4,001250076E1	-3,240000153E1
2,610016466E2	2,587500095E0	-4,020000076E1	-3,234375000E1
2,610214510E2	3,112500191E0	-4,025625229E1	-3,234375000E1
2,610412960E2	3,600000143E0	-4,020000076E1	-3,240000153E1
2,610615126E2	3,956250191E0	-3,984375000E1	-3,275625229E1
2,610813496E2	4,200000286E0	-3,971250153E1	-3,300000000E1
2,611012311E2	4,087500095E0	-3,960000229E1	-3,330000305E1
2,611211523E2	4,087500095E0	-3,960000229E1	-3,354375076E1
2,611410952E2	3,956250191E0	-3,954375076E1	-3,348750305E1
2,611610545E2	3,712500095E0	-3,911250305E1	-3,335625076E1
2,611810499E2	3,412500143E0	-3,894375229E1	-3,360000229E1
2,612011150E2	3,356250048E0	-3,900000000E1	-3,365625000E1
2,612212347E2	2,887500048E0	-3,941250229E1	-3,354375076E1
2,612413835E2	3,056250095E0	-3,930000305E1	-3,354375076E1
2,612615363E2	3,356250048E0	-3,941250229E1	-3,335625076E1
2,612816439E2	3,656250238E0	-3,935625076E1	-3,324375153E1
2,613017250E2	3,900000095E0	-3,935625076E1	-3,324375153E1
2,613217730E2	4,012500286E0	-3,930000305E1	-3,335625076E1
2,613417952E2	4,256250381E0	-3,930000305E1	-3,330000305E1
2,613618101E2	4,200000286E0	-3,924375153E1	-3,335625076E1
2,613818096E2	4,556250095E0	-3,881250000E1	-3,335625076E1
2,614017977E2	4,387500286E0	-3,881250000E1	-3,354375076E1
2,614217914E2	4,256250381E0	-3,870000076E1	-3,354375076E1
2,614417780E2	4,256250381E0	-3,875625229E1	-3,414375305E1
2,614617618E2	4,312500000E0	-3,875625229E1	-3,425625229E1
2,614817558E2	4,556250095E0	-3,881250000E1	-3,455625153E1
2,615017451E2	4,500000000E0	-3,894375229E1	-3,444375229E1
2,615217448E2	4,500000000E0	-3,900000000E1	-3,450000000E1
2,615417388E2	4,087500095E0	-3,911250305E1	-3,455625153E1
2,615617313E2	4,012500286E0	-3,900000000E1	-3,468750000E1
2,615817320E2	3,956250191E0	-3,894375229E1	-3,468750000E1
2,616017287E2	3,787500143E0	-3,881250000E1	-3,408750153E1
2,616217228E2	3,656250238E0	-3,894375229E1	-3,438750076E1
2,616417257E2	3,487500191E0	-3,894375229E1	-3,420000076E1
2,616617250E2	3,712500095E0	-3,881250000E1	-3,420000076E1
2,616817188E2	3,712500095E0	-3,875625229E1	-3,408750153E1
2,617017221E2	3,787500143E0	-3,870000076E1	-3,395625305E1
2,617217223E2	3,712500095E0	-3,875625229E1	-3,390000153E1
2,617417292E2	3,656250238E0	-3,900000000E1	-3,390000153E1
2,617614956E2	3,487500191E0	-3,894375229E1	-3,390000153E1
2,617815473E2	3,187500238E0	-3,900000000E1	-3,360000229E1
2,618015994E2	3,056250095E0	-3,905625153E1	-3,354375076E1
2,618216394E2	2,756250143E0	-3,900000000E1	-3,335625076E1
2,618416684E2	2,700000048E0	-3,900000000E1	-3,335625076E1
2,618616967E2	2,512500048E0	-3,900000000E1	-3,335625076E1
2,618817149E2	2,156250000E0	-3,905625153E1	-3,318750000E1
2,619014881E2	2,156250000E0	-3,900000000E1	-3,300000000E1
2,619215533E2	1,912500024E0	-3,924375153E1	-3,324375153E1
2,619416043E2	2,156250000E0	-3,924375153E1	-3,335625076E1
2,619616428E2	2,212500095E0	-3,924375153E1	-3,324375153E1
2,619816806E2	2,100000143E0	-3,930000305E1	-3,335625076E1
2,620017028E2	2,156250000E0	-3,930000305E1	-3,360000229E1
2,620217252E2	1,856250048E0	-3,941250229E1	-3,348750305E1
2,620417379E2	1,987500072E0	-3,941250229E1	-3,384375000E1
2,620617420E2	1,856250048E0	-3,930000305E1	-3,395625305E1
2,620817483E2	1,856250048E0	-3,911250305E1	-3,384375000E1
2,621017471E2	1,612500072E0	-3,900000000E1	-3,378750229E1
2,621215066E2	1,500000000E0	-3,881250000E1	-3,408750153E1
2,621415617E2	1,556250095E0	-3,881250000E1	-3,425625229E1
2,621616067E2	1,312500000E0	-3,881250000E1	-3,414375305E1
2,621816403E2	1,556250095E0	-3,870000076E1	-3,425625229E1
2,622016741E2	1,687500119E0	-3,851250076E1	-3,420000076E1
2,622216975E2	1,856250048E0	-3,851250076E1	-3,425625229E1
2,622417205E2	1,912500024E0	-3,840000153E1	-3,425625229E1
2,622617321E2	1,856250048E0	-3,840000153E1	-3,425625229E1
2,622817361E2	1,687500119E0	-3,834375000E1	-3,414375305E1
2,623017998E2	1,500000000E0	-3,845625305E1	-3,395625305E1
2,623215202E2	1,500000000E0	-3,821250153E1	-3,408750153E1
2,623413315E2	1,556250095E0	-3,834375000E1	-3,408750153E1
2,623611996E2	1,256250024E0	-3,864375305E1	-3,408750153E1
2,623810933E2	1,012500048E0	-3,870000076E1	-3,395625305E1
2,624010642E2	9,562500119E-1	-3,870000076E1	-3,390000153E1
2,624210269E2	1,087500095E0	-3,875625229E1	-3,395625305E1
2,624410477E2	1,012500048E0	-3,905625153E1	-3,408750153E1
2,624611372E2	1,012500048E0	-3,894375229E1	-3,390000153E1
2,624812757E2	7,125000358E-1	-3,911250305E1	-3,390000153E1
2,625014365E2	6,000000238E-1	-3,924375153E1	-3,390000153E1
2,625215770E2	3,562500179E-1	-3,911250305E1	-3,395625305E1
2,625416739E2	1,125000045E-1	-3,930000305E1	-3,365625000E1
2,625617355E2	-1,875000000E-1	-3,930000305E1	-3,354375076E1
2,625817812E2	-3,000000119E-1	-3,930000305E1	-3,324375153E1
2,626018021E2	-4,125000238E-1	-3,930000305E1	-3,318750000E1
2,626218056E2	-4,875000119E-1	-3,911250305E1	-3,324375153E1
2,626418068E2	-1,875000000E-1	-3,911250305E1	-3,330000305E1
2,626617990E2	0,000000000E0	-3,900000000E1	-3,348750305E1
2,626817849E2	3,000000119E-1	-3,881250000E1	-3,348750305E1
2,627017764E2	4,875000119E-1	-3,875625229E1	-3,378750229E1
2,627217630E2	7,125000358E-1	-3,881250000E1	-3,390000153E1
2,627417594E2	7,875000238E-1	-3,875625229E1	-3,408750153E1
2,627617507E2	1,012500048E0	-3,864375305E1	-3,395625305E1
2,627817405E2	1,087500095E0	-3,875625229E1	-3,384375000E1
2,628017379E2	1,012500048E0	-3,870000076E1	-3,384375000E1
2,628217328E2	9,562500119E-1	-3,875625229E1	-3,384375000E1
2,628417266E2	4,875000119E-1	-3,894375229E1	-3,384375000E1
2,628614936E2	3,562500179E-1	-3,875625229E1	-3,384375000E1
2,628815467E2	3,000000119E-1	-3,870000076E1	-3,390000153E1
2,629015889E2	3,000000119E-1	-3,875625229E1	-3,384375000E1
2,629216329E2	0,000000000E0	-3,900000000E1	-3,384375000E1
2,629416642E2	-1,125000045E-1	-3,905625153E1	-3,384375000E1
2,629616870E2	-4,125000238E-1	-3,905625153E1	-3,384375000E1
2,629817084E2	-7,125000358E-1	-3,930000305E1	-3,378750229E1
2,630017200E2	-3,000000119E-1	-3,924375153E1	-3,354375076E1
2,630217351E2	-3,000000119E-1	-3,941250229E1	-3,378750229E1
